bus,nodes,kV_LN,x,y,native_service,AIDC_candidate,MESS_original_interface_candidate,MESS_phase_adapted_candidate,exclusion
sx2916617b,"[1, 2]",0.12008885599144216,1674669.8995,12287915.101,True,False,False,True,
sx3122835b,"[1, 2]",0.12008885599144216,1674405.388,12287365.311,True,False,False,True,
sx2691966b,"[1, 2]",0.12008885599144216,1674730.1599,12286736.002,True,False,False,True,
sx3104145b,"[1, 2]",0.12008885599144216,1674751.0782,12286977.609,True,False,False,True,
sx2973171b,"[1, 2]",0.12008885599144216,1675098.0585,12286994.202,True,False,False,True,
sx2804270b,"[1, 2]",0.12008885599144216,1674998.4315,12287132.2,True,False,False,True,
sx3235273b,"[1, 2]",0.12008885599144216,1675352.8993,12287548.439,True,False,False,True,
sx2729423c,"[1, 2]",0.12008885599144216,1675562.8398,12285945.871,True,False,False,True,
sx2729424a,"[1, 2]",0.12008885599144216,1675475.4517,12286548.491,True,False,False,True,
sx3160114a,"[1, 2]",0.12008885599144216,1675447.0418,12286354.64,True,False,False,True,
sx3104144a,"[1, 2]",0.12008885599144216,1675628.0891,12286328.221,True,False,False,True,
sx3197652a,"[1, 2]",0.12008885599144216,1675854.9788,12286397.64,True,False,False,True,
sx3141394b,"[1, 2]",0.12008885599144216,1680032.9808,12283196.55,True,False,False,True,
sx2804277c,"[1, 2]",0.12008885599144216,1679172.3784,12283054.517,True,False,False,True,
sx3197625c,"[1, 2]",0.12008885599144216,1678997.8683,12283426.069,True,False,False,True,
sx2785511a,"[1, 2]",0.12008885599144216,1678349.5985,12283961.949,True,False,False,True,
sx2973148a,"[1, 2]",0.12008885599144216,1677350.0393,12283678.289,True,False,False,True,
sx3160098a,"[1, 2]",0.12008885599144216,1676757.5898,12283421.498,True,False,False,True,
sx2916602a,"[1, 2]",0.12008885599144216,1676855.4596,12283200.589,True,False,False,True,
sx3231255c,"[1, 2]",0.12008885599144216,1675980.9718,12283459.456,True,False,False,True,
sx3118855c,"[1, 2]",0.12008885599144216,1676146.5567,12283455.438,True,False,False,True,
sx3085410b,"[1, 2]",0.12008885599144216,1674523.1194,12286235.368,True,False,False,True,
sx2992556c,"[1, 2]",0.12008885599144216,1692179.9719,12280529.44,True,False,False,True,
sx3198356c,"[1, 2]",0.12008885599144216,1680615.4483,12273483.55,True,False,False,True,
sx3048968c,"[1, 2]",0.12008885599144216,1680158.0808,12274482.982,True,False,False,True,
sx2767414c,"[1, 2]",0.12008885599144216,1680913.5716,12272196.55,True,False,False,True,
sx3045895c,"[1, 2]",0.12008885599144216,1680607.7028,12272363.097,True,False,False,True,
sx2692664c,"[1, 2]",0.12008885599144216,1680854.2206,12272614.731,True,False,False,True,
sx2991901b,"[1, 2]",0.12008885599144216,1659491.5899,12284153.29,True,False,False,True,
sx2673322b,"[1, 2]",0.12008885599144216,1662511.1816,12281333.82,True,False,False,True,
sx2766730b,"[1, 2]",0.12008885599144216,1662476.468,12281151.589,True,False,False,True,
sx2689691a,"[1, 2]",0.12008885599144216,1662747.3283,12281281.039,True,False,False,True,
sx2914323b,"[1, 2]",0.12008885599144216,1663202.7625,12281296.125,True,False,False,True,
sx3048222c,"[1, 2]",0.12008885599144216,1662089.7482,12283389.48,True,False,False,True,
sx3122837c,"[1, 2]",0.12008885599144216,1662569.1605,12283267.53,True,False,False,True,
sx2991933c,"[1, 2]",0.12008885599144216,1662834.4707,12283202.321,True,False,False,True,
sx2710525c,"[1, 2]",0.12008885599144216,1662237.0199,12282707.332,True,False,False,True,
sx2673323c,"[1, 2]",0.12008885599144216,1662749.2206,12282571.132,True,False,False,True,
sx2710542b,"[1, 2]",0.12008885599144216,1663067.6191,12283571.342,True,False,False,True,
sx2766742b,"[1, 2]",0.12008885599144216,1662605.9098,12283664.42,True,False,False,True,
sx3254234b,"[1, 2]",0.12008885599144216,1662051.8193,12283729.681,True,False,False,True,
sx3104114b,"[1, 2]",0.12008885599144216,1661780.6682,12283748.949,True,False,False,True,
sx2822857b,"[1, 2]",0.12008885599144216,1661666.058,12283592.99,True,False,False,True,
sx2691939b,"[1, 2]",0.12008885599144216,1661604.192,12283972.668,True,False,False,True,
sx2860478b,"[1, 2]",0.12008885599144216,1661590.2984,12284176.469,True,False,False,True,
sx2822858b,"[1, 2]",0.12008885599144216,1661599.838,12284385.041,True,False,False,True,
sx3254206b,"[1, 2]",0.12008885599144216,1661070.6102,12283755.982,True,False,False,True,
sx2766715b,"[1, 2]",0.12008885599144216,1661143.2486,12283984.932,True,False,False,True,
sx2860479b,"[1, 2]",0.12008885599144216,1660730.3391,12283914.288,True,False,False,True,
sx3178969b,"[1, 2]",0.12008885599144216,1660490.5101,12283904.351,True,False,False,True,
sx2729401b,"[1, 2]",0.12008885599144216,1660250.4804,12283978.931,True,False,False,True,
sx2804245b,"[1, 2]",0.12008885599144216,1660555.1491,12284089.748,True,False,False,True,
sx3216338b,"[1, 2]",0.12008885599144216,1659731.9718,12283855.981,True,False,False,True,
sx2691938b,"[1, 2]",0.12008885599144216,1659745.5788,12284280.249,True,False,False,True,
sx2673326b,"[1, 2]",0.12008885599144216,1659890.8311,12284280.2,True,False,False,True,
sx3251806b,"[1, 2]",0.12008885599144216,1660148.789,12284206.939,True,False,False,True,
sx3160108b,"[1, 2]",0.12008885599144216,1660392.2184,12284386.868,True,False,False,True,
sx2841624b,"[1, 2]",0.12008885599144216,1661182.7914,12284353.191,True,False,False,True,
sx2729409b,"[1, 2]",0.12008885599144216,1660907.0118,12284423.728,True,False,False,True,
sx3029510b,"[1, 2]",0.12008885599144216,1660557.578,12284485.25,True,False,False,True,
sx2991927b,"[1, 2]",0.12008885599144216,1660129.3207,12284885.478,True,False,False,True,
sx2954338b,"[1, 2]",0.12008885599144216,1661497.7984,12283757.399,True,False,False,True,
sx3197634b,"[1, 2]",0.12008885599144216,1663540.1992,12285925.268,True,False,False,True,
sx2729408b,"[1, 2]",0.12008885599144216,1663547.7891,12286063.078,True,False,False,True,
sx2991909a,"[1, 2]",0.12008885599144216,1663967.4611,12285398.511,True,False,False,True,
sx3085398b,"[1, 2]",0.12008885599144216,1663405.6087,12285529.521,True,False,False,True,
sx2673314c,"[1, 2]",0.12008885599144216,1663132.7414,12285418.36,True,False,False,True,
sx3122817c,"[1, 2]",0.12008885599144216,1663271.948,12285299.588,True,False,False,True,
sx3160102b,"[1, 2]",0.12008885599144216,1663174.5083,12285011.938,True,False,False,True,
sx2822871b,"[1, 2]",0.12008885599144216,1665378.1604,12284532.342,True,False,False,True,
sx2876813a,"[1, 2]",0.12008885599144216,1665690.0585,12283922.32,True,False,False,True,
sx2952013a,"[1, 2]",0.12008885599144216,1665930.6084,12283049.672,True,False,False,True,
sx2916598a,"[1, 2]",0.12008885599144216,1667530.3913,12285724.351,True,False,False,True,
sx3048212a,"[1, 2]",0.12008885599144216,1667341.7009,12285391.482,True,False,False,True,
sx2691973a,"[1, 2]",0.12008885599144216,1667679.5881,12285378.53,True,False,False,True,
sx2954357a,"[1, 2]",0.12008885599144216,1667653.8202,12285099.462,True,False,False,True,
sx2841639a,"[1, 2]",0.12008885599144216,1666936.3894,12284763.27,True,False,False,True,
sx2804262a,"[1, 2]",0.12008885599144216,1666878.9594,12284525.092,True,False,False,True,
sx2973165a,"[1, 2]",0.12008885599144216,1666739.1506,12284071.202,True,False,False,True,
sx2785529c,"[1, 2]",0.12008885599144216,1666356.3507,12284276.628,True,False,False,True,
sx3197646b,"[1, 2]",0.12008885599144216,1666025.9592,12284246.572,True,False,False,True,
sx3141389a,"[1, 2]",0.12008885599144216,1666624.6592,12287141.531,True,False,False,True,
sx3197618a,"[1, 2]",0.12008885599144216,1666176.8886,12287055.121,True,False,False,True,
sx2691936a,"[1, 2]",0.12008885599144216,1666543.2184,12286880.218,True,False,False,True,
sx3216336a,"[1, 2]",0.12008885599144216,1666465.8081,12286674.66,True,False,False,True,
sx3216337a,"[1, 2]",0.12008885599144216,1666232.0207,12286569.749,True,False,False,True,
sx2841615a,"[1, 2]",0.12008885599144216,1666379.4112,12286406.188,True,False,False,True,
sx2954348a,"[1, 2]",0.12008885599144216,1666627.1004,12286342.229,True,False,False,True,
sx3235249a,"[1, 2]",0.12008885599144216,1666929.6719,12286288.518,True,False,False,True,
sx2916599a,"[1, 2]",0.12008885599144216,1667341.5084,12286261.181,True,False,False,True,
sx3122816b,"[1, 2]",0.12008885599144216,1664022.9292,12286532.869,True,False,False,True,
sx3160103c,"[1, 2]",0.12008885599144216,1664303.1283,12287971.372,True,False,False,True,
sx2935556b,"[1, 2]",0.12008885599144216,1664554.9791,12286439.042,True,False,False,True,
sx3104124b,"[1, 2]",0.12008885599144216,1665028.6282,12286914.08,True,False,False,True,
sx2970804c,"[1, 2]",0.12008885599144216,1685455.2205,12287778.827,True,False,False,True,
sx3176661c,"[1, 2]",0.12008885599144216,1685577.8547,12287557.815,True,False,False,True,
sx3048937c,"[1, 2]",0.12008885599144216,1685830.5902,12287308.631,True,False,False,True,
sx2804957c,"[1, 2]",0.12008885599144216,1685923.2581,12287136.292,True,False,False,True,
sx2767343c,"[1, 2]",0.12008885599144216,1686032.7483,12286943.808,True,False,False,True,
sx3179608c,"[1, 2]",0.12008885599144216,1682032.4514,12283889.921,True,False,False,True,
sx3086002c,"[1, 2]",0.12008885599144216,1681645.4408,12283938.569,True,False,False,True,
sx2842330c,"[1, 2]",0.12008885599144216,1681462.1489,12283899.182,True,False,False,True,
sx3235945c,"[1, 2]",0.12008885599144216,1681357.75,12283888.602,True,False,False,True,
sx2955006c,"[1, 2]",0.12008885599144216,1681169.1006,12283605.081,True,False,False,True,
sx2692600c,"[1, 2]",0.12008885599144216,1681275.0395,12283474.951,True,False,False,True,
sx3235946a,"[1, 2]",0.12008885599144216,1681713.2583,12281889.41,True,False,False,True,
sx3011229a,"[1, 2]",0.12008885599144216,1682219.741,12281591.741,True,False,False,True,
sx2767342a,"[1, 2]",0.12008885599144216,1682378.2316,12282056.392,True,False,False,True,
sx2748780a,"[1, 2]",0.12008885599144216,1682515.3206,12282139.659,True,False,False,True,
sx2823544a,"[1, 2]",0.12008885599144216,1682660.5484,12282314.239,True,False,False,True,
sx3195321a,"[1, 2]",0.12008885599144216,1682868.0313,12282102.234,True,False,False,True,
sx2823545a,"[1, 2]",0.12008885599144216,1682924.9698,12282881.179,True,False,False,True,
sx3101782a,"[1, 2]",0.12008885599144216,1683415.7852,12282222.882,True,False,False,True,
sx2936214a,"[1, 2]",0.12008885599144216,1680987.3283,12281156.709,True,False,False,True,
sx3142049c,"[1, 2]",0.12008885599144216,1681111.6583,12281274.17,True,False,False,True,
sx2804956a,"[1, 2]",0.12008885599144216,1681359.1591,12281286.151,True,False,False,True,
sx2730106c,"[1, 2]",0.12008885599144216,1681297.8215,12280947.379,True,False,False,True,
sx2936212a,"[1, 2]",0.12008885599144216,1681634.6806,12280594.3,True,False,False,True,
sx3029495b,"[1, 2]",0.12008885599144216,1661317.5785,12256802.241,True,False,False,True,
sx2804247b,"[1, 2]",0.12008885599144216,1661365.6,12257145.859,True,False,False,True,
sx3104115b,"[1, 2]",0.12008885599144216,1661696.3192,12256625.692,True,False,False,True,
sx2954339b,"[1, 2]",0.12008885599144216,1662010.6586,12256790.588,True,False,False,True,
sx3048200b,"[1, 2]",0.12008885599144216,1662216.4908,12256786.632,True,False,False,True,
sx3216339b,"[1, 2]",0.12008885599144216,1662538.6616,12256657.71,True,False,False,True,
sx3048201b,"[1, 2]",0.12008885599144216,1662270.7914,12256369.692,True,False,False,True,
sx3141390b,"[1, 2]",0.12008885599144216,1662756.9702,12256802.139,True,False,False,True,
sx2710537b,"[1, 2]",0.12008885599144216,1662400.7493,12257125.531,True,False,False,True,
sx2673300b,"[1, 2]",0.12008885599144216,1662674.7594,12257234.32,True,False,False,True,
sx3085388b,"[1, 2]",0.12008885599144216,1663659.6181,12256375.721,True,False,False,True,
sx2822859b,"[1, 2]",0.12008885599144216,1662781.2882,12257473.392,True,False,False,True,
sx2991902b,"[1, 2]",0.12008885599144216,1663021.9282,12257392.61,True,False,False,True,
sx2991918b,"[1, 2]",0.12008885599144216,1663299.6083,12257529.318,True,False,False,True,
sx2897764b,"[1, 2]",0.12008885599144216,1663403.5812,12257134.632,True,False,False,True,
sx2860488b,"[1, 2]",0.12008885599144216,1663489.2081,12257527.119,True,False,False,True,
sx2804260b,"[1, 2]",0.12008885599144216,1664254.8693,12258593.959,True,False,False,True,
sx2973163b,"[1, 2]",0.12008885599144216,1664855.0889,12258227.809,True,False,False,True,
sx3104130b,"[1, 2]",0.12008885599144216,1665651.0195,12259001.339,True,False,False,True,
sx2879079b,"[1, 2]",0.12008885599144216,1665773.0517,12259381.8,True,False,False,True,
sx2991917b,"[1, 2]",0.12008885599144216,1666167.9593,12259310.239,True,False,False,True,
sx2841636b,"[1, 2]",0.12008885599144216,1666356.5105,12259680.73,True,False,False,True,
sx3085389b,"[1, 2]",0.12008885599144216,1662261.129,12256969.53,True,False,False,True,
sx2673319c,"[1, 2]",0.12008885599144216,1663354.1998,12276664.311,True,False,False,True,
sx2841631c,"[1, 2]",0.12008885599144216,1663633.5962,12277042.24,True,False,False,True,
sx3216350a,"[1, 2]",0.12008885599144216,1663721.8322,12276781.317,True,False,False,True,
sx3141402c,"[1, 2]",0.12008885599144216,1663714.5045,12277470.94,True,False,False,True,
sx3197642c,"[1, 2]",0.12008885599144216,1663918.4402,12276982.488,True,False,False,True,
sx2691952a,"[1, 2]",0.12008885599144216,1663843.4629,12277136.944,True,False,False,True,
sx2879081a,"[1, 2]",0.12008885599144216,1664846.1391,12277816.159,True,False,False,True,
sx2785530a,"[1, 2]",0.12008885599144216,1664804.5402,12278361.89,True,False,False,True,
sx2766723a,"[1, 2]",0.12008885599144216,1664232.9516,12278379.58,True,False,False,True,
sx3122822a,"[1, 2]",0.12008885599144216,1664330.6616,12278539.64,True,False,False,True,
sx2766747a,"[1, 2]",0.12008885599144216,1663588.4091,12278733.761,True,False,False,True,
sx2858163a,"[1, 2]",0.12008885599144216,1663423.6147,12279236.799,True,False,False,True,
sx3216346a,"[1, 2]",0.12008885599144216,1663154.569,12279573.478,True,False,False,True,
sx3029500a,"[1, 2]",0.12008885599144216,1663600.0417,12279678.438,True,False,False,True,
sx3156034a,"[1, 2]",0.12008885599144216,1662982.8032,12279734.889,True,False,False,True,
sx3066821a,"[1, 2]",0.12008885599144216,1662789.132,12279711.251,True,False,False,True,
sx2748140a,"[1, 2]",0.12008885599144216,1662556.8602,12279813.131,True,False,False,True,
sx3141412a,"[1, 2]",0.12008885599144216,1662310.58,12279740.489,True,False,False,True,
sx2991915b,"[1, 2]",0.12008885599144216,1667933.1592,12278416.719,True,False,False,True,
sx2673320b,"[1, 2]",0.12008885599144216,1667951.8984,12278611.41,True,False,False,True,
sx2841634b,"[1, 2]",0.12008885599144216,1667900.9605,12277699.489,True,False,False,True,
sx2766720a,"[1, 2]",0.12008885599144216,1663541.3215,12286370.409,True,False,False,True,
sx3235254c,"[1, 2]",0.12008885599144216,1667723.829,12284026.248,True,False,False,True,
sx2935566c,"[1, 2]",0.12008885599144216,1675940.2698,12285601.631,True,False,False,True,
sx3141393c,"[1, 2]",0.12008885599144216,1675973.558,12282775.399,True,False,False,True,
sx3030204a,"[1, 2]",0.12008885599144216,1691440.861,12275319.479,True,False,False,True,
sx3160868b,"[1, 2]",0.12008885599144216,1686559.7069,12272998.649,True,False,False,True,
sx2785524c,"[1, 2]",0.12008885599144216,1675691.827,12269527.113,True,False,False,True,
sx3235268c,"[1, 2]",0.12008885599144216,1666986.2049,12293821.078,True,False,False,True,
sx3122825a,"[1, 2]",0.12008885599144216,1667444.5719,12261508.82,True,False,False,True,
sx2991920a,"[1, 2]",0.12008885599144216,1667639.689,12261466.32,True,False,False,True,
sx2973146b,"[1, 2]",0.12008885599144216,1659733.0122,12283663.789,True,False,False,True,
sx2935568b,"[1, 2]",0.12008885599144216,1670930.5956,12291742.981,True,False,False,True,
sx2814529a,"[1, 2]",0.12008885599144216,1665751.9409,12278643.633,True,False,False,True,
sx2814529b,"[1, 2]",0.12008885599144216,1665751.9409,12278643.633,True,False,False,True,
sx2814529c,"[1, 2]",0.12008885599144216,1665751.9409,12278643.633,True,False,False,True,
sx3122818c,"[1, 2]",0.12008885599144216,1662965.7802,12284061.65,True,False,False,True,
sx3048209b,"[1, 2]",0.12008885599144216,1667973.1689,12278825.799,True,False,False,True,
sx2841628a,"[1, 2]",0.12008885599144216,1678322.8844,12269150.76,True,False,False,True,
sx2673316a,"[1, 2]",0.12008885599144216,1678317.5391,12269629.001,True,False,False,True,
sx2748143a,"[1, 2]",0.12008885599144216,1675947.3395,12286436.371,True,False,False,True,
sx2860477a,"[1, 2]",0.12008885599144216,1666634.9852,12287390.236,True,False,False,True,
sx3066811b,"[1, 2]",0.12008885599144216,1669635.0922,12289760.869,True,False,False,True,
sx2954352c,"[1, 2]",0.12008885599144216,1676111.5072,12268210.478,True,False,False,True,
sx3160864b,"[1, 2]",0.12008885599144216,1684487.9706,12274744.745,True,False,False,True,
sx3085401a,"[1, 2]",0.12008885599144216,1670880.0919,12282545.036,True,False,False,True,
sx2766744b,"[1, 2]",0.12008885599144216,1664679.9194,12293006.54,True,False,False,True,
sx2804259a,"[1, 2]",0.12008885599144216,1667369.3898,12260260.371,True,False,False,True,
sx2860486c,"[1, 2]",0.12008885599144216,1673916.7189,12270797.172,True,False,False,True,
sx2785522b,"[1, 2]",0.12008885599144216,1663602.6796,12292611.03,True,False,False,True,
sx2897766c,"[1, 2]",0.12008885599144216,1679601.0084,12275067.456,True,False,False,True,
sx3048889c,"[1, 2]",0.12008885599144216,1688012.681,12284230.954,True,False,False,True,
sx3048890c,"[1, 2]",0.12008885599144216,1688395.5464,12283894.033,True,False,False,True,
sx2991921c,"[1, 2]",0.12008885599144216,1668993.331,12263799.573,True,False,False,True,
sx3011293a,"[1, 2]",0.12008885599144216,1692668.1127,12274694.888,True,False,False,True,
sx3011293b,"[1, 2]",0.12008885599144216,1692668.1127,12274694.888,True,False,False,True,
sx3011293c,"[1, 2]",0.12008885599144216,1692668.1127,12274694.888,True,False,False,True,
sx3123509c,"[1, 2]",0.12008885599144216,1692819.7957,12274489.142,True,False,False,True,
sx2841620b,"[1, 2]",0.12008885599144216,1671573.1802,12266489.679,True,False,False,True,
sx2991929b,"[1, 2]",0.12008885599144216,1674994.0775,12288072.469,True,False,False,True,
sx3160793c,"[1, 2]",0.12008885599144216,1681438.7034,12278531.726,True,False,False,True,
sx2691946b,"[1, 2]",0.12008885599144216,1676923.9324,12268244.077,True,False,False,True,
sx2991940c,"[1, 2]",0.12008885599144216,1679202.0375,12274586.054,True,False,False,True,
sx3197636b,"[1, 2]",0.12008885599144216,1672406.2001,12274010.209,True,False,False,True,
sx2991905a,"[1, 2]",0.12008885599144216,1673719.8487,12274950.516,True,False,False,True,
sx3141395c,"[1, 2]",0.12008885599144216,1673154.8096,12277752.024,True,False,False,True,
sx2748135a,"[1, 2]",0.12008885599144216,1667417.9971,12260621.487,True,False,False,True,
sx2729412a,"[1, 2]",0.12008885599144216,1667673.5342,12260733.226,True,False,False,True,
sx2839305a,"[1, 2]",0.12008885599144216,1688440.6925,12275212.795,True,False,False,True,
sx3160123a,"[1, 2]",0.12008885599144216,1673773.1827,12278237.511,True,False,False,True,
sx2822861a,"[1, 2]",0.12008885599144216,1673622.5278,12277032.881,True,False,False,True,
sx2841616a,"[1, 2]",0.12008885599144216,1672946.3191,12277057.973,True,False,False,True,
sx3122812b,"[1, 2]",0.12008885599144216,1673844.7521,12275234.147,True,False,False,True,
sx2897771b,"[1, 2]",0.12008885599144216,1680021.3973,12271715.27,True,False,False,True,
sx3178973a,"[1, 2]",0.12008885599144216,1670806.5687,12286907.698,True,False,False,True,
sx3141411c,"[1, 2]",0.12008885599144216,1662967.4678,12276624.649,True,False,False,True,
sx2710518a,"[1, 2]",0.12008885599144216,1663183.0853,12276378.23,True,False,False,True,
sx3085391b,"[1, 2]",0.12008885599144216,1673508.2166,12274618.514,True,False,False,True,
sx2955076a,"[1, 2]",0.12008885599144216,1686470.7746,12276051.922,True,False,False,True,
sx2729430b,"[1, 2]",0.12008885599144216,1662951.8088,12283578.4,True,False,False,True,
sx3142079b,"[1, 2]",0.12008885599144216,1683470.7904,12271822.331,True,False,False,True,
sx2955055b,"[1, 2]",0.12008885599144216,1683600.2281,12271883.599,True,False,False,True,
sx2879753b,"[1, 2]",0.12008885599144216,1683385.569,12271649.512,True,False,False,True,
sx2842390c,"[1, 2]",0.12008885599144216,1681482.4282,12273987.329,True,False,False,True,
sx2710511a,"[1, 2]",0.12008885599144216,1670624.8087,12284595.375,True,False,False,True,
sx2766719a,"[1, 2]",0.12008885599144216,1670574.5057,12284380.442,True,False,False,True,
sx3160117b,"[1, 2]",0.12008885599144216,1670762.4425,12290281.774,True,False,False,True,
sx2897790c,"[1, 2]",0.12008885599144216,1675788.3328,12285775.74,True,False,False,True,
sx3066817a,"[1, 2]",0.12008885599144216,1663779.5448,12276609.236,True,False,False,True,
sx2841641b,"[1, 2]",0.12008885599144216,1674707.3083,12285572.222,True,False,False,True,
sx2674027b,"[1, 2]",0.12008885599144216,1680699.8218,12282705.059,True,False,False,True,
sx3010557a,"[1, 2]",0.12008885599144216,1678502.9118,12283372.871,True,False,False,True,
sx3235242c,"[1, 2]",0.12008885599144216,1676385.5296,12283232.509,True,False,False,True,
sx2973150a,"[1, 2]",0.12008885599144216,1671882.5633,12286531.82,True,False,False,True,
sx3066804a,"[1, 2]",0.12008885599144216,1671616.9951,12287087.824,True,False,False,True,
sx2879067a,"[1, 2]",0.12008885599144216,1671290.3432,12287747.861,True,False,False,True,
sx2710530b,"[1, 2]",0.12008885599144216,1673520.222,12286601.252,True,False,False,True,
sx2748781a,"[1, 2]",0.12008885599144216,1683661.193,12282304.47,True,False,False,True,
sx3197654a,"[1, 2]",0.12008885599144216,1672800.5875,12284158.61,True,False,False,True,
sx2954361b,"[1, 2]",0.12008885599144216,1673541.64,12288602.721,True,False,False,True,
sx2935547b,"[1, 2]",0.12008885599144216,1674035.212,12290119.421,True,False,False,True,
sx3215385a,"[1, 2]",0.12008885599144216,1678680.0023,12270211.431,True,False,False,True,
sx3215385b,"[1, 2]",0.12008885599144216,1678680.0023,12270211.431,True,False,False,True,
sx3215385c,"[1, 2]",0.12008885599144216,1678680.0023,12270211.431,True,False,False,True,
sx2841622a,"[1, 2]",0.12008885599144216,1670948.3886,12288308.899,True,False,False,True,
sx2879062c,"[1, 2]",0.12008885599144216,1677331.251,12277387.32,True,False,False,True,
sx2917255c,"[1, 2]",0.12008885599144216,1683166.388,12278294.81,True,False,False,True,
sx3160862c,"[1, 2]",0.12008885599144216,1683578.1998,12276478.098,True,False,False,True,
sx3067447a,"[1, 2]",0.12008885599144216,1681327.2307,12280657.137,True,False,False,True,
sx3179637c,"[1, 2]",0.12008885599144216,1689118.6583,12284046.417,True,False,False,True,
sx2822867b,"[1, 2]",0.12008885599144216,1672707.7804,12275002.31,True,False,False,True,
sx2766741a,"[1, 2]",0.12008885599144216,1673874.8618,12274692.992,True,False,False,True,
sx2897807b,"[1, 2]",0.12008885599144216,1673654.1407,12277472.82,True,False,False,True,
sx2823611a,"[1, 2]",0.12008885599144216,1691671.0889,12275467.89,True,False,False,True,
sx3141398a,"[1, 2]",0.12008885599144216,1667672.3669,12274524.794,True,False,False,True,
sx3235251c,"[1, 2]",0.12008885599144216,1674629.513,12270242.168,True,False,False,True,
sx2935551c,"[1, 2]",0.12008885599144216,1677063.7535,12277714.394,True,False,False,True,
sx3235252b,"[1, 2]",0.12008885599144216,1672862.7648,12274196.192,True,False,False,True,
sx2917328b,"[1, 2]",0.12008885599144216,1682886.2093,12272848.649,True,False,False,True,
sx2989565a,"[1, 2]",0.12008885599144216,1682100.5801,12272323.407,True,False,False,True,
sx2692655c,"[1, 2]",0.12008885599144216,1684819.1691,12274542.054,True,False,False,True,
sx2861219b,"[1, 2]",0.12008885599144216,1684689.8419,12274079.301,True,False,False,True,
sx2674051a,"[1, 2]",0.12008885599144216,1681930.2152,12272660.356,True,False,False,True,
sx2804249c,"[1, 2]",0.12008885599144216,1679975.2558,12270237.584,True,False,False,True,
sx3030205c,"[1, 2]",0.12008885599144216,1688985.4933,12274887.064,True,False,False,True,
sx3085395a,"[1, 2]",0.12008885599144216,1673931.0426,12266745.662,True,False,False,True,
sx2767409b,"[1, 2]",0.12008885599144216,1686679.9163,12272494.14,True,False,False,True,
sx3217064b,"[1, 2]",0.12008885599144216,1685824.4135,12272686.05,True,False,False,True,
sx2729405b,"[1, 2]",0.12008885599144216,1679967.1744,12266210.106,True,False,False,True,
sx3179699b,"[1, 2]",0.12008885599144216,1680653.492,12266401.861,True,False,False,True,
sx2898526c,"[1, 2]",0.12008885599144216,1681446.6291,12271571.684,True,False,False,True,
sx2674052c,"[1, 2]",0.12008885599144216,1681694.2323,12273704.697,True,False,False,True,
sx2851933a,"[1, 2]",0.12008885599144216,1665897.2178,12278489.914,True,False,False,True,
sx2851933b,"[1, 2]",0.12008885599144216,1665897.2178,12278489.914,True,False,False,True,
sx2851933c,"[1, 2]",0.12008885599144216,1665897.2178,12278489.914,True,False,False,True,
sx2860492c,"[1, 2]",0.12008885599144216,1672594.2597,12266053.184,True,False,False,True,
sx3197645a,"[1, 2]",0.12008885599144216,1672460.2673,12264315.985,True,False,False,True,
sx3048211a,"[1, 2]",0.12008885599144216,1671265.8983,12263764.934,True,False,False,True,
sx2804253a,"[1, 2]",0.12008885599144216,1674052.1777,12268059.917,True,False,False,True,
sx3178981b,"[1, 2]",0.12008885599144216,1672375.5292,12265713.761,True,False,False,True,
sx2785525c,"[1, 2]",0.12008885599144216,1674785.9064,12269084.548,True,False,False,True,
sx2860483b,"[1, 2]",0.12008885599144216,1668266.4425,12289466.699,True,False,False,True,
sx3141397b,"[1, 2]",0.12008885599144216,1668019.5479,12289502.731,True,False,False,True,
sx3253995c,"[1, 2]",0.12008885599144216,1669746.5608,12283426.741,True,False,False,True,
sx2710536a,"[1, 2]",0.12008885599144216,1664283.0088,12285251.095,True,False,False,True,
sx3197638a,"[1, 2]",0.12008885599144216,1664459.616,12284392.209,True,False,False,True,
sx2935557a,"[1, 2]",0.12008885599144216,1664512.8476,12283997.498,True,False,False,True,
sx2673311a,"[1, 2]",0.12008885599144216,1664208.5271,12284382.166,True,False,False,True,
sx2729413a,"[1, 2]",0.12008885599144216,1666631.5364,12285127.277,True,False,False,True,
sx3122848c,"[1, 2]",0.12008885599144216,1668604.0389,12285536.562,True,False,False,True,
sx2973169a,"[1, 2]",0.12008885599144216,1663607.7668,12280447.872,True,False,False,True,
sx2822868a,"[1, 2]",0.12008885599144216,1664425.8895,12278374.329,True,False,False,True,
sx2860493a,"[1, 2]",0.12008885599144216,1665009.7702,12279052.348,True,False,False,True,
sx3178976a,"[1, 2]",0.12008885599144216,1663878.8892,12279988.891,True,False,False,True,
sx2673317a,"[1, 2]",0.12008885599144216,1667582.4883,12275404.84,True,False,False,True,
sx2729428a,"[1, 2]",0.12008885599144216,1667095.1913,12275983.06,True,False,False,True,
sx2973159a,"[1, 2]",0.12008885599144216,1667488.8251,12275991.58,True,False,False,True,
sx3254216a,"[1, 2]",0.12008885599144216,1670464.5118,12272090.459,True,False,False,True,
sx2973180b,"[1, 2]",0.12008885599144216,1668532.9447,12277499.829,True,False,False,True,
sx3066816a,"[1, 2]",0.12008885599144216,1664644.9559,12277373.738,True,False,False,True,
sx3216351a,"[1, 2]",0.12008885599144216,1664801.5992,12277910.134,True,False,False,True,
sx2841635a,"[1, 2]",0.12008885599144216,1668935.1309,12281653.39,True,False,False,True,
