job_identifier,field,field_value_origin,available_at,used_at,permitted_or_forbidden,reason
7743778,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743778,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743778,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743777,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743776,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743775,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743774,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743773,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743772,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743771,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743770,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743769,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743768,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743767,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743766,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743765,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,wallclock_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,qos,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743764,gpus_requested,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,job_id,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,partition,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,submit_time,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,nodes_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,processors_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
7743763,memory_req,PR1 submit event,2025-04-01T12:20:31+00:00,2025-04-01T12:20:31+00:00,PERMITTED_AT_EVENT_ONLY,Frozen-policy replay reveals the request only at its submit event.
