slot,role,location,PCC_bus,scheduled_P_kw,scheduled_Q_kvar,physical_P_kw,physical_Q_kvar,P_residual_kw,Q_residual_kvar
74,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611707219844,37.55745644213877,114.2642000545109,37.55374113811074,-0.001917017687546263,-0.0037153040280344385
74,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789890017,20.416327542023783,62.11499198229568,20.41544711157252,-0.00035591660449085794,-0.0008804304512644023
74,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611707219844,37.55745644213877,114.26561704579521,37.5561345494847,-0.0005000264032304358,-0.0013218926540687903
74,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789890017,20.416327542023783,62.11429452157029,20.414342791104175,-0.001053377329881755,-0.001984750919607592
74,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151244641785,46.12802443789914,140.33916087347606,46.12357896158333,-0.0023515729417908915,-0.004445476315815711
74,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611707219844,37.55745644213877,114.26425613264914,37.55390742048615,-0.0018609395493029979,-0.0035490216526241625
74,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789890017,20.416327542023783,62.114786318527244,20.415020032116107,-0.0005615803729241975,-0.0013075099076758079
74,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611707219844,37.55745644213877,114.26429015222864,37.55388531811097,-0.0018269199698011107,-0.0035711240278004652
74,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789890017,20.416327542023783,62.1145377041057,20.414545530509262,-0.0008101947944680887,-0.0017820115145212867
74,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611707219844,37.55745644213877,114.26412901457738,37.553856034226136,-0.0019880576210624668,-0.003600407912635717
74,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789890017,20.416327542023783,62.11494085756521,20.415335704727617,-0.00040704133495950146,-0.0009918372961656985
74,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611707219844,37.55745644213877,114.26415441752803,37.55372427465105,-0.00196265467040746,-0.003732167487719096
74,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
74,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611707282719,37.557456442345426,114.2659652689999,37.5571530219871,-0.0001518038272791955,-0.00030342035832831016
75,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789892915,20.416327542033308,62.11532012899975,20.41626152018917,-2.776992940312084e-05,-6.602184413750933e-05
75,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611707282719,37.557456442345426,114.26607749326395,37.55735819327108,-3.957956323574763e-05,-9.824907434818897e-05
75,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789892915,20.416327542033308,62.11526721324188,20.4161687214702,-8.0685687272819e-05,-0.00015882056310800863
75,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151240145198,46.12802442311958,140.34132523469395,46.127662951930155,-0.00018716675802465943,-0.0003614711894215361
75,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611707282719,37.557456442345426,114.265970682013,37.55716860511443,-0.00014639081418010846,-0.0002878372309993438
75,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789892915,20.416327542033308,62.115303915997345,20.41622491884032,-4.3982931806851866e-05,-0.00010262319298703915
75,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611707282719,37.557456442345426,114.26597508980245,37.55716817335443,-0.0001419830247328946,-0.0002882689909995406
75,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789892915,20.416327542033308,62.11528466478818,20.416183569552416,-6.323414097408886e-05,-0.00014397248089181858
75,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611707282719,37.557456442345426,114.26595922065601,37.55716362025662,-0.0001578521711707026,-0.00029282208880943017
75,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789892915,20.416327542033308,62.11531679655309,20.416253990706686,-3.1102376063074644e-05,-7.355132662212327e-05
75,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611707282719,37.557456442345426,114.26596082776577,37.557151193610345,-0.00015624506141875827,-0.00030524873508142036
75,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
75,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611707345647,37.557456442552265,114.26665710213561,37.55857395168566,0.0005400286791399367,0.0011175091333939235
76,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898958426,20.416327542042932,62.11544733355611,20.41656524951142,9.943459768635421e-05,0.00023770746848938984
76,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611707345647,37.557456442552265,114.2662598316175,37.55780875769392,0.00014275816103292982,0.0003523151416544579
76,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898958426,20.416327542042932,62.11562868202708,20.416903995347724,0.000280783068653534,0.0005764533047916132
76,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151235665612,46.128024408395895,140.3421578056989,46.129342524139375,0.0006454490427643123,0.0013181157434800639
76,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611707345647,37.557456442552265,114.2666449215763,37.558519062985674,0.0005278481198303098,0.0010626204334087674
76,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898958426,20.416327542042932,62.11550520213954,20.41670335717286,0.0001573031811119563,0.00037581512992801436
76,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611707345647,37.557456442552265,114.26662010123383,37.558514053856285,0.0005030277773556691,0.0010576113040201562
76,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898958426,20.416327542042932,62.11557276501966,20.416857436824344,0.00022486606123095498,0.0005298947814118549
76,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611707345647,37.557456442552265,114.26669512509889,37.558541982350626,0.0005780516424209736,0.0010855397983604576
76,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898958426,20.416327542042932,62.11545824699202,20.416591401695555,0.00011034803359422085,0.00026385965262321065
76,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611707345647,37.557456442552265,114.2666756144387,37.55858190823654,0.0005585409822259635,0.0011254656842751842
76,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
76,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611706957985,37.55745644127808,114.26616761287042,37.55756576270087,5.054329056974893e-05,0.00010932142279074242
77,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.11534789894904,20.416327542039845,62.115357451068846,20.41634979546445,9.552119806244264e-06,2.2253424603491112e-05
77,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611706957985,37.55745644127808,114.26613099183162,37.557489047840214,1.3922251767439775e-05,3.260656213655011e-05
77,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.11534789894904,20.416327542039845,62.115372597384166,20.416381360295706,2.4698435126424556e-05,5.381825586070477e-05
77,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151228296258,46.128024384174,140.34156217917138,46.12814745581725,4.989620879314316e-05,0.00012307164325164877
77,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611706957985,37.55745644127808,114.26617034670251,37.55756230315494,5.3277122660233545e-05,0.00010586187686101312
77,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.11534789894904,20.416327542039845,62.11536302943556,20.4163642195426,1.51304865170232e-05,3.6677502755821934e-05
77,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611706957985,37.55745644127808,114.2661645138353,37.55755931711504,4.744425545766262e-05,0.00010287583696566571
77,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.11534789894904,20.416327542039845,62.11536933696067,20.416379561216175,2.143801162901582e-05,5.20191763300204e-05
77,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611706957985,37.55745644127808,114.26617890067638,37.557566473176664,6.183109653079555e-05,0.00011003189858627138
77,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.11534789894904,20.416327542039845,62.11535823816948,20.416352033451574,1.0339220438027041e-05,2.449141172888858e-05
77,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611706957985,37.55745644127808,114.26617023636717,37.55756696896712,5.3166787324698817e-05,0.00011052768904562527
77,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
77,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611706572355,37.557456440010576,114.26679571152141,37.55888987385581,0.0006786457978620319,0.0014334338452357542
78,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898939675,20.41632754203677,62.115472426767354,20.416633194327865,0.00012452782767979897,0.0003056522910966919
78,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611706572355,37.557456440010576,114.26629573845595,37.55790955408535,0.00017867273240312898,0.0004531140747729978
78,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898939675,20.41632754203677,62.11570038621346,20.417066799583655,0.0003524872737870055,0.0007392575468863072
78,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.3415122097291,46.12802436010332,140.34232124685542,46.12971486334247,0.0008090371263165252,0.0016905032391534291
78,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611706572355,37.557456440010576,114.26678157380759,37.55882021651882,0.0006645080840428363,0.0013637765082421538
78,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898939675,20.41632754203677,62.11554503146315,20.416810370915645,0.00019713252347486332,0.0004828288788765178
78,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611706572355,37.557456440010576,114.26674916866855,37.558813358391646,0.0006321029450049309,0.0013569183810702157
78,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898939675,20.41632754203677,62.11562987832887,20.417007444574434,0.00028197938919305443,0.0006799025376658108
78,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611706572355,37.557456440010576,114.2668462323249,37.558849972836526,0.0007291666013458098,0.0013935328259506718
78,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898939675,20.41632754203677,62.11548608337044,20.416666715120765,0.00013818443076729636,0.000339173083997224
78,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611706572355,37.557456440010576,114.26681946931643,37.5589001675108,0.0007024035928822059,0.0014437275002237016
78,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
78,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611706188746,37.55745643874971,114.26617776413295,37.55759113619288,6.0702245491484064e-05,0.00013469744317262666
79,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898930345,20.416327542033702,62.11535935020024,20.416355108622184,1.1451269891438187e-05,2.7566588482130783e-05
79,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611706188746,37.55745643874971,114.26613374254512,37.55749684603295,1.6680657665801846e-05,4.040728323673193e-05
79,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC04,pcc8500_aidc_aidc04_lv,62.115347898930345,20.416327542033702,62.11537749065448,20.416393762648976,2.959172413596889e-05,6.622061527394862e-05
79,MESS,AIDC04,pcc8500_mess_aidc04_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC05,pcc8500_aidc_aidc05_lv,140.34151213695282,46.128024336182904,140.34157073990622,46.12817559407834,5.860295340198718e-05,0.00015125789543901647
79,MESS,AIDC05,pcc8500_mess_aidc05_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC06,pcc8500_aidc_aidc06_lv,114.26611706188746,37.55745643874971,114.2661816265233,37.5575871564158,6.456463584925132e-05,0.00013071766608874213
79,MESS,AIDC06,pcc8500_mess_aidc06_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC07,pcc8500_aidc_aidc07_lv,62.115347898930345,20.416327542033702,62.11536604447418,20.41637290690722,1.8145543833725242e-05,4.536487351813889e-05
79,MESS,AIDC07,pcc8500_mess_aidc07_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC08,pcc8500_aidc_aidc08_lv,114.26611706188746,37.55745643874971,114.26617419187198,37.55758329260632,5.712998452622742e-05,0.0001268538566066013
79,MESS,AIDC08,pcc8500_mess_aidc08_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC09,pcc8500_aidc_aidc09_lv,62.115347898930345,20.416327542033702,62.1153736350589,20.416391705011392,2.5736128556275162e-05,6.416297769007429e-05
79,MESS,AIDC09,pcc8500_mess_aidc09_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC10,pcc8500_aidc_aidc10_lv,114.26611706188746,37.55745643874971,114.26619243390327,37.55759245775003,7.537201581442332e-05,0.00013601900032256253
79,MESS,AIDC10,pcc8500_mess_aidc10_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC11,pcc8500_aidc_aidc11_lv,62.115347898930345,20.416327542033702,62.1153602833243,20.41635786429893,1.238439395478963e-05,3.0322265228477363e-05
79,MESS,AIDC11,pcc8500_mess_aidc11_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,AIDC,AIDC12,pcc8500_aidc_aidc12_lv,114.26611706188746,37.55745643874971,114.26618103526224,37.5575926544175,6.397337477892506e-05,0.00013621566778709848
79,MESS,AIDC12,pcc8500_mess_aidc12_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA01,pcc8500_mess_sta01_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA02,pcc8500_mess_sta02_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA03,pcc8500_mess_sta03_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA04,pcc8500_mess_sta04_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA05,pcc8500_mess_sta05_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA06,pcc8500_mess_sta06_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA07,pcc8500_mess_sta07_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA08,pcc8500_mess_sta08_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA09,pcc8500_mess_sta09_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA10,pcc8500_mess_sta10_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA11,pcc8500_mess_sta11_lv,0.0,0.0,0.0,0.0,0.0,0.0
79,MESS,STA12,pcc8500_mess_sta12_lv,0.0,0.0,0.0,0.0,0.0,0.0
80,AIDC,AIDC01,pcc8500_aidc_aidc01_lv,114.26611705807147,37.55745643749546,114.26598466985263,37.55720498947936,-0.00013238821884442586,-0.0002514480161011079
80,MESS,AIDC01,pcc8500_mess_aidc01_lv,0.0,0.0,0.0,0.0,0.0,0.0
80,AIDC,AIDC02,pcc8500_aidc_aidc02_lv,62.115347898921044,20.416327542030643,62.11532449496667,20.41627113121885,-2.340395437272491e-05,-5.641081179419416e-05
80,MESS,AIDC02,pcc8500_mess_aidc02_lv,0.0,0.0,0.0,0.0,0.0,0.0
80,AIDC,AIDC03,pcc8500_aidc_aidc03_lv,114.26611705807147,37.55745643749546,114.26608439914568,37.55737346773011,-3.2658925789519344e-05,-8.29697653514927e-05
80,MESS,AIDC03,pcc8500_mess_aidc03_lv,0.0,0.0,0.0,0.0,0.0,0.0
