element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,B0_daily_max_loading,B0_daily_max_slot,B0_daily_max_timestamp,B0_daily_max_phase,B0_daily_max_terminal,B3_daily_max_loading,B3_daily_max_slot,B3_daily_max_timestamp,B3_daily_max_phase,B3_daily_max_terminal,B0_minus_B3_daily_max,relative_reduction_pct_if_defined
Line.tpx337690b0,x3104127b,sx3104127b,,,,,0.23432001664682559,73,2025-05-01T18:15,2,t2,0.2334175764153576,73,2025-05-01T18:15,2,t2,0.000902440231467988,0.38513151560080927
Line.tpx337691b0,x2897774b,sx2897774b,,,,,0.1010058425982718,73,2025-05-01T18:15,1,t2,0.10062040438972779,73,2025-05-01T18:15,1,t2,0.0003854382085440172,0.3815999140534985
Line.tpx337692b0,x2879061b,sx2879061b,,,,,0.05999107792675733,73,2025-05-01T18:15,2,t2,0.0597625269852723,73,2025-05-01T18:15,2,t2,0.0002285509414850298,0.3809748872391758
Line.tpx337693b0,x3066813b,sx3066813b,,,,,0.08560139546384124,73,2025-05-01T18:15,1,t2,0.0852748344898841,73,2025-05-01T18:15,1,t2,0.0003265609739571407,0.3814902457928771
Line.tpx337694b0,x2991910b,sx2991910b,,,,,0.10439495341344908,73,2025-05-01T18:15,2,t2,0.10399556379822023,73,2025-05-01T18:15,2,t2,0.00039938961522885397,0.38257559601286345
Line.tpx337695b0,x2879072b,sx2879072b,,,,,0.08747260038126552,73,2025-05-01T18:15,1,t2,0.08713843294916632,73,2025-05-01T18:15,1,t2,0.00033416743209919997,0.38202526350270755
Line.tpx337696b0,x3197635b,sx3197635b,,,,,0.12943595183421955,73,2025-05-01T18:15,2,t2,0.12893821679191678,73,2025-05-01T18:15,2,t2,0.0004977350423027715,0.38454157075328366
Line.tpx337697b0,x2804258b,sx2804258b,,,,,0.26686110470941327,73,2025-05-01T18:15,1,t2,0.26582511808650017,73,2025-05-01T18:15,1,t2,0.0010359866229130987,0.3882119217190497
Line.tpx337698b0,x3235250b,sx3235250b,,,,,0.10291877780539987,73,2025-05-01T18:15,2,t2,0.10252294557191075,73,2025-05-01T18:15,2,t2,0.00039583223348912955,0.3846064264750346
Line.tpx337699b0,x2954349b,sx2954349b,,,,,0.14888505583680306,73,2025-05-01T18:15,1,t2,0.1483124177652759,73,2025-05-01T18:15,1,t2,0.0005726380715271595,0.38461756172146894
Line.tpx337700b0,x2766722b,sx2766722b,,,,,0.22606044811905493,73,2025-05-01T18:15,2,t2,0.22518383299704015,73,2025-05-01T18:15,2,t2,0.0008766151220147844,0.38777907825481894
Line.tpx337701b0,x2879071b,sx2879071b,,,,,0.17322975877996905,73,2025-05-01T18:15,2,t2,0.1725612485711497,73,2025-05-01T18:15,2,t2,0.000668510208819334,0.3859095651506705
Line.tpx337702b0,x3029504b,sx3029504b,,,,,0.1680213869322485,73,2025-05-01T18:15,2,t2,0.16737304760891264,73,2025-05-01T18:15,2,t2,0.0006483393233358559,0.3858671417807583
Line.tpx337703b0,x2691948b,sx2691948b,,,,,0.08802024613925175,73,2025-05-01T18:15,2,t2,0.08768194873555878,73,2025-05-01T18:15,2,t2,0.00033829740369296923,0.3843404427178816
Line.tpx337704b0,x2710546b,sx2710546b,,,,,0.2711151432525236,73,2025-05-01T18:15,2,t2,0.27005739423764374,73,2025-05-01T18:15,2,t2,0.0010577490148798718,0.39014752263198266
Line.tpx337705b0,x2785547b,sx2785547b,,,,,0.14478459967916274,73,2025-05-01T18:15,2,t2,0.14422673441059403,73,2025-05-01T18:15,2,t2,0.0005578652685687135,0.38530704909563734
Line.tpx337706b0,x3254214b,sx3254214b,,,,,0.14324929943994716,73,2025-05-01T18:15,2,t2,0.142697146872252,73,2025-05-01T18:15,2,t2,0.0005521525676951688,0.3854487036612991
Line.tpx337707b0,x3160104b,sx3160104b,,,,,0.21345244321404694,73,2025-05-01T18:15,2,t2,0.2126237154237822,73,2025-05-01T18:15,2,t2,0.0008287277902647439,0.38824938135456616
Line.tpx337708b0,x3216349b,sx3216349b,,,,,0.144659434477013,73,2025-05-01T18:15,1,t2,0.14409914557904596,73,2025-05-01T18:15,1,t2,0.0005602888979670262,0.38731583597892366
Line.tpx337709b0,x2879077b,sx2879077b,,,,,0.09160661298618009,73,2025-05-01T18:15,1,t2,0.09125381005742791,73,2025-05-01T18:15,1,t2,0.0003528029287521717,0.3851282317417369
Line.tpx337710b0,x2991916b,sx2991916b,,,,,0.24792346568822646,73,2025-05-01T18:15,2,t2,0.24695708215210596,73,2025-05-01T18:15,2,t2,0.0009663835361204964,0.38979107259486356
Line.tpx337712c0,x3235245c,sx3235245c,,,,,0.13980428294423355,73,2025-05-01T18:15,1,t2,0.13854567977503768,74,2025-05-01T18:30,1,t2,0.0012586031691958766,0.9002608093901673
Line.tpx337713c0,x2766716c,sx2766716c,,,,,0.1450345288449622,73,2025-05-01T18:15,1,t2,0.14372818098397966,74,2025-05-01T18:30,1,t2,0.0013063478609825485,0.9007150720494961
Line.tpx337714c0,x3254209c,sx3254209c,,,,,0.2532386618991033,73,2025-05-01T18:15,2,t2,0.2509536245768483,74,2025-05-01T18:30,2,t2,0.0022850373222550457,0.9023256184971717
Line.tpx337715a0,x3254204a,sx3254204a,,,,,0.0871331594147535,73,2025-05-01T18:15,1,t2,0.08651669780308563,73,2025-05-01T18:15,1,t2,0.0006164616116678678,0.7074936979313615
Line.tpx337716a0,x2841627a,sx2841627a,,,,,0.07721100756644847,73,2025-05-01T18:15,1,t2,0.07677398894261199,73,2025-05-01T18:15,1,t2,0.0004370186238364798,0.5660055963657484
Line.tpx337717a0,x3216348a,sx3216348a,,,,,0.0938047788124751,73,2025-05-01T18:15,2,t2,0.09327299060100545,73,2025-05-01T18:15,2,t2,0.0005317882114696526,0.566909509517366
Line.tpx337718a0,x2691947a,sx2691947a,,,,,0.05705647504918418,73,2025-05-01T18:15,2,t2,0.05673371917393333,73,2025-05-01T18:15,2,t2,0.0003227558752508519,0.5656779094268054
Line.tpx337720a0,x2841648a,sx2841648a,,,,,0.12152972152033198,73,2025-05-01T18:15,2,t2,0.12083878876181006,73,2025-05-01T18:15,2,t2,0.0006909327585219172,0.5685298623895256
Line.tpx337722a0,x2973157a,sx2973157a,,,,,0.23099948290179545,73,2025-05-01T18:15,2,t2,0.22967769654917142,73,2025-05-01T18:15,2,t2,0.0013217863526240325,0.5722031651412666
Line.tpx337723a0,x3178978a,sx3178978a,,,,,0.13306943914639469,73,2025-05-01T18:15,2,t2,0.13231414503435837,73,2025-05-01T18:15,2,t2,0.0007552941120363144,0.5675939696457178
Line.tpx337724a0,x2879075a,sx2879075a,,,,,0.09665517887502932,73,2025-05-01T18:15,2,t2,0.09610847267220529,73,2025-05-01T18:15,2,t2,0.0005467062028240294,0.5656253593311282
Line.tpx337728a0,x3082992a,sx3082992a,,,,,0.10870523868081096,73,2025-05-01T18:15,2,t2,0.10808804972282536,73,2025-05-01T18:15,2,t2,0.0006171889579855983,0.5677637669310841
Line.tpx337729a0,x2728247a,sx2728247a,,,,,0.051960154293914276,73,2025-05-01T18:15,2,t2,0.05149816348447379,73,2025-05-01T18:15,2,t2,0.00046199080944048926,0.8891251685420783
Line.tpx337729b0,x2728247b,sx2728247b,,,,,0.24598688358948484,73,2025-05-01T18:15,2,t2,0.24118862917772285,73,2025-05-01T18:15,2,t2,0.004798254411761987,1.950613927761105
Line.tpx337729c0,x2728247c,sx2728247c,,,,,0.0999720044385264,73,2025-05-01T18:15,1,t2,0.10127055625762708,73,2025-05-01T18:15,1,t2,-0.001298551819100685,-1.2989154577761568
Line.tpx338893a0,x3197633a,sx3197633a,,,,,0.1826279701479514,73,2025-05-01T18:15,2,t2,0.18206162476100157,73,2025-05-01T18:15,2,t2,0.0005663453869498292,0.3101087891909541
Line.tpx338894a0,x2879069a,sx2879069a,,,,,0.08641910271637117,73,2025-05-01T18:15,1,t2,0.0861521623997456,73,2025-05-01T18:15,1,t2,0.0002669403166255663,0.3088904052865123
Line.tpx338896a0,x3178971a,sx3178971a,,,,,0.13966667327941723,73,2025-05-01T18:15,2,t2,0.1392336149383498,73,2025-05-01T18:15,2,t2,0.00043305834106743823,0.31006562331520665
Line.tpx338897a0,x2973154a,sx2973154a,,,,,0.11923828584980338,73,2025-05-01T18:15,1,t2,0.11886952787254815,73,2025-05-01T18:15,1,t2,0.0003687579772552324,0.3092613875041214
Line.tpx338898a0,x2973155a,sx2973155a,,,,,0.08041661832561497,73,2025-05-01T18:15,2,t2,0.08016627420373997,73,2025-05-01T18:15,2,t2,0.00025034412187500965,0.31130893972852863
Line.tpx338899c0,x3122814c,sx3122814c,,,,,0.11037490445624323,73,2025-05-01T18:15,1,t2,0.10981060794296346,74,2025-05-01T18:30,1,t2,0.0005642965132797717,0.5112543617226687
Line.tpx338900a0,x2991908a,sx2991908a,,,,,0.12634465885793206,73,2025-05-01T18:15,1,t2,0.1259443555765185,73,2025-05-01T18:15,1,t2,0.00040030328141354987,0.31683435218553235
Line.tpx338908c0,x2860481c,sx2860481c,,,,,0.09381537053889502,73,2025-05-01T18:15,2,t2,0.09333515823436224,74,2025-05-01T18:30,2,t2,0.00048021230453278163,0.5118695388339268
Line.tpx338910c0,x2841621c,sx2841621c,,,,,0.19901848827025073,73,2025-05-01T18:15,2,t2,0.19799583520078315,74,2025-05-01T18:30,2,t2,0.0010226530694675828,0.5138482752812915
Line.tpx338913b0,x2804255b,sx2804255b,,,,,0.22406971298505765,73,2025-05-01T18:15,1,t2,0.2250412468727814,73,2025-05-01T18:15,1,t2,-0.0009715338877237523,-0.433585545668343
Line.tpx338915c0,x2954345c,sx2954345c,,,,,0.09032126989372062,73,2025-05-01T18:15,1,t2,0.08985922786131385,74,2025-05-01T18:30,1,t2,0.00046204203240676756,0.5115539594941966
Line.tpx338917a0,x2935555a,sx2935555a,,,,,0.11175443985123451,73,2025-05-01T18:15,1,t2,0.11139244884773634,73,2025-05-01T18:15,1,t2,0.00036199100349816604,0.3239164403490742
Line.tpx338918a0,x2897773a,sx2897773a,,,,,0.07381189374821834,73,2025-05-01T18:15,1,t2,0.07357327594195458,73,2025-05-01T18:15,1,t2,0.0002386178062637606,0.3232782606522954
Line.tpx338919a0,x2748127a,sx2748127a,,,,,0.10499710449738991,73,2025-05-01T18:15,1,t2,0.10465722438445167,73,2025-05-01T18:15,1,t2,0.00033988011293824283,0.32370427219418396
Line.tpx338920a0,x3197631a,sx3197631a,,,,,0.11544028545902868,73,2025-05-01T18:15,2,t2,0.11506617698811594,73,2025-05-01T18:15,2,t2,0.00037410847091273736,0.324070985640029
Line.tpx338921a0,x2935554a,sx2935554a,,,,,0.08921972633692934,73,2025-05-01T18:15,2,t2,0.08893019966599955,73,2025-05-01T18:15,2,t2,0.0002895266709297961,0.32450970521522077
Line.tpx338922b0,x2822866b,sx2822866b,,,,,0.22604620566362518,73,2025-05-01T18:15,2,t2,0.22701027725061335,73,2025-05-01T18:15,2,t2,-0.0009640715869881633,-0.42649315176861624
Line.tpx338923c0,x3178972c,sx3178972c,,,,,0.4496122481703267,73,2025-05-01T18:15,1,t2,0.447268001331396,74,2025-05-01T18:30,1,t2,0.002344246838930697,0.5213930110824351
Line.tpx338924c0,x3104123c,sx3104123c,,,,,0.09062889641311055,73,2025-05-01T18:15,2,t2,0.09016446233265724,74,2025-05-01T18:30,2,t2,0.00046443408045331036,0.5124569522906873
Line.tpx338925a0,x2973153a,sx2973153a,,,,,0.1284807543581361,73,2025-05-01T18:15,2,t2,0.12805783854675765,73,2025-05-01T18:15,2,t2,0.00042291581137846035,0.3291666627358022
Line.tpx338926a0,x3216123a,sx3216123a,,,,,0.13951477863808534,73,2025-05-01T18:15,1,t2,0.1390523597461128,73,2025-05-01T18:15,1,t2,0.0004624188919725436,0.33144796306640917
Line.tpx338927a0,x2972930a,sx2972930a,,,,,0.21526350119524534,73,2025-05-01T18:15,1,t2,0.21454337027877265,73,2025-05-01T18:15,1,t2,0.0007201309164726888,0.33453461105769416
Line.tpx338930b0,x3029506b,sx3029506b,,,,,0.09831365394007201,73,2025-05-01T18:15,1,t2,0.09872190489321445,73,2025-05-01T18:15,1,t2,-0.00040825095314243887,-0.4152535652792358
Line.tpx338931c0,x2785521c,sx2785521c,,,,,0.31451547108182587,73,2025-05-01T18:15,1,t2,0.31291423998759504,74,2025-05-01T18:30,1,t2,0.001601231094230826,0.509110438581332
Line.tpx338932c0,x3197661c,sx3197661c,,,,,0.14748301678541761,73,2025-05-01T18:15,2,t2,0.1467398223303737,74,2025-05-01T18:30,2,t2,0.0007431944550439218,0.5039186689035813
Line.tpx338933b0,x3216345b,sx3216345b,,,,,0.20331303953874594,73,2025-05-01T18:15,2,t2,0.20423112624186476,73,2025-05-01T18:15,2,t2,-0.0009180867031188256,-0.45156311921836334
Line.tpx338934b0,x2879070b,sx2879070b,,,,,0.1335825787273154,73,2025-05-01T18:15,2,t2,0.13417830919722443,73,2025-05-01T18:15,2,t2,-0.0005957304699090171,-0.44596419352338806
Line.tpx338935b0,x2973160b,sx2973160b,,,,,0.1217795352892168,73,2025-05-01T18:15,2,t2,0.12228520863648369,73,2025-05-01T18:15,2,t2,-0.000505673347266894,-0.41523671942577184
Line.tpx338936c0,x3066815c,sx3066815c,,,,,0.15516237373902966,73,2025-05-01T18:15,2,t2,0.15436392155133463,74,2025-05-01T18:30,2,t2,0.0007984521876950312,0.5145913718991965
Line.tpx338937c0,x2897777c,sx2897777c,,,,,0.14788949920712907,73,2025-05-01T18:15,2,t2,0.14701465690409085,74,2025-05-01T18:30,2,t2,0.0008748423030382202,0.591551332399162
Line.tpx338941c0,x2991914c,sx2991914c,,,,,0.10217260720425117,73,2025-05-01T18:15,1,t2,0.10144736361756075,74,2025-05-01T18:30,1,t2,0.0007252435866904189,0.7098219439977677
Line.tpx338942a0,x2822869a,sx2822869a,,,,,0.23083058542792434,73,2025-05-01T18:15,1,t2,0.22955652669631157,73,2025-05-01T18:15,1,t2,0.001274058731612765,0.551945371212769
Line.tpx338943c0,x2729410c,sx2729410c,,,,,0.18607914001986692,73,2025-05-01T18:15,2,t2,0.18474421524665186,74,2025-05-01T18:30,2,t2,0.0013349247732150626,0.7173962503655907
Line.tpx338944c0,x3197640c,sx3197640c,,,,,0.10350412651325043,73,2025-05-01T18:15,1,t2,0.10280565494959097,74,2025-05-01T18:30,1,t2,0.0006984715636594585,0.6748248472683274
Line.tpx338945a0,x2954353a,sx2954353a,,,,,0.23075254302758474,73,2025-05-01T18:15,2,t2,0.22990937357725702,73,2025-05-01T18:15,2,t2,0.0008431694503277243,0.36539985183475515
Line.tpx338947b0,x3160109b,sx3160109b,,,,,0.15050622011509915,73,2025-05-01T18:15,2,t2,0.15078064758799653,73,2025-05-01T18:15,2,t2,-0.0002744274728973817,-0.18233629991339503
Line.tpx338949b0,x3104136b,sx3104136b,,,,,0.11813451184444218,73,2025-05-01T18:15,1,t2,0.11833002046526972,73,2025-05-01T18:15,1,t2,-0.00019550862082753917,-0.1654966171824387
Line.tpx338950b0,x2822872b,sx2822872b,,,,,0.17203153115951375,73,2025-05-01T18:15,2,t2,0.17227294509481242,73,2025-05-01T18:15,2,t2,-0.00024141393529866773,-0.1403312135115627
Line.tpx338953b0,x3122821b,sx3122821b,,,,,0.24423476065904137,73,2025-05-01T18:15,2,t2,0.2443831504255762,73,2025-05-01T18:15,2,t2,-0.00014838976653483438,-0.06075702170093252
Line.tpx338954a0,x2860482a,sx2860482a,,,,,0.1580127131662877,73,2025-05-01T18:15,1,t2,0.15689070097623745,73,2025-05-01T18:15,1,t2,0.0011220121900502589,0.7100771625062142
Line.tpx338955b0,x3010560b,sx3010560b,,,,,0.17250146867021932,73,2025-05-01T18:15,2,t2,0.17251332791306118,73,2025-05-01T18:15,2,t2,-1.1859242841860684e-05,-0.006874864853778527
Line.tpx338956a0,x3104119a,sx3104119a,,,,,0.24176639066783753,73,2025-05-01T18:15,1,t2,0.23992399876374892,73,2025-05-01T18:15,1,t2,0.0018423919040886083,0.7620546011376196
Line.tpx338957c0,x2785517c,sx2785517c,,,,,0.10885932039103029,73,2025-05-01T18:15,2,t2,0.10784508077123946,74,2025-05-01T18:30,2,t2,0.0010142396197908299,0.9316975488617881
Line.tpx338958c0,x3066809c,sx3066809c,,,,,0.14234676187138645,73,2025-05-01T18:15,2,t2,0.14102394660937037,74,2025-05-01T18:30,2,t2,0.0013228152620160805,0.9292907296417984
Line.tpx338959c0,x2954344c,sx2954344c,,,,,0.26900856859654737,73,2025-05-01T18:15,2,t2,0.2664804386389032,74,2025-05-01T18:30,2,t2,0.0025281299576441763,0.9397953272766583
Line.tpx338960c0,x2897767c,sx2897767c,,,,,0.14105657675662614,73,2025-05-01T18:15,1,t2,0.13974552396012654,74,2025-05-01T18:30,1,t2,0.0013110527964995955,0.9294517325212266
Line.tpx338961c0,x3254208c,sx3254208c,,,,,0.2688956198987434,73,2025-05-01T18:15,1,t2,0.2663683763095501,74,2025-05-01T18:30,1,t2,0.002527243589193262,0.9398604522248941
Line.tpx338962c0,x2748125c,sx2748125c,,,,,0.1543363785173111,73,2025-05-01T18:15,1,t2,0.15289999560960035,74,2025-05-01T18:30,1,t2,0.0014363829077107537,0.9306833045519739
Line.tpx338963c0,x2673303c,sx2673303c,,,,,0.10129364116910886,73,2025-05-01T18:15,1,t2,0.10035228035629404,74,2025-05-01T18:30,1,t2,0.0009413608128148176,0.9293385072842074
Line.tpx338964c0,x3104117c,sx3104117c,,,,,0.3648135421765048,73,2025-05-01T18:15,1,t2,0.3613705599160938,74,2025-05-01T18:30,1,t2,0.0034429822604110094,0.9437649271104138
Line.tpx338965a0,x3010568a,sx3010568a,,,,,0.23408753855607378,73,2025-05-01T18:15,2,t2,0.2332796994120211,73,2025-05-01T18:15,2,t2,0.0008078391440526911,0.3451013022887503
Line.tpx338966c0,x3029505c,sx3029505c,,,,,0.23922854507806687,73,2025-05-01T18:15,2,t2,0.23807285396831593,74,2025-05-01T18:30,2,t2,0.0011556911097509448,0.48309080731725007
Line.tpx338967c0,x2673318c,sx2673318c,,,,,0.18374496706305035,73,2025-05-01T18:15,1,t2,0.18286113585708916,74,2025-05-01T18:30,1,t2,0.0008838312059611941,0.48100974959380294
Line.tpx338968c0,x3178979c,sx3178979c,,,,,0.22023569856581074,73,2025-05-01T18:15,2,t2,0.21922901098107858,74,2025-05-01T18:30,2,t2,0.0010066875847321577,0.4570955532131135
Line.tpx338969a0,x3104129a,sx3104129a,,,,,0.3279367793607885,73,2025-05-01T18:15,2,t2,0.3268386011622243,73,2025-05-01T18:15,2,t2,0.0010981781985642258,0.33487497215310374
Line.tpx338970a0,x3141401a,sx3141401a,,,,,0.1295836769389116,73,2025-05-01T18:15,1,t2,0.1291608625219571,73,2025-05-01T18:15,1,t2,0.0004228144169544923,0.32628678776711645
Line.tpx338972b0,x2841632b,sx2841632b,,,,,0.2452125621192677,73,2025-05-01T18:15,1,t2,0.24367006938355307,71,2025-05-01T17:45,1,t2,0.0015424927357146345,0.6290431136086696
Line.tpx338973a0,x2748157a,sx2748157a,,,,,0.20861159297766085,73,2025-05-01T18:15,1,t2,0.20673088914247054,73,2025-05-01T18:15,1,t2,0.0018807038351903171,0.9015337107328029
Line.tpx338975a0,x2785537a,sx2785537a,,,,,0.07536667659786432,73,2025-05-01T18:15,2,t2,0.0746914128529513,73,2025-05-01T18:15,2,t2,0.0006752637449130156,0.8959712374157555
Line.tpx338976b0,x2691967b,sx2691967b,,,,,0.08759574485909277,73,2025-05-01T18:15,1,t2,0.08705015547640765,71,2025-05-01T17:45,1,t2,0.0005455893826851188,0.6228491846981361
Line.tpx338977a0,x2916620a,sx2916620a,,,,,0.05466136080625964,73,2025-05-01T18:15,1,t2,0.054205242098652406,73,2025-05-01T18:15,1,t2,0.0004561187076072351,0.8344444793899128
Line.tpx338977b0,x2916620b,sx2916620b,,,,,0.09166882825265635,73,2025-05-01T18:15,1,t2,0.09110166313060901,71,2025-05-01T17:45,1,t2,0.0005671651220473389,0.6187109979022818
Line.tpx338977c0,x2916620c,sx2916620c,,,,,0.09562669900196735,73,2025-05-01T18:15,2,t2,0.09577464408075606,74,2025-05-01T18:30,2,t2,-0.00014794507878870822,-0.1547110590794988
Line.tpx338978c0,x2766738c,sx2766738c,,,,,0.21670974657073833,73,2025-05-01T18:15,2,t2,0.21684385927825686,74,2025-05-01T18:30,2,t2,-0.00013411270751853555,-0.061885867913540525
Line.tpx338979b0,x3066814b,sx3066814b,,,,,0.10491387463821321,73,2025-05-01T18:15,2,t2,0.1043499343256472,73,2025-05-01T18:15,2,t2,0.0005639403125660136,0.5375269138717019
Line.tpx338981b0,x2820535b,sx2820535b,,,,,0.14544340945641265,73,2025-05-01T18:15,2,t2,0.14464146880162607,73,2025-05-01T18:15,2,t2,0.000801940654786587,0.551376413536921
Line.tpx338982b0,x2785534b,sx2785534b,,,,,0.22809495812999683,73,2025-05-01T18:15,1,t2,0.2268263153578353,73,2025-05-01T18:15,1,t2,0.0012686427721615434,0.556190624537397
Line.tpx338983b0,x2691965b,sx2691965b,,,,,0.045816588737706734,73,2025-05-01T18:15,1,t2,0.04556422001041498,73,2025-05-01T18:15,1,t2,0.0002523687272917574,0.5508239138809121
Line.tpx338984a0,x2748144a,sx2748144a,,,,,0.20403658953638845,73,2025-05-01T18:15,1,t2,0.2024288274022837,73,2025-05-01T18:15,1,t2,0.00160776213410474,0.7879773611967804
Line.tpx338985a0,x2897792a,sx2897792a,,,,,0.13187774480116238,73,2025-05-01T18:15,1,t2,0.1307412420556321,73,2025-05-01T18:15,1,t2,0.0011365027455302879,0.8617850928857184
Line.tpx338986a0,x2785538a,sx2785538a,,,,,0.2400502371668274,73,2025-05-01T18:15,1,t2,0.23796716282809863,73,2025-05-01T18:15,1,t2,0.0020830743387287853,0.8677659990317418
Line.tpx338987a0,x2897793a,sx2897793a,,,,,0.06148277764129778,73,2025-05-01T18:15,2,t2,0.060955818660610096,73,2025-05-01T18:15,2,t2,0.0005269589806876848,0.8570838873969939
Line.tpx338988a0,x3254231a,sx3254231a,,,,,0.09655228668580881,73,2025-05-01T18:15,1,t2,0.095721080836124,73,2025-05-01T18:15,1,t2,0.0008312058496848101,0.8608867570269366
Line.tpx338989a0,x3254230a,sx3254230a,,,,,0.03361129165507951,73,2025-05-01T18:15,1,t2,0.03332343584369051,73,2025-05-01T18:15,1,t2,0.0002878558113890012,0.8564259128836511
Line.tpx338990b0,x2673331b,sx2673331b,,,,,0.4740040914540312,73,2025-05-01T18:15,2,t2,0.47131976643558127,73,2025-05-01T18:15,2,t2,0.002684325018449951,0.5663084067936313
Line.tpx338992b0,x2935567b,sx2935567b,,,,,0.10586282279454132,73,2025-05-01T18:15,1,t2,0.10527624194856579,73,2025-05-01T18:15,1,t2,0.000586580845975529,0.5540952248306903
Line.tpx338993b0,x2804272b,sx2804272b,,,,,0.12303341000937164,73,2025-05-01T18:15,2,t2,0.1223506546505447,73,2025-05-01T18:15,2,t2,0.0006827553588269336,0.5549349227782333
Line.tpx338994b0,x3160115b,sx3160115b,,,,,0.44989476152042734,73,2025-05-01T18:15,1,t2,0.44735173606054807,73,2025-05-01T18:15,1,t2,0.002543025459879278,0.5652489598423147
Line.tpx338995b0,x3254227b,sx3254227b,,,,,0.07506690482084924,73,2025-05-01T18:15,2,t2,0.07465186111586963,73,2025-05-01T18:15,2,t2,0.0004150437049796063,0.552898385740198
Line.tpx338997b0,x2860499b,sx2860499b,,,,,0.2689034183770771,73,2025-05-01T18:15,1,t2,0.2674069920154006,73,2025-05-01T18:15,1,t2,0.0014964263616765172,0.5564921304117126
Line.tpx338998b0,x3254229b,sx3254229b,,,,,0.22596445099788484,73,2025-05-01T18:15,1,t2,0.22470221535606102,73,2025-05-01T18:15,1,t2,0.0012622356418238168,0.5585992116236159
Line.tpx338999b0,x2822873b,sx2822873b,,,,,0.08383908204243244,73,2025-05-01T18:15,1,t2,0.08337446403411723,73,2025-05-01T18:15,1,t2,0.0004646180083152096,0.5541783103971227
Line.tpx339001b0,x3178988b,sx3178988b,,,,,0.08023987947146699,73,2025-05-01T18:15,2,t2,0.07979541685697111,73,2025-05-01T18:15,2,t2,0.00044446261449587743,0.5539173506036069
Line.tpx339002b0,x2785536b,sx2785536b,,,,,0.08072734841213543,73,2025-05-01T18:15,2,t2,0.08028117322035944,73,2025-05-01T18:15,2,t2,0.00044617519177599096,0.5526939761456592
Line.tpx339003b0,x3066826b,sx3066826b,,,,,0.24685445392924268,73,2025-05-01T18:15,1,t2,0.2454782451910071,73,2025-05-01T18:15,1,t2,0.0013762087382355737,0.5574980383501787
Line.tpx339004b0,x3197653b,sx3197653b,,,,,0.1463967965617227,73,2025-05-01T18:15,1,t2,0.14557954974903575,73,2025-05-01T18:15,1,t2,0.0008172468126869392,0.5582409122882535
Line.tpx339005b0,x2785535b,sx2785535b,,,,,0.4001515333919906,73,2025-05-01T18:15,2,t2,0.3978746810859277,73,2025-05-01T18:15,2,t2,0.002276852306062893,0.5689975212046673
Line.tpx339006b0,x2916619b,sx2916619b,,,,,0.17923289959107666,73,2025-05-01T18:15,2,t2,0.1782313467918014,73,2025-05-01T18:15,2,t2,0.0010015527992752737,0.5587996408920103
Line.tpx339007b0,x2916617b,sx2916617b,,,,,0.26358865478477067,73,2025-05-01T18:15,1,t2,0.26210393480165517,73,2025-05-01T18:15,1,t2,0.0014847199831155011,0.5632715809896396
Line.tpx339008b0,x3122835b,sx3122835b,,,,,0.14618114120128792,73,2025-05-01T18:15,2,t2,0.14536446012147555,73,2025-05-01T18:15,2,t2,0.0008166810798123647,0.5586774553140302
Line.tpx339010b0,x2691966b,sx2691966b,,,,,0.39771065106000386,73,2025-05-01T18:15,1,t2,0.3954693257680092,73,2025-05-01T18:15,1,t2,0.002241325291994667,0.5635567682235674
Line.tpx339011b0,x3104145b,sx3104145b,,,,,0.10558791399940802,73,2025-05-01T18:15,2,t2,0.10500102118284523,73,2025-05-01T18:15,2,t2,0.0005868928165627951,0.5558333282027766
Line.tpx339012b0,x2973171b,sx2973171b,,,,,0.1413574175694602,73,2025-05-01T18:15,1,t2,0.14057211154586322,73,2025-05-01T18:15,1,t2,0.0007853060235969711,0.5555463852550133
Line.tpx339013b0,x2804270b,sx2804270b,,,,,0.15351091445032344,73,2025-05-01T18:15,1,t2,0.15265322954050914,73,2025-05-01T18:15,1,t2,0.0008576849098143047,0.5587126575888217
Line.tpx339016b0,x3235273b,sx3235273b,,,,,0.21897470535822935,73,2025-05-01T18:15,1,t2,0.217749121066781,73,2025-05-01T18:15,1,t2,0.0012255842914483672,0.5596921751502694
Line.tpx339017c0,x2729423c,sx2729423c,,,,,0.12588848117621285,73,2025-05-01T18:15,2,t2,0.12589514487993583,74,2025-05-01T18:30,2,t2,-6.663703722986636e-06,-0.005293338723865525
Line.tpx339018a0,x2729424a,sx2729424a,,,,,0.09896805343021695,73,2025-05-01T18:15,1,t2,0.09819388086579321,73,2025-05-01T18:15,1,t2,0.0007741725644237335,0.7822449139808614
Line.tpx339019a0,x3160114a,sx3160114a,,,,,0.1121902918374677,73,2025-05-01T18:15,2,t2,0.11131144715196517,73,2025-05-01T18:15,2,t2,0.0008788446855025334,0.7833518133420431
Line.tpx339020a0,x3104144a,sx3104144a,,,,,0.08408067274988008,73,2025-05-01T18:15,2,t2,0.08342251771501866,73,2025-05-01T18:15,2,t2,0.0006581550348614268,0.7827661379676168
Line.tpx339021a0,x3197652a,sx3197652a,,,,,0.20841611305308977,73,2025-05-01T18:15,2,t2,0.20677379446659755,73,2025-05-01T18:15,2,t2,0.0016423185864922196,0.7879998155775376
