element_id,element_type,element_status,from_bus,to_bus,phases_available,rating_A,x_from,y_from,x_to,y_to,num_phases,is_switch,is_disabled
Line.tpx293521b0,LINE,ACTIVE,x3216370b,sx3216370b,1.2,156.0,,,,,2,,False
Line.tpx293521c0,LINE,ACTIVE,x3216370c,sx3216370c,1.2,156.0,,,,,2,,False
Line.tpx293522a0,LINE,ACTIVE,x2785527a,sx2785527a,1.2,156.0,,,,,2,,False
Line.tpx293523a0,LINE,ACTIVE,x2766729a,sx2766729a,1.2,156.0,,,,,2,,False
Line.tpx293591a0,LINE,ACTIVE,x3197641a,sx3197641a,1.2,156.0,,,,,2,,False
Line.tpx293592a0,LINE,ACTIVE,x2973161a,sx2973161a,1.2,156.0,,,,,2,,False
Line.tpx293608c0,LINE,ACTIVE,x2673306c,sx2673306c,1.2,156.0,,,,,2,,False
Line.tpx293609c0,LINE,ACTIVE,x2785515c,sx2785515c,1.2,156.0,,,,,2,,False
Line.tpx293644a0,LINE,ACTIVE,x2729429a,sx2729429a,1.2,156.0,,,,,2,,False
Line.tpx293645a0,LINE,ACTIVE,x2841633a,sx2841633a,1.2,156.0,,,,,2,,False
Line.tpx293652a0,LINE,ACTIVE,x3235258a,sx3235258a,1.2,156.0,,,,,2,,False
Line.tpx293652b0,LINE,ACTIVE,x3235258b,sx3235258b,1.2,156.0,,,,,2,,False
Line.tpx293652c0,LINE,ACTIVE,x3235258c,sx3235258c,1.2,156.0,,,,,2,,False
Line.tpx293655a0,LINE,ACTIVE,x2729414a,sx2729414a,1.2,156.0,,,,,2,,False
Line.tpx293655b0,LINE,ACTIVE,x2729414b,sx2729414b,1.2,156.0,,,,,2,,False
Line.tpx293655c0,LINE,ACTIVE,x2729414c,sx2729414c,1.2,156.0,,,,,2,,False
Line.tpx293656b0,LINE,ACTIVE,x2973167b,sx2973167b,1.2,156.0,,,,,2,,False
Line.tpx293657b0,LINE,ACTIVE,x3189189b,sx3189189b,1.2,156.0,,,,,2,,False
Line.tpx293658c0,LINE,ACTIVE,x3189188c,sx3189188c,1.2,156.0,,,,,2,,False
Line.tpx293659c0,LINE,ACTIVE,x2935560c,sx2935560c,1.2,156.0,,,,,2,,False
Line.tpx293660b0,LINE,ACTIVE,x2916610b,sx2916610b,1.2,156.0,,,,,2,,False
Line.tpx293663c0,LINE,ACTIVE,x3216368c,sx3216368c,1.2,156.0,,,,,2,,False
Line.tpx293664a0,LINE,ACTIVE,x3207907a,sx3207907a,1.2,156.0,,,,,2,,False
Line.tpx293664b0,LINE,ACTIVE,x3207907b,sx3207907b,1.2,156.0,,,,,2,,False
Line.tpx293664c0,LINE,ACTIVE,x3207907c,sx3207907c,1.2,156.0,,,,,2,,False
Line.tpx293665c0,LINE,ACTIVE,x2973166c,sx2973166c,1.2,156.0,,,,,2,,False
Line.tpx293666c0,LINE,ACTIVE,x2710532c,sx2710532c,1.2,156.0,,,,,2,,False
Line.tpx293667a0,LINE,ACTIVE,x2860504a,sx2860504a,1.2,156.0,,,,,2,,False
Line.tpx293668a0,LINE,ACTIVE,x3085403a,sx3085403a,1.2,156.0,,,,,2,,False
Line.tpx293672a0,LINE,ACTIVE,x2954355a,sx2954355a,1.2,156.0,,,,,2,,False
Line.tpx293673a0,LINE,ACTIVE,x3122827a,sx3122827a,1.2,156.0,,,,,2,,False
Line.tpx293681a0,LINE,ACTIVE,x3195751a,sx3195751a,1.2,156.0,,,,,2,,False
Line.tpx294786c0,LINE,ACTIVE,x2766724c,sx2766724c,1.2,156.0,,,,,2,,False
Line.tpx294787a0,LINE,ACTIVE,x3197647a,sx3197647a,1.2,156.0,,,,,2,,False
Line.tpx294788a0,LINE,ACTIVE,x2821010a,sx2821010a,1.2,156.0,,,,,2,,False
Line.tpx294789a0,LINE,ACTIVE,x2895461a,sx2895461a,1.2,156.0,,,,,2,,False
Line.tpx294809a0,LINE,ACTIVE,x2952014a,sx2952014a,1.2,156.0,,,,,2,,False
Line.tpx294810a0,LINE,ACTIVE,x3010585a,sx3010585a,1.2,156.0,,,,,2,,False
Line.tpx294812a0,LINE,ACTIVE,x3120502a,sx3120502a,1.2,156.0,,,,,2,,False
Line.tpx294842a0,LINE,ACTIVE,x3101789a,sx3101789a,1.2,156.0,,,,,2,,False
Line.tpx294843a0,LINE,ACTIVE,x3178982a,sx3178982a,1.2,156.0,,,,,2,,False
Line.tpx294844a0,LINE,ACTIVE,x2841623a,sx2841623a,1.2,156.0,,,,,2,,False
Line.tpx294845a0,LINE,ACTIVE,x3010563a,sx3010563a,1.2,156.0,,,,,2,,False
Line.tpx302367b0,LINE,ACTIVE,x2766727b,sx2766727b,1.2,156.0,,,,,2,,False
Line.tpx302368b0,LINE,ACTIVE,x3029507b,sx3029507b,1.2,156.0,,,,,2,,False
Line.tpx302369b0,LINE,ACTIVE,x3197643b,sx3197643b,1.2,156.0,,,,,2,,False
Line.tpx302370b0,LINE,ACTIVE,x3122823b,sx3122823b,1.2,156.0,,,,,2,,False
Line.tpx302373b0,LINE,ACTIVE,x2766726b,sx2766726b,1.2,156.0,,,,,2,,False
Line.tpx302374b0,LINE,ACTIVE,x2785526b,sx2785526b,1.2,156.0,,,,,2,,False
Line.tpx302375b0,LINE,ACTIVE,x2973162b,sx2973162b,1.2,156.0,,,,,2,,False
Line.tpx302392a0,LINE,ACTIVE,x3010570a,sx3010570a,1.2,156.0,,,,,2,,False
Line.tpx302400a0,LINE,ACTIVE,x2991919a,sx2991919a,1.2,156.0,,,,,2,,False
Line.tpx302402a0,LINE,ACTIVE,x3122824a,sx3122824a,1.2,156.0,,,,,2,,False
Line.tpx302405a0,LINE,ACTIVE,x2860489a,sx2860489a,1.2,156.0,,,,,2,,False
Line.tpx302410a0,LINE,ACTIVE,x3104131a,sx3104131a,1.2,156.0,,,,,2,,False
Line.tpx302412a0,LINE,ACTIVE,x3048210a,sx3048210a,1.2,156.0,,,,,2,,False
Line.tpx302468a0,LINE,ACTIVE,x2897778a,sx2897778a,1.2,156.0,,,,,2,,False
Line.tpx302469a0,LINE,ACTIVE,x3104132a,sx3104132a,1.2,156.0,,,,,2,,False
Line.tpx302471a0,LINE,ACTIVE,x3085402a,sx3085402a,1.2,156.0,,,,,2,,False
Line.tpx302473a0,LINE,ACTIVE,x2804252a,sx2804252a,1.2,156.0,,,,,2,,False
Line.tpx302474a0,LINE,ACTIVE,x3048214a,sx3048214a,1.2,156.0,,,,,2,,False
Line.tpx302507b0,LINE,ACTIVE,x3235275b,sx3235275b,1.2,156.0,,,,,2,,False
Line.tpx302508c0,LINE,ACTIVE,x2897779c,sx2897779c,1.2,156.0,,,,,2,,False
Line.tpx302509c0,LINE,ACTIVE,x2804261c,sx2804261c,1.2,156.0,,,,,2,,False
Line.tpx302510c0,LINE,ACTIVE,x3178980c,sx3178980c,1.2,156.0,,,,,2,,False
Line.tpx302514a0,LINE,ACTIVE,x2973164a,sx2973164a,1.2,156.0,,,,,2,,False
Line.tpx302637a0,LINE,ACTIVE,x2748132a,sx2748132a,1.2,156.0,,,,,2,,False
Line.tpx302672c0,LINE,ACTIVE,x3254205c,sx3254205c,1.2,156.0,,,,,2,,False
Line.tpx302673a0,LINE,ACTIVE,x3010569a,sx3010569a,1.2,156.0,,,,,2,,False
Line.tpx302674a0,LINE,ACTIVE,x2673321a,sx2673321a,1.2,156.0,,,,,2,,False
Line.tpx302675a0,LINE,ACTIVE,x2954354a,sx2954354a,1.2,156.0,,,,,2,,False
Line.tpx302676a0,LINE,ACTIVE,x2710519a,sx2710519a,1.2,156.0,,,,,2,,False
Line.tpx302677a0,LINE,ACTIVE,x3066819a,sx3066819a,1.2,156.0,,,,,2,,False
Line.tpx302678a0,LINE,ACTIVE,x3029499a,sx3029499a,1.2,156.0,,,,,2,,False
Line.tpx302679a0,LINE,ACTIVE,x2897772a,sx2897772a,1.2,156.0,,,,,2,,False
Line.tpx302731a0,LINE,ACTIVE,x3122826a,sx3122826a,1.2,156.0,,,,,2,,False
Line.tpx302732a0,LINE,ACTIVE,x2691953a,sx2691953a,1.2,156.0,,,,,2,,False
Line.tpx302733a0,LINE,ACTIVE,x2860491a,sx2860491a,1.2,156.0,,,,,2,,False
Line.tpx302733b0,LINE,ACTIVE,x2860491b,sx2860491b,1.2,156.0,,,,,2,,False
Line.tpx302734a0,LINE,ACTIVE,x2991922a,sx2991922a,1.2,156.0,,,,,2,,False
Line.tpx302735a0,LINE,ACTIVE,x2991923a,sx2991923a,1.2,156.0,,,,,2,,False
Line.tpx302803c0,LINE,ACTIVE,x3085400c,sx3085400c,1.2,156.0,,,,,2,,False
Line.tpx302804c0,LINE,ACTIVE,x3141399c,sx3141399c,1.2,156.0,,,,,2,,False
Line.tpx302805c0,LINE,ACTIVE,x2954351c,sx2954351c,1.2,156.0,,,,,2,,False
Line.tpx302807c0,LINE,ACTIVE,x3235266c,sx3235266c,1.2,156.0,,,,,2,,False
Line.tpx302808c0,LINE,ACTIVE,x2841626c,sx2841626c,1.2,156.0,,,,,2,,False
Line.tpx302809c0,LINE,ACTIVE,x2954350c,sx2954350c,1.2,156.0,,,,,2,,False
Line.tpx302810c0,LINE,ACTIVE,x3178977c,sx3178977c,1.2,156.0,,,,,2,,False
Line.tpx302811c0,LINE,ACTIVE,x3160105c,sx3160105c,1.2,156.0,,,,,2,,False
Line.tpx302812c0,LINE,ACTIVE,x2691945c,sx2691945c,1.2,156.0,,,,,2,,False
Line.tpx302813c0,LINE,ACTIVE,x3010567c,sx3010567c,1.2,156.0,,,,,2,,False
Line.tpx302834c0,LINE,ACTIVE,x2841625c,sx2841625c,1.2,156.0,,,,,2,,False
Line.tpx302858c0,LINE,ACTIVE,x2897776c,sx2897776c,1.2,156.0,,,,,2,,False
Line.tpx302859c0,LINE,ACTIVE,x3254215c,sx3254215c,1.2,156.0,,,,,2,,False
Line.tpx302860c0,LINE,ACTIVE,x3122819c,sx3122819c,1.2,156.0,,,,,2,,False
Line.tpx302861c0,LINE,ACTIVE,x2748133c,sx2748133c,1.2,156.0,,,,,2,,False
Line.tpx302862c0,LINE,ACTIVE,x3085399c,sx3085399c,1.2,156.0,,,,,2,,False
Line.tpx310560a0,LINE,ACTIVE,x2879074a,sx2879074a,1.2,156.0,,,,,2,,False
Line.tpx310561a0,LINE,ACTIVE,x3122820a,sx3122820a,1.2,156.0,,,,,2,,False
Line.tpx310568a0,LINE,ACTIVE,x2710517a,sx2710517a,1.2,156.0,,,,,2,,False
Line.tpx310569a0,LINE,ACTIVE,x3197639a,sx3197639a,1.2,156.0,,,,,2,,False
Line.tpx310570a0,LINE,ACTIVE,x3160106a,sx3160106a,1.2,156.0,,,,,2,,False
Line.tpx321159a0,LINE,ACTIVE,x3008248a,sx3008248a,1.2,156.0,,,,,2,,False
Line.tpx321836a0,LINE,ACTIVE,x3235247a,sx3235247a,1.2,156.0,,,,,2,,False
Line.tpx321837a0,LINE,ACTIVE,x2673312a,sx2673312a,1.2,156.0,,,,,2,,False
Line.tpx321838a0,LINE,ACTIVE,x2691944a,sx2691944a,1.2,156.0,,,,,2,,False
Line.tpx321839a0,LINE,ACTIVE,x2710516a,sx2710516a,1.2,156.0,,,,,2,,False
Line.tpx321840b0,LINE,ACTIVE,x2804256b,sx2804256b,1.2,156.0,,,,,2,,False
Line.tpx321841b0,LINE,ACTIVE,x2954347b,sx2954347b,1.2,156.0,,,,,2,,False
Line.tpx321845b0,LINE,ACTIVE,x3178975b,sx3178975b,1.2,156.0,,,,,2,,False
Line.tpx321847b0,LINE,ACTIVE,x3160100b,sx3160100b,1.2,156.0,,,,,2,,False
Line.tpx321848b0,LINE,ACTIVE,x3085390b,sx3085390b,1.2,156.0,,,,,2,,False
Line.tpx321849b0,LINE,ACTIVE,x2748152b,sx2748152b,1.2,156.0,,,,,2,,False
Line.tpx321851b0,LINE,ACTIVE,x2729434b,sx2729434b,1.2,156.0,,,,,2,,False
Line.tpx321852c0,LINE,ACTIVE,x2916608c,sx2916608c,1.2,156.0,,,,,2,,False
Line.tpx321853b0,LINE,ACTIVE,x2673313b,sx2673313b,1.2,156.0,,,,,2,,False
Line.tpx321854b0,LINE,ACTIVE,x2804257b,sx2804257b,1.2,156.0,,,,,2,,False
Line.tpx321855b0,LINE,ACTIVE,x2860485b,sx2860485b,1.2,156.0,,,,,2,,False
Line.tpx321856b0,LINE,ACTIVE,x2860506b,sx2860506b,1.2,156.0,,,,,2,,False
Line.tpx321858b0,LINE,ACTIVE,x3122815b,sx3122815b,1.2,156.0,,,,,2,,False
Line.tpx321859b0,LINE,ACTIVE,x3254213b,sx3254213b,1.2,156.0,,,,,2,,False
Line.tpx321860b0,LINE,ACTIVE,x2785543b,sx2785543b,1.2,156.0,,,,,2,,False
Line.tpx321861c0,LINE,ACTIVE,x3235248c,sx3235248c,1.2,156.0,,,,,2,,False
Line.tpx321874a0,LINE,ACTIVE,x2764412a,sx2764412a,1.2,156.0,,,,,2,,False
Line.tpx321876a0,LINE,ACTIVE,x3027132a,sx3027132a,1.2,156.0,,,,,2,,False
Line.tpx321877a0,LINE,ACTIVE,x3101787a,sx3101787a,1.2,156.0,,,,,2,,False
Line.tpx321878a0,LINE,ACTIVE,x3101788a,sx3101788a,1.2,156.0,,,,,2,,False
Line.tpx321880a0,LINE,ACTIVE,x2876812a,sx2876812a,1.2,156.0,,,,,2,,False
Line.tpx321881a0,LINE,ACTIVE,x2970811a,sx2970811a,1.2,156.0,,,,,2,,False
Line.tpx321882c0,LINE,ACTIVE,x2916607c,sx2916607c,1.2,156.0,,,,,2,,False
Line.tpx321883c0,LINE,ACTIVE,x3010564c,sx3010564c,1.2,156.0,,,,,2,,False
Line.tpx321884c0,LINE,ACTIVE,x2710515c,sx2710515c,1.2,156.0,,,,,2,,False
Line.tpx321886c0,LINE,ACTIVE,x2766746c,sx2766746c,1.2,156.0,,,,,2,,False
Line.tpx321887c0,LINE,ACTIVE,x2691941c,sx2691941c,1.2,156.0,,,,,2,,False
Line.tpx321888c0,LINE,ACTIVE,x3235241c,sx3235241c,1.2,156.0,,,,,2,,False
Line.tpx321890c0,LINE,ACTIVE,x3104118c,sx3104118c,1.2,156.0,,,,,2,,False
Line.tpx321891c0,LINE,ACTIVE,x2748126c,sx2748126c,1.2,156.0,,,,,2,,False
Line.tpx321892c0,LINE,ACTIVE,x3235267c,sx3235267c,1.2,156.0,,,,,2,,False
Line.tpx321893c0,LINE,ACTIVE,x2841645c,sx2841645c,1.2,156.0,,,,,2,,False
Line.tpx321894c0,LINE,ACTIVE,x3066829c,sx3066829c,1.2,156.0,,,,,2,,False
Line.tpx323233b0,LINE,ACTIVE,x3254203b,sx3254203b,1.2,156.0,,,,,2,,False
Line.tpx323234b0,LINE,ACTIVE,x2860480b,sx2860480b,1.2,156.0,,,,,2,,False
Line.tpx323235b0,LINE,ACTIVE,x3197624b,sx3197624b,1.2,156.0,,,,,2,,False
Line.tpx323236b0,LINE,ACTIVE,x2822860b,sx2822860b,1.2,156.0,,,,,2,,False
Line.tpx323237b0,LINE,ACTIVE,x3048199b,sx3048199b,1.2,156.0,,,,,2,,False
Line.tpx323241b0,LINE,ACTIVE,x2710508b,sx2710508b,1.2,156.0,,,,,2,,False
Line.tpx323242b0,LINE,ACTIVE,x3122810b,sx3122810b,1.2,156.0,,,,,2,,False
Line.tpx323243b0,LINE,ACTIVE,x2897765b,sx2897765b,1.2,156.0,,,,,2,,False
Line.tpx323244b0,LINE,ACTIVE,x2804248b,sx2804248b,1.2,156.0,,,,,2,,False
Line.tpx323245b0,LINE,ACTIVE,x2785512b,sx2785512b,1.2,156.0,,,,,2,,False
Line.tpx323247b0,LINE,ACTIVE,x2935553b,sx2935553b,1.2,156.0,,,,,2,,False
Line.tpx323248b0,LINE,ACTIVE,x3048207b,sx3048207b,1.2,156.0,,,,,2,,False
Line.tpx323249b0,LINE,ACTIVE,x2729427b,sx2729427b,1.2,156.0,,,,,2,,False
Line.tpx323250b0,LINE,ACTIVE,x2748131b,sx2748131b,1.2,156.0,,,,,2,,False
Line.tpx323252b0,LINE,ACTIVE,x2879066b,sx2879066b,1.2,156.0,,,,,2,,False
Line.tpx323253b0,LINE,ACTIVE,x2973152b,sx2973152b,1.2,156.0,,,,,2,,False
Line.tpx323254b0,LINE,ACTIVE,x2879068b,sx2879068b,1.2,156.0,,,,,2,,False
Line.tpx323255b0,LINE,ACTIVE,x2860484b,sx2860484b,1.2,156.0,,,,,2,,False
Line.tpx323261b0,LINE,ACTIVE,x3085397b,sx3085397b,1.2,156.0,,,,,2,,False
Line.tpx323263a0,LINE,ACTIVE,x3066812a,sx3066812a,1.2,156.0,,,,,2,,False
Line.tpx323264b0,LINE,ACTIVE,x3216344b,sx3216344b,1.2,156.0,,,,,2,,False
Line.tpx323265b0,LINE,ACTIVE,x2860501b,sx2860501b,1.2,156.0,,,,,2,,False
Line.tpx323266b0,LINE,ACTIVE,x3197632b,sx3197632b,1.2,156.0,,,,,2,,False
Line.tpx323267b0,LINE,ACTIVE,x2710514b,sx2710514b,1.2,156.0,,,,,2,,False
Line.tpx323273b0,LINE,ACTIVE,x3048203b,sx3048203b,1.2,156.0,,,,,2,,False
Line.tpx323274b0,LINE,ACTIVE,x2860500b,sx2860500b,1.2,156.0,,,,,2,,False
Line.tpx323275b0,LINE,ACTIVE,x3197660b,sx3197660b,1.2,156.0,,,,,2,,False
Line.tpx323277b0,LINE,ACTIVE,x2897800b,sx2897800b,1.2,156.0,,,,,2,,False
Line.tpx323279b0,LINE,ACTIVE,x3235246b,sx3235246b,1.2,156.0,,,,,2,,False
Line.tpx323280b0,LINE,ACTIVE,x2710512b,sx2710512b,1.2,156.0,,,,,2,,False
Line.tpx323282b0,LINE,ACTIVE,x2897791b,sx2897791b,1.2,156.0,,,,,2,,False
Line.tpx323283b0,LINE,ACTIVE,x2916618b,sx2916618b,1.2,156.0,,,,,2,,False
Line.tpx323284b0,LINE,ACTIVE,x3160113b,sx3160113b,1.2,156.0,,,,,2,,False
Line.tpx323285b0,LINE,ACTIVE,x2804269b,sx2804269b,1.2,156.0,,,,,2,,False
Line.tpx323286b0,LINE,ACTIVE,x2989564b,sx2989564b,1.2,156.0,,,,,2,,False
Line.tpx323287b0,LINE,ACTIVE,x2897789b,sx2897789b,1.2,156.0,,,,,2,,False
Line.tpx323387b0,LINE,ACTIVE,x2690941b,sx2690941b,1.2,156.0,,,,,2,,False
Line.tpx323388b0,LINE,ACTIVE,x3234185b,sx3234185b,1.2,156.0,,,,,2,,False
Line.tpx323389b0,LINE,ACTIVE,x3065750b,sx3065750b,1.2,156.0,,,,,2,,False
Line.tpx323391b0,LINE,ACTIVE,x3159037b,sx3159037b,1.2,156.0,,,,,2,,False
Line.tpx323392b0,LINE,ACTIVE,x2748124b,sx2748124b,1.2,156.0,,,,,2,,False
Line.tpx323394b0,LINE,ACTIVE,x2710504b,sx2710504b,1.2,156.0,,,,,2,,False
Line.tpx323397b0,LINE,ACTIVE,x2954346b,sx2954346b,1.2,156.0,,,,,2,,False
Line.tpx323398b0,LINE,ACTIVE,x2710505b,sx2710505b,1.2,156.0,,,,,2,,False
Line.tpx323399b0,LINE,ACTIVE,x3178974b,sx3178974b,1.2,156.0,,,,,2,,False
Line.tpx323400b0,LINE,ACTIVE,x2691943b,sx2691943b,1.2,156.0,,,,,2,,False
Line.tpx323403b0,LINE,ACTIVE,x2916603b,sx2916603b,1.2,156.0,,,,,2,,False
Line.tpx323418a0,LINE,ACTIVE,x2804254a,sx2804254a,1.2,156.0,,,,,2,,False
Line.tpx325245b0,LINE,ACTIVE,x2710513b,sx2710513b,1.2,156.0,,,,,2,,False
Line.tpx325472b0,LINE,ACTIVE,x2973149b,sx2973149b,1.2,156.0,,,,,2,,False
Line.tpx325473b0,LINE,ACTIVE,x3010562b,sx3010562b,1.2,156.0,,,,,2,,False
Line.tpx325474b0,LINE,ACTIVE,x3254228b,sx3254228b,1.2,156.0,,,,,2,,False
Line.tpx328363b0,LINE,ACTIVE,x2936213b,sx2936213b,1.2,156.0,,,,,2,,False
Line.tpx328364c0,LINE,ACTIVE,x2692633c,sx2692633c,1.2,156.0,,,,,2,,False
Line.tpx328365b0,LINE,ACTIVE,x3179646b,sx3179646b,1.2,156.0,,,,,2,,False
Line.tpx328367c0,LINE,ACTIVE,x3104830c,sx3104830c,1.2,156.0,,,,,2,,False
Line.tpx330121b0,LINE,ACTIVE,x3142078b,sx3142078b,1.2,156.0,,,,,2,,False
Line.tpx330122b0,LINE,ACTIVE,x2879752b,sx2879752b,1.2,156.0,,,,,2,,False
Line.tpx337614b0,LINE,ACTIVE,x2952003b,sx2952003b,1.2,156.0,,,,,2,,False
Line.tpx337619a0,LINE,ACTIVE,x2990826a,sx2990826a,1.2,156.0,,,,,2,,False
Line.tpx337619b0,LINE,ACTIVE,x2990826b,sx2990826b,1.2,156.0,,,,,2,,False
Line.tpx337619c0,LINE,ACTIVE,x2990826c,sx2990826c,1.2,156.0,,,,,2,,False
Line.tpx337623c0,LINE,ACTIVE,x3197626c,sx3197626c,1.2,156.0,,,,,2,,False
Line.tpx337624c0,LINE,ACTIVE,x3066807c,sx3066807c,1.2,156.0,,,,,2,,False
Line.tpx337625c0,LINE,ACTIVE,x3197627c,sx3197627c,1.2,156.0,,,,,2,,False
Line.tpx337626c0,LINE,ACTIVE,x3216343c,sx3216343c,1.2,156.0,,,,,2,,False
Line.tpx337627c0,LINE,ACTIVE,x3085393c,sx3085393c,1.2,156.0,,,,,2,,False
Line.tpx337628c0,LINE,ACTIVE,x2897770c,sx2897770c,1.2,156.0,,,,,2,,False
Line.tpx337629c0,LINE,ACTIVE,x2748128c,sx2748128c,1.2,156.0,,,,,2,,False
Line.tpx337630c0,LINE,ACTIVE,x3085392c,sx3085392c,1.2,156.0,,,,,2,,False
Line.tpx337631c0,LINE,ACTIVE,x3029497c,sx3029497c,1.2,156.0,,,,,2,,False
Line.tpx337632c0,LINE,ACTIVE,x2673307c,sx2673307c,1.2,156.0,,,,,2,,False
Line.tpx337633c0,LINE,ACTIVE,x2729406c,sx2729406c,1.2,156.0,,,,,2,,False
Line.tpx337634c0,LINE,ACTIVE,x2897768c,sx2897768c,1.2,156.0,,,,,2,,False
Line.tpx337635c0,LINE,ACTIVE,x2822863c,sx2822863c,1.2,156.0,,,,,2,,False
Line.tpx337636c0,LINE,ACTIVE,x2841619c,sx2841619c,1.2,156.0,,,,,2,,False
Line.tpx337641c0,LINE,ACTIVE,x2804282c,sx2804282c,1.2,156.0,,,,,2,,False
Line.tpx337642c0,LINE,ACTIVE,x3104154c,sx3104154c,1.2,156.0,,,,,2,,False
Line.tpx337643c0,LINE,ACTIVE,x2897806c,sx2897806c,1.2,156.0,,,,,2,,False
Line.tpx337645b0,LINE,ACTIVE,x3216342b,sx3216342b,1.2,156.0,,,,,2,,False
Line.tpx337646b0,LINE,ACTIVE,x2879063b,sx2879063b,1.2,156.0,,,,,2,,False
Line.tpx337647a0,LINE,ACTIVE,x3048227a,sx3048227a,1.2,156.0,,,,,2,,False
Line.tpx337648b0,LINE,ACTIVE,x3216367b,sx3216367b,1.2,156.0,,,,,2,,False
Line.tpx337650a0,LINE,ACTIVE,x3010561a,sx3010561a,1.2,156.0,,,,,2,,False
Line.tpx337652b0,LINE,ACTIVE,x2991939b,sx2991939b,1.2,156.0,,,,,2,,False
Line.tpx337653b0,LINE,ACTIVE,x2673308b,sx2673308b,1.2,156.0,,,,,2,,False
Line.tpx337654c0,LINE,ACTIVE,x3066808c,sx3066808c,1.2,156.0,,,,,2,,False
Line.tpx337655c0,LINE,ACTIVE,x3141396c,sx3141396c,1.2,156.0,,,,,2,,False
Line.tpx337659c0,LINE,ACTIVE,x3066810c,sx3066810c,1.2,156.0,,,,,2,,False
Line.tpx337660c0,LINE,ACTIVE,x2897769c,sx2897769c,1.2,156.0,,,,,2,,False
Line.tpx337661b0,LINE,ACTIVE,x2766749b,sx2766749b,1.2,156.0,,,,,2,,False
Line.tpx337665b0,LINE,ACTIVE,x2973178b,sx2973178b,1.2,156.0,,,,,2,,False
Line.tpx337666b0,LINE,ACTIVE,x3029518b,sx3029518b,1.2,156.0,,,,,2,,False
Line.tpx337668b0,LINE,ACTIVE,x2935549b,sx2935549b,1.2,156.0,,,,,2,,False
Line.tpx337669a0,LINE,ACTIVE,x3122811a,sx3122811a,1.2,156.0,,,,,2,,False
Line.tpx337671a0,LINE,ACTIVE,x3254207a,sx3254207a,1.2,156.0,,,,,2,,False
Line.tpx337672b0,LINE,ACTIVE,x2822877b,sx2822877b,1.2,156.0,,,,,2,,False
Line.tpx337673a0,LINE,ACTIVE,x2841618a,sx2841618a,1.2,156.0,,,,,2,,False
Line.tpx337674a0,LINE,ACTIVE,x3066805a,sx3066805a,1.2,156.0,,,,,2,,False
Line.tpx337675a0,LINE,ACTIVE,x2785514a,sx2785514a,1.2,156.0,,,,,2,,False
Line.tpx337676a0,LINE,ACTIVE,x3235244a,sx3235244a,1.2,156.0,,,,,2,,False
Line.tpx337677a0,LINE,ACTIVE,x2785513a,sx2785513a,1.2,156.0,,,,,2,,False
Line.tpx337678a0,LINE,ACTIVE,x3160101a,sx3160101a,1.2,156.0,,,,,2,,False
Line.tpx337679a0,LINE,ACTIVE,x3010559a,sx3010559a,1.2,156.0,,,,,2,,False
Line.tpx337684a0,LINE,ACTIVE,x3159448a,sx3159448a,1.2,156.0,,,,,2,,False
Line.tpx337687b0,LINE,ACTIVE,x2973156b,sx2973156b,1.2,156.0,,,,,2,,False
Line.tpx337688b0,LINE,ACTIVE,x3029501b,sx3029501b,1.2,156.0,,,,,2,,False
Line.tpx337689b0,LINE,ACTIVE,x2691949b,sx2691949b,1.2,156.0,,,,,2,,False
Line.tpx337690b0,LINE,ACTIVE,x3104127b,sx3104127b,1.2,156.0,,,,,2,,False
Line.tpx337691b0,LINE,ACTIVE,x2897774b,sx2897774b,1.2,156.0,,,,,2,,False
Line.tpx337692b0,LINE,ACTIVE,x2879061b,sx2879061b,1.2,156.0,,,,,2,,False
Line.tpx337693b0,LINE,ACTIVE,x3066813b,sx3066813b,1.2,156.0,,,,,2,,False
Line.tpx337694b0,LINE,ACTIVE,x2991910b,sx2991910b,1.2,156.0,,,,,2,,False
Line.tpx337695b0,LINE,ACTIVE,x2879072b,sx2879072b,1.2,156.0,,,,,2,,False
Line.tpx337696b0,LINE,ACTIVE,x3197635b,sx3197635b,1.2,156.0,,,,,2,,False
Line.tpx337697b0,LINE,ACTIVE,x2804258b,sx2804258b,1.2,156.0,,,,,2,,False
Line.tpx337698b0,LINE,ACTIVE,x3235250b,sx3235250b,1.2,156.0,,,,,2,,False
Line.tpx337699b0,LINE,ACTIVE,x2954349b,sx2954349b,1.2,156.0,,,,,2,,False
Line.tpx337700b0,LINE,ACTIVE,x2766722b,sx2766722b,1.2,156.0,,,,,2,,False
Line.tpx337701b0,LINE,ACTIVE,x2879071b,sx2879071b,1.2,156.0,,,,,2,,False
Line.tpx337702b0,LINE,ACTIVE,x3029504b,sx3029504b,1.2,156.0,,,,,2,,False
Line.tpx337703b0,LINE,ACTIVE,x2691948b,sx2691948b,1.2,156.0,,,,,2,,False
Line.tpx337704b0,LINE,ACTIVE,x2710546b,sx2710546b,1.2,156.0,,,,,2,,False
Line.tpx337705b0,LINE,ACTIVE,x2785547b,sx2785547b,1.2,156.0,,,,,2,,False
Line.tpx337706b0,LINE,ACTIVE,x3254214b,sx3254214b,1.2,156.0,,,,,2,,False
Line.tpx337707b0,LINE,ACTIVE,x3160104b,sx3160104b,1.2,156.0,,,,,2,,False
Line.tpx337708b0,LINE,ACTIVE,x3216349b,sx3216349b,1.2,156.0,,,,,2,,False
Line.tpx337709b0,LINE,ACTIVE,x2879077b,sx2879077b,1.2,156.0,,,,,2,,False
