element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,terminal,phase,data_status,B0_loading_at_critical_time,critical_slot,critical_time_AEST
line,line.tpx21386754a0,x2766741a,sx2766741a,1673834.8618,12274652.992,1673874.8618,12274692.992,2,1,OK,0.005514443588584411,75,2025-05-01T18:45:00+10:00
line,line.tpx21386754a0,x2766741a,sx2766741a,1673834.8618,12274652.992,1673874.8618,12274692.992,2,2,OK,0.2756805217436627,75,2025-05-01T18:45:00+10:00
line,line.tpx21386771b0,x2897807b,sx2897807b,1673614.1407,12277432.82,1673654.1407,12277472.82,1,1,OK,0.17355507552888214,75,2025-05-01T18:45:00+10:00
line,line.tpx21386771b0,x2897807b,sx2897807b,1673614.1407,12277432.82,1673654.1407,12277472.82,1,2,OK,0.013710377680741783,75,2025-05-01T18:45:00+10:00
line,line.tpx21386771b0,x2897807b,sx2897807b,1673614.1407,12277432.82,1673654.1407,12277472.82,2,1,OK,0.1735550944495051,75,2025-05-01T18:45:00+10:00
line,line.tpx21386771b0,x2897807b,sx2897807b,1673614.1407,12277432.82,1673654.1407,12277472.82,2,2,OK,0.0137103964504045,75,2025-05-01T18:45:00+10:00
line,line.tpx21386877a0,x2823611a,sx2823611a,1691631.0889,12275427.89,1691671.0889,12275467.89,1,1,OK,0.02387124953896022,75,2025-05-01T18:45:00+10:00
line,line.tpx21386877a0,x2823611a,sx2823611a,1691631.0889,12275427.89,1691671.0889,12275467.89,1,2,OK,0.1426140235676991,75,2025-05-01T18:45:00+10:00
line,line.tpx21386877a0,x2823611a,sx2823611a,1691631.0889,12275427.89,1691671.0889,12275467.89,2,1,OK,0.02387126875910168,75,2025-05-01T18:45:00+10:00
line,line.tpx21386877a0,x2823611a,sx2823611a,1691631.0889,12275427.89,1691671.0889,12275467.89,2,2,OK,0.14261404290569674,75,2025-05-01T18:45:00+10:00
line,line.tpx21386976a0,x3141398a,sx3141398a,1667632.3669,12274484.794,1667672.3669,12274524.794,1,1,OK,0.019741811906495505,75,2025-05-01T18:45:00+10:00
line,line.tpx21386976a0,x3141398a,sx3141398a,1667632.3669,12274484.794,1667672.3669,12274524.794,1,2,OK,0.1502508930244886,75,2025-05-01T18:45:00+10:00
line,line.tpx21386976a0,x3141398a,sx3141398a,1667632.3669,12274484.794,1667672.3669,12274524.794,2,1,OK,0.01974183073227167,75,2025-05-01T18:45:00+10:00
line,line.tpx21386976a0,x3141398a,sx3141398a,1667632.3669,12274484.794,1667672.3669,12274524.794,2,2,OK,0.1502509119793923,75,2025-05-01T18:45:00+10:00
line,line.tpx21387206c0,x3235251c,sx3235251c,1674589.513,12270202.168,1674629.513,12270242.168,1,1,OK,0.0011951871351475385,75,2025-05-01T18:45:00+10:00
line,line.tpx21387206c0,x3235251c,sx3235251c,1674589.513,12270202.168,1674629.513,12270242.168,1,2,OK,0.1899368304262353,75,2025-05-01T18:45:00+10:00
line,line.tpx21387206c0,x3235251c,sx3235251c,1674589.513,12270202.168,1674629.513,12270242.168,2,1,OK,0.0011952063495814682,75,2025-05-01T18:45:00+10:00
line,line.tpx21387206c0,x3235251c,sx3235251c,1674589.513,12270202.168,1674629.513,12270242.168,2,2,OK,0.1899368498282582,75,2025-05-01T18:45:00+10:00
line,line.tpx21387929c0,x2935551c,sx2935551c,1677023.7535,12277674.394,1677063.7535,12277714.394,1,1,OK,0.16713833946893894,75,2025-05-01T18:45:00+10:00
line,line.tpx21387929c0,x2935551c,sx2935551c,1677023.7535,12277674.394,1677063.7535,12277714.394,1,2,OK,0.028628483323904243,75,2025-05-01T18:45:00+10:00
line,line.tpx21387929c0,x2935551c,sx2935551c,1677023.7535,12277674.394,1677063.7535,12277714.394,2,1,OK,0.16713835834398005,75,2025-05-01T18:45:00+10:00
line,line.tpx21387929c0,x2935551c,sx2935551c,1677023.7535,12277674.394,1677063.7535,12277714.394,2,2,OK,0.0286285020686425,75,2025-05-01T18:45:00+10:00
line,line.tpx21388572b0,x3235252b,sx3235252b,1672822.7648,12274156.192,1672862.7648,12274196.192,1,1,OK,0.3014609031547059,75,2025-05-01T18:45:00+10:00
line,line.tpx21388572b0,x3235252b,sx3235252b,1672822.7648,12274156.192,1672862.7648,12274196.192,1,2,OK,0.013563414699414262,75,2025-05-01T18:45:00+10:00
line,line.tpx21388572b0,x3235252b,sx3235252b,1672822.7648,12274156.192,1672862.7648,12274196.192,2,1,OK,0.30146092199696833,75,2025-05-01T18:45:00+10:00
line,line.tpx21388572b0,x3235252b,sx3235252b,1672822.7648,12274156.192,1672862.7648,12274196.192,2,2,OK,0.01356343329933153,75,2025-05-01T18:45:00+10:00
line,line.tpx21389092b0,x2917328b,sx2917328b,1682846.2093,12272808.649,1682886.2093,12272848.649,1,1,OK,0.04754901639365182,75,2025-05-01T18:45:00+10:00
line,line.tpx21389092b0,x2917328b,sx2917328b,1682846.2093,12272808.649,1682886.2093,12272848.649,1,2,OK,0.2636228705730685,75,2025-05-01T18:45:00+10:00
line,line.tpx21389092b0,x2917328b,sx2917328b,1682846.2093,12272808.649,1682886.2093,12272848.649,2,1,OK,0.04754903519829012,75,2025-05-01T18:45:00+10:00
line,line.tpx21389092b0,x2917328b,sx2917328b,1682846.2093,12272808.649,1682886.2093,12272848.649,2,2,OK,0.263622889565144,75,2025-05-01T18:45:00+10:00
line,line.tpx21389237a0,x2989565a,sx2989565a,1682060.5801,12272283.407,1682100.5801,12272323.407,1,1,OK,0.2052900020478964,75,2025-05-01T18:45:00+10:00
line,line.tpx21389237a0,x2989565a,sx2989565a,1682060.5801,12272283.407,1682100.5801,12272323.407,1,2,OK,0.0782360070793286,75,2025-05-01T18:45:00+10:00
line,line.tpx21389237a0,x2989565a,sx2989565a,1682060.5801,12272283.407,1682100.5801,12272323.407,2,1,OK,0.2052900209647695,75,2025-05-01T18:45:00+10:00
line,line.tpx21389237a0,x2989565a,sx2989565a,1682060.5801,12272283.407,1682100.5801,12272323.407,2,2,OK,0.07823602589103164,75,2025-05-01T18:45:00+10:00
line,line.tpx21389307c0,x2692655c,sx2692655c,1684779.1691,12274502.054,1684819.1691,12274542.054,1,1,OK,0.1498935210581768,75,2025-05-01T18:45:00+10:00
line,line.tpx21389307c0,x2692655c,sx2692655c,1684779.1691,12274502.054,1684819.1691,12274542.054,1,2,OK,0.17042408041273172,75,2025-05-01T18:45:00+10:00
line,line.tpx21389307c0,x2692655c,sx2692655c,1684779.1691,12274502.054,1684819.1691,12274542.054,2,1,OK,0.1498935401681719,75,2025-05-01T18:45:00+10:00
line,line.tpx21389307c0,x2692655c,sx2692655c,1684779.1691,12274502.054,1684819.1691,12274542.054,2,2,OK,0.17042409954349433,75,2025-05-01T18:45:00+10:00
line,line.tpx21389761b0,x2861219b,sx2861219b,1684649.8419,12274039.301,1684689.8419,12274079.301,1,1,OK,0.02013532780079163,75,2025-05-01T18:45:00+10:00
line,line.tpx21389761b0,x2861219b,sx2861219b,1684649.8419,12274039.301,1684689.8419,12274079.301,1,2,OK,0.2909045921135701,75,2025-05-01T18:45:00+10:00
line,line.tpx21389761b0,x2861219b,sx2861219b,1684649.8419,12274039.301,1684689.8419,12274079.301,2,1,OK,0.02013534662919123,75,2025-05-01T18:45:00+10:00
line,line.tpx21389761b0,x2861219b,sx2861219b,1684649.8419,12274039.301,1684689.8419,12274079.301,2,2,OK,0.290904611176119,75,2025-05-01T18:45:00+10:00
line,line.tpx21389831a0,x2674051a,sx2674051a,1681890.2152,12272620.356,1681930.2152,12272660.356,1,1,OK,0.03564348490643616,75,2025-05-01T18:45:00+10:00
line,line.tpx21389831a0,x2674051a,sx2674051a,1681890.2152,12272620.356,1681930.2152,12272660.356,1,2,OK,0.1342510683239542,75,2025-05-01T18:45:00+10:00
line,line.tpx21389831a0,x2674051a,sx2674051a,1681890.2152,12272620.356,1681930.2152,12272660.356,2,1,OK,0.03564350373643646,75,2025-05-01T18:45:00+10:00
line,line.tpx21389831a0,x2674051a,sx2674051a,1681890.2152,12272620.356,1681930.2152,12272660.356,2,2,OK,0.1342510872522673,75,2025-05-01T18:45:00+10:00
line,line.tpx21389962c0,x2804249c,sx2804249c,1679935.2558,12270197.584,1679975.2558,12270237.584,1,1,OK,0.1264349563082858,75,2025-05-01T18:45:00+10:00
line,line.tpx21389962c0,x2804249c,sx2804249c,1679935.2558,12270197.584,1679975.2558,12270237.584,1,2,OK,0.0675241807759526,75,2025-05-01T18:45:00+10:00
line,line.tpx21389962c0,x2804249c,sx2804249c,1679935.2558,12270197.584,1679975.2558,12270237.584,2,1,OK,0.12643497527764314,75,2025-05-01T18:45:00+10:00
line,line.tpx21389962c0,x2804249c,sx2804249c,1679935.2558,12270197.584,1679975.2558,12270237.584,2,2,OK,0.06752419969176905,75,2025-05-01T18:45:00+10:00
line,line.tpx21390038c0,x3030205c,sx3030205c,1688945.4933,12274847.064,1688985.4933,12274887.064,1,1,OK,0.20422001284272795,75,2025-05-01T18:45:00+10:00
line,line.tpx21390038c0,x3030205c,sx3030205c,1688945.4933,12274847.064,1688985.4933,12274887.064,1,2,OK,0.11458445001611545,75,2025-05-01T18:45:00+10:00
line,line.tpx21390038c0,x3030205c,sx3030205c,1688945.4933,12274847.064,1688985.4933,12274887.064,2,1,OK,0.20422003210140274,75,2025-05-01T18:45:00+10:00
line,line.tpx21390038c0,x3030205c,sx3030205c,1688945.4933,12274847.064,1688985.4933,12274887.064,2,2,OK,0.11458446920165347,75,2025-05-01T18:45:00+10:00
line,line.tpx21391094a0,x3085395a,sx3085395a,1673891.0426,12266705.662,1673931.0426,12266745.662,1,1,OK,0.15610819842084195,75,2025-05-01T18:45:00+10:00
line,line.tpx21391094a0,x3085395a,sx3085395a,1673891.0426,12266705.662,1673931.0426,12266745.662,1,2,OK,0.01122583239348865,75,2025-05-01T18:45:00+10:00
line,line.tpx21391094a0,x3085395a,sx3085395a,1673891.0426,12266705.662,1673931.0426,12266745.662,2,1,OK,0.15610821769270858,75,2025-05-01T18:45:00+10:00
line,line.tpx21391094a0,x3085395a,sx3085395a,1673891.0426,12266705.662,1673931.0426,12266745.662,2,2,OK,0.011225851528732827,75,2025-05-01T18:45:00+10:00
line,line.tpx21391242b0,x2767409b,sx2767409b,1686639.9163,12272454.14,1686679.9163,12272494.14,1,1,OK,0.2225764345517203,75,2025-05-01T18:45:00+10:00
line,line.tpx21391242b0,x2767409b,sx2767409b,1686639.9163,12272454.14,1686679.9163,12272494.14,1,2,OK,0.08740188924379216,75,2025-05-01T18:45:00+10:00
line,line.tpx21391242b0,x2767409b,sx2767409b,1686639.9163,12272454.14,1686679.9163,12272494.14,2,1,OK,0.2225764535373323,75,2025-05-01T18:45:00+10:00
line,line.tpx21391242b0,x2767409b,sx2767409b,1686639.9163,12272454.14,1686679.9163,12272494.14,2,2,OK,0.08740190811737304,75,2025-05-01T18:45:00+10:00
line,line.tpx21391390b0,x3217064b,sx3217064b,1685784.4135,12272646.05,1685824.4135,12272686.05,1,1,OK,0.019375970991531575,75,2025-05-01T18:45:00+10:00
line,line.tpx21391390b0,x3217064b,sx3217064b,1685784.4135,12272646.05,1685824.4135,12272686.05,1,2,OK,0.2919736542169353,75,2025-05-01T18:45:00+10:00
line,line.tpx21391390b0,x3217064b,sx3217064b,1685784.4135,12272646.05,1685824.4135,12272686.05,2,1,OK,0.019375989801794134,75,2025-05-01T18:45:00+10:00
line,line.tpx21391390b0,x3217064b,sx3217064b,1685784.4135,12272646.05,1685824.4135,12272686.05,2,2,OK,0.2919736732629079,75,2025-05-01T18:45:00+10:00
line,line.tpx21393412b0,x2729405b,sx2729405b,1679927.1744,12266170.106,1679967.1744,12266210.106,1,1,OK,0.26311904110596024,75,2025-05-01T18:45:00+10:00
line,line.tpx21393412b0,x2729405b,sx2729405b,1679927.1744,12266170.106,1679967.1744,12266210.106,1,2,OK,0.04093335757462126,75,2025-05-01T18:45:00+10:00
line,line.tpx21393412b0,x2729405b,sx2729405b,1679927.1744,12266170.106,1679967.1744,12266210.106,2,1,OK,0.26311906054401235,75,2025-05-01T18:45:00+10:00
line,line.tpx21393412b0,x2729405b,sx2729405b,1679927.1744,12266170.106,1679967.1744,12266210.106,2,2,OK,0.04093337682646526,75,2025-05-01T18:45:00+10:00
line,line.tpx21393454b0,x3179699b,sx3179699b,1680613.492,12266361.861,1680653.492,12266401.861,1,1,OK,0.05785370898058055,75,2025-05-01T18:45:00+10:00
line,line.tpx21393454b0,x3179699b,sx3179699b,1680613.492,12266361.861,1680653.492,12266401.861,1,2,OK,0.3995765893862722,75,2025-05-01T18:45:00+10:00
line,line.tpx21393454b0,x3179699b,sx3179699b,1680613.492,12266361.861,1680653.492,12266401.861,2,1,OK,0.05785372816590663,75,2025-05-01T18:45:00+10:00
line,line.tpx21393454b0,x3179699b,sx3179699b,1680613.492,12266361.861,1680653.492,12266401.861,2,2,OK,0.3995766088470117,75,2025-05-01T18:45:00+10:00
line,line.tpx21393486c0,x2898526c,sx2898526c,1681406.6291,12271531.684,1681446.6291,12271571.684,1,1,OK,0.1491168797859237,75,2025-05-01T18:45:00+10:00
line,line.tpx21393486c0,x2898526c,sx2898526c,1681406.6291,12271531.684,1681446.6291,12271571.684,1,2,OK,0.04393832165691818,75,2025-05-01T18:45:00+10:00
line,line.tpx21393486c0,x2898526c,sx2898526c,1681406.6291,12271531.684,1681446.6291,12271571.684,2,1,OK,0.14911689888678822,75,2025-05-01T18:45:00+10:00
line,line.tpx21393486c0,x2898526c,sx2898526c,1681406.6291,12271531.684,1681446.6291,12271571.684,2,2,OK,0.043938340659670304,75,2025-05-01T18:45:00+10:00
line,line.tpx21393570c0,x2674052c,sx2674052c,1681654.2323,12273664.697,1681694.2323,12273704.697,1,1,OK,0.04322637897634687,75,2025-05-01T18:45:00+10:00
line,line.tpx21393570c0,x2674052c,sx2674052c,1681654.2323,12273664.697,1681694.2323,12273704.697,1,2,OK,0.15113070965723271,75,2025-05-01T18:45:00+10:00
line,line.tpx21393570c0,x2674052c,sx2674052c,1681654.2323,12273664.697,1681694.2323,12273704.697,2,1,OK,0.04322639784801908,75,2025-05-01T18:45:00+10:00
line,line.tpx21393570c0,x2674052c,sx2674052c,1681654.2323,12273664.697,1681694.2323,12273704.697,2,2,OK,0.15113072863612148,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643a0,x2851933a,sx2851933a,1665857.2178,12278449.914,1665897.2178,12278489.914,1,1,OK,0.18655378137169507,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643a0,x2851933a,sx2851933a,1665857.2178,12278449.914,1665897.2178,12278489.914,1,2,OK,0.0958985048982309,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643a0,x2851933a,sx2851933a,1665857.2178,12278449.914,1665897.2178,12278489.914,2,1,OK,0.18655380033152044,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643a0,x2851933a,sx2851933a,1665857.2178,12278449.914,1665897.2178,12278489.914,2,2,OK,0.09589852378395229,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643b0,x2851933b,sx2851933b,1665857.2178,12278449.914,1665897.2178,12278489.914,1,1,OK,0.049866085808141135,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643b0,x2851933b,sx2851933b,1665857.2178,12278449.914,1665897.2178,12278489.914,1,2,OK,0.26002993061087,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643b0,x2851933b,sx2851933b,1665857.2178,12278449.914,1665897.2178,12278489.914,2,1,OK,0.04986610468922127,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643b0,x2851933b,sx2851933b,1665857.2178,12278449.914,1665897.2178,12278489.914,2,2,OK,0.2600299496743716,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643c0,x2851933c,sx2851933c,1665857.2178,12278449.914,1665897.2178,12278489.914,1,1,OK,0.3204733508065781,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643c0,x2851933c,sx2851933c,1665857.2178,12278449.914,1665897.2178,12278489.914,1,2,OK,0.16504744796296203,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643c0,x2851933c,sx2851933c,1665857.2178,12278449.914,1665897.2178,12278489.914,2,1,OK,0.32047336982412217,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643c0,x2851933c,sx2851933c,1665857.2178,12278449.914,1665897.2178,12278489.914,2,2,OK,0.16504746686003835,75,2025-05-01T18:45:00+10:00
line,line.tpx21395720c0,x2860492c,sx2860492c,1672554.2597,12266013.184,1672594.2597,12266053.184,1,1,OK,0.16098246841629082,75,2025-05-01T18:45:00+10:00
line,line.tpx21395720c0,x2860492c,sx2860492c,1672554.2597,12266013.184,1672594.2597,12266053.184,1,2,OK,0.029627448277976816,75,2025-05-01T18:45:00+10:00
line,line.tpx21395720c0,x2860492c,sx2860492c,1672554.2597,12266013.184,1672594.2597,12266053.184,2,1,OK,0.1609824877909277,75,2025-05-01T18:45:00+10:00
line,line.tpx21395720c0,x2860492c,sx2860492c,1672554.2597,12266013.184,1672594.2597,12266053.184,2,2,OK,0.029627467529283802,75,2025-05-01T18:45:00+10:00
line,line.tpx21395962a0,x3197645a,sx3197645a,1672420.2673,12264275.985,1672460.2673,12264315.985,1,1,OK,0.05705583968239764,75,2025-05-01T18:45:00+10:00
line,line.tpx21395962a0,x3197645a,sx3197645a,1672420.2673,12264275.985,1672460.2673,12264315.985,1,2,OK,0.22386548908881332,75,2025-05-01T18:45:00+10:00
line,line.tpx21395962a0,x3197645a,sx3197645a,1672420.2673,12264275.985,1672460.2673,12264315.985,2,1,OK,0.057055858666998395,75,2025-05-01T18:45:00+10:00
line,line.tpx21395962a0,x3197645a,sx3197645a,1672420.2673,12264275.985,1672460.2673,12264315.985,2,2,OK,0.22386550821897658,75,2025-05-01T18:45:00+10:00
line,line.tpx21396015a0,x3048211a,sx3048211a,1671225.8983,12263724.934,1671265.8983,12263764.934,1,1,OK,0.15763587858690892,75,2025-05-01T18:45:00+10:00
line,line.tpx21396015a0,x3048211a,sx3048211a,1671225.8983,12263724.934,1671265.8983,12263764.934,1,2,OK,0.12314028872110387,75,2025-05-01T18:45:00+10:00
line,line.tpx21396015a0,x3048211a,sx3048211a,1671225.8983,12263724.934,1671265.8983,12263764.934,2,1,OK,0.15763589762415034,75,2025-05-01T18:45:00+10:00
line,line.tpx21396015a0,x3048211a,sx3048211a,1671225.8983,12263724.934,1671265.8983,12263764.934,2,2,OK,0.12314030773216093,75,2025-05-01T18:45:00+10:00
line,line.tpx21396254a0,x2804253a,sx2804253a,1674012.1777,12268019.917,1674052.1777,12268059.917,1,1,OK,0.10181472171480208,75,2025-05-01T18:45:00+10:00
line,line.tpx21396254a0,x2804253a,sx2804253a,1674012.1777,12268019.917,1674052.1777,12268059.917,1,2,OK,0.06443101348968652,75,2025-05-01T18:45:00+10:00
line,line.tpx21396254a0,x2804253a,sx2804253a,1674012.1777,12268019.917,1674052.1777,12268059.917,2,1,OK,0.10181474099868626,75,2025-05-01T18:45:00+10:00
line,line.tpx21396254a0,x2804253a,sx2804253a,1674012.1777,12268019.917,1674052.1777,12268059.917,2,2,OK,0.0644310327408133,75,2025-05-01T18:45:00+10:00
line,line.tpx21396331b0,x3178981b,sx3178981b,1672335.5292,12265673.761,1672375.5292,12265713.761,1,1,OK,0.24254078004509394,75,2025-05-01T18:45:00+10:00
line,line.tpx21396331b0,x3178981b,sx3178981b,1672335.5292,12265673.761,1672375.5292,12265713.761,1,2,OK,0.06614983983801385,75,2025-05-01T18:45:00+10:00
line,line.tpx21396331b0,x3178981b,sx3178981b,1672335.5292,12265673.761,1672375.5292,12265713.761,2,1,OK,0.24254079914622337,75,2025-05-01T18:45:00+10:00
line,line.tpx21396331b0,x3178981b,sx3178981b,1672335.5292,12265673.761,1672375.5292,12265713.761,2,2,OK,0.06614985879198396,75,2025-05-01T18:45:00+10:00
line,line.tpx21396606c0,x2785525c,sx2785525c,1674745.9064,12269044.548,1674785.9064,12269084.548,1,1,OK,0.07239777081926815,75,2025-05-01T18:45:00+10:00
line,line.tpx21396606c0,x2785525c,sx2785525c,1674745.9064,12269044.548,1674785.9064,12269084.548,1,2,OK,0.24519782015417554,75,2025-05-01T18:45:00+10:00
line,line.tpx21396606c0,x2785525c,sx2785525c,1674745.9064,12269044.548,1674785.9064,12269084.548,2,1,OK,0.07239779007017587,75,2025-05-01T18:45:00+10:00
line,line.tpx21396606c0,x2785525c,sx2785525c,1674745.9064,12269044.548,1674785.9064,12269084.548,2,2,OK,0.2451978395557004,75,2025-05-01T18:45:00+10:00
line,line.tpx21396699b0,x2860483b,sx2860483b,1668226.4425,12289426.699,1668266.4425,12289466.699,1,1,OK,0.06104151674919011,75,2025-05-01T18:45:00+10:00
line,line.tpx21396699b0,x2860483b,sx2860483b,1668226.4425,12289426.699,1668266.4425,12289466.699,1,2,OK,0.25396732964973107,75,2025-05-01T18:45:00+10:00
line,line.tpx21396699b0,x2860483b,sx2860483b,1668226.4425,12289426.699,1668266.4425,12289466.699,2,1,OK,0.061041535320167595,75,2025-05-01T18:45:00+10:00
line,line.tpx21396699b0,x2860483b,sx2860483b,1668226.4425,12289426.699,1668266.4425,12289466.699,2,2,OK,0.2539673483883243,75,2025-05-01T18:45:00+10:00
line,line.tpx21396796b0,x3141397b,sx3141397b,1667979.5479,12289462.731,1668019.5479,12289502.731,1,1,OK,0.26254888569956514,75,2025-05-01T18:45:00+10:00
line,line.tpx21396796b0,x3141397b,sx3141397b,1667979.5479,12289462.731,1668019.5479,12289502.731,1,2,OK,0.05264401789779466,75,2025-05-01T18:45:00+10:00
line,line.tpx21396796b0,x3141397b,sx3141397b,1667979.5479,12289462.731,1668019.5479,12289502.731,2,1,OK,0.26254890444197104,75,2025-05-01T18:45:00+10:00
line,line.tpx21396796b0,x3141397b,sx3141397b,1667979.5479,12289462.731,1668019.5479,12289502.731,2,2,OK,0.05264403646446043,75,2025-05-01T18:45:00+10:00
line,line.tpx21396815c0,x3253995c,sx3253995c,1669706.5608,12283386.741,1669746.5608,12283426.741,1,1,OK,0.0016179609516526077,75,2025-05-01T18:45:00+10:00
line,line.tpx21396815c0,x3253995c,sx3253995c,1669706.5608,12283386.741,1669746.5608,12283426.741,1,2,OK,0.1895887799870539,75,2025-05-01T18:45:00+10:00
line,line.tpx21396815c0,x3253995c,sx3253995c,1669706.5608,12283386.741,1669746.5608,12283426.741,2,1,OK,0.0016179801588438836,75,2025-05-01T18:45:00+10:00
line,line.tpx21396815c0,x3253995c,sx3253995c,1669706.5608,12283386.741,1669746.5608,12283426.741,2,2,OK,0.18958879938044346,75,2025-05-01T18:45:00+10:00
line,line.tpx21396867a0,x2710536a,sx2710536a,1664243.0088,12285211.095,1664283.0088,12285251.095,1,1,OK,0.04390455363617898,75,2025-05-01T18:45:00+10:00
line,line.tpx21396867a0,x2710536a,sx2710536a,1664243.0088,12285211.095,1664283.0088,12285251.095,1,2,OK,0.2372307877181567,75,2025-05-01T18:45:00+10:00
line,line.tpx21396867a0,x2710536a,sx2710536a,1664243.0088,12285211.095,1664283.0088,12285251.095,2,1,OK,0.0439045726103268,75,2025-05-01T18:45:00+10:00
line,line.tpx21396867a0,x2710536a,sx2710536a,1664243.0088,12285211.095,1664283.0088,12285251.095,2,2,OK,0.2372308068604949,75,2025-05-01T18:45:00+10:00
line,line.tpx21396959a0,x3197638a,sx3197638a,1664419.616,12284352.209,1664459.616,12284392.209,1,1,OK,0.241753768822168,75,2025-05-01T18:45:00+10:00
line,line.tpx21396959a0,x3197638a,sx3197638a,1664419.616,12284352.209,1664459.616,12284392.209,1,2,OK,0.039376092313949805,75,2025-05-01T18:45:00+10:00
line,line.tpx21396959a0,x3197638a,sx3197638a,1664419.616,12284352.209,1664459.616,12284392.209,2,1,OK,0.24175378797210362,75,2025-05-01T18:45:00+10:00
line,line.tpx21396959a0,x3197638a,sx3197638a,1664419.616,12284352.209,1664459.616,12284392.209,2,2,OK,0.039376111294450386,75,2025-05-01T18:45:00+10:00
line,line.tpx21397005a0,x2935557a,sx2935557a,1664472.8476,12283957.498,1664512.8476,12283997.498,1,1,OK,0.3163317046178967,75,2025-05-01T18:45:00+10:00
line,line.tpx21397005a0,x2935557a,sx2935557a,1664472.8476,12283957.498,1664512.8476,12283997.498,1,2,OK,0.1053005354509896,75,2025-05-01T18:45:00+10:00
line,line.tpx21397005a0,x2935557a,sx2935557a,1664472.8476,12283957.498,1664512.8476,12283997.498,2,1,OK,0.3163317237465305,75,2025-05-01T18:45:00+10:00
line,line.tpx21397005a0,x2935557a,sx2935557a,1664472.8476,12283957.498,1664512.8476,12283997.498,2,2,OK,0.10530055441474019,75,2025-05-01T18:45:00+10:00
line,line.tpx21397029a0,x2673311a,sx2673311a,1664168.5271,12284342.166,1664208.5271,12284382.166,1,1,OK,0.22086582826405107,75,2025-05-01T18:45:00+10:00
line,line.tpx21397029a0,x2673311a,sx2673311a,1664168.5271,12284342.166,1664208.5271,12284382.166,1,2,OK,0.05991111175576674,75,2025-05-01T18:45:00+10:00
line,line.tpx21397029a0,x2673311a,sx2673311a,1664168.5271,12284342.166,1664208.5271,12284382.166,2,1,OK,0.22086584739559934,75,2025-05-01T18:45:00+10:00
line,line.tpx21397029a0,x2673311a,sx2673311a,1664168.5271,12284342.166,1664208.5271,12284382.166,2,2,OK,0.059911130753251385,75,2025-05-01T18:45:00+10:00
line,line.tpx21397067a0,x2729413a,sx2729413a,1666591.5364,12285087.277,1666631.5364,12285127.277,1,1,OK,0.08263475843329836,75,2025-05-01T18:45:00+10:00
line,line.tpx21397067a0,x2729413a,sx2729413a,1666591.5364,12285087.277,1666631.5364,12285127.277,1,2,OK,0.08454132610223891,75,2025-05-01T18:45:00+10:00
line,line.tpx21397067a0,x2729413a,sx2729413a,1666591.5364,12285087.277,1666631.5364,12285127.277,2,1,OK,0.0826347775864886,75,2025-05-01T18:45:00+10:00
line,line.tpx21397067a0,x2729413a,sx2729413a,1666591.5364,12285087.277,1666631.5364,12285127.277,2,2,OK,0.0845413452605467,75,2025-05-01T18:45:00+10:00
line,line.tpx21397121c0,x3122848c,sx3122848c,1668564.0389,12285496.562,1668604.0389,12285536.562,1,1,OK,0.018266823265540928,75,2025-05-01T18:45:00+10:00
line,line.tpx21397121c0,x3122848c,sx3122848c,1668564.0389,12285496.562,1668604.0389,12285536.562,1,2,OK,0.1728892564874333,75,2025-05-01T18:45:00+10:00
line,line.tpx21397121c0,x3122848c,sx3122848c,1668564.0389,12285496.562,1668604.0389,12285536.562,2,1,OK,0.018266842464525507,75,2025-05-01T18:45:00+10:00
line,line.tpx21397121c0,x3122848c,sx3122848c,1668564.0389,12285496.562,1668604.0389,12285536.562,2,2,OK,0.1728892758388177,75,2025-05-01T18:45:00+10:00
line,line.tpx21397304a0,x2973169a,sx2973169a,1663567.7668,12280407.872,1663607.7668,12280447.872,1,1,OK,0.09166427152793458,75,2025-05-01T18:45:00+10:00
line,line.tpx21397304a0,x2973169a,sx2973169a,1663567.7668,12280407.872,1663607.7668,12280447.872,1,2,OK,0.07769281419608595,75,2025-05-01T18:45:00+10:00
line,line.tpx21397304a0,x2973169a,sx2973169a,1663567.7668,12280407.872,1663607.7668,12280447.872,2,1,OK,0.09166429044294484,75,2025-05-01T18:45:00+10:00
line,line.tpx21397304a0,x2973169a,sx2973169a,1663567.7668,12280407.872,1663607.7668,12280447.872,2,2,OK,0.07769283310085387,75,2025-05-01T18:45:00+10:00
line,line.tpx21397544a0,x2822868a,sx2822868a,1664385.8895,12278334.329,1664425.8895,12278374.329,1,1,OK,0.023989308509813654,75,2025-05-01T18:45:00+10:00
line,line.tpx21397544a0,x2822868a,sx2822868a,1664385.8895,12278334.329,1664425.8895,12278374.329,1,2,OK,0.1456355759079597,75,2025-05-01T18:45:00+10:00
