element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,data_status,B0_element_max_loading,max_terminal,max_phase,max_slot,max_time_AEST
line,line.tpx21015706a0,x3160123a,sx3160123a,1673733.1827,12278197.511,1673773.1827,12278237.511,OK,0.10659309170201424,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21015829a0,x2822861a,sx2822861a,1673582.5278,12276992.881,1673622.5278,12277032.881,OK,0.24653603160232462,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21031684a0,x2841616a,sx2841616a,1672906.3191,12277017.973,1672946.3191,12277057.973,OK,0.22269154729490495,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21031694b0,x3122812b,sx3122812b,1673804.7521,12275194.147,1673844.7521,12275234.147,OK,0.3137707573629532,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21148701b0,x2897771b,sx2897771b,1679981.3973,12271675.27,1680021.3973,12271715.27,OK,0.14300780944338604,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21149420a0,x3178973a,sx3178973a,1670766.5687,12286867.698,1670806.5687,12286907.698,OK,0.1631531045537703,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21197413c0,x3141411c,sx3141411c,1662927.4678,12276584.649,1662967.4678,12276624.649,OK,0.8960574584324695,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21209868a0,x2710518a,sx2710518a,1663143.0853,12276338.23,1663183.0853,12276378.23,OK,0.20031146671083017,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21236413b0,x3085391b,sx3085391b,1673468.2166,12274578.514,1673508.2166,12274618.514,OK,0.47402496006884304,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21243817a0,x2955076a,sx2955076a,1686430.7746,12276011.922,1686470.7746,12276051.922,OK,0.15748237031795392,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21248901b0,x2729430b,sx2729430b,1662911.8088,12283538.4,1662951.8088,12283578.4,OK,0.1751783048300773,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21249626b0,x3142079b,sx3142079b,1683430.7904,12271782.331,1683470.7904,12271822.331,OK,0.13519846395392277,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21249647b0,x2955055b,sx2955055b,1683560.2281,12271843.599,1683600.2281,12271883.599,OK,0.18260676038459053,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21249674b0,x2879753b,sx2879753b,1683345.569,12271609.512,1683385.569,12271649.512,OK,0.23034986135186103,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21325725c0,x2842390c,sx2842390c,1681442.4282,12273947.329,1681482.4282,12273987.329,OK,0.16489486237717396,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21357515a0,x2710511a,sx2710511a,1670584.8087,12284555.375,1670624.8087,12284595.375,OK,0.19008935996759752,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21357865a0,x2766719a,sx2766719a,1670534.5057,12284340.442,1670574.5057,12284380.442,OK,0.18095945227771376,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21357901b0,x3160117b,sx3160117b,1670722.4425,12290241.774,1670762.4425,12290281.774,OK,0.1616707337999331,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21357984c0,x2897790c,sx2897790c,1675748.3328,12285735.74,1675788.3328,12285775.74,OK,0.21852550594019804,2,2,74,2025-05-01T18:30:00+10:00
line,line.tpx21373784a0,x3066817a,sx3066817a,1663739.5448,12276569.236,1663779.5448,12276609.236,OK,0.39423784873407797,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21380156b0,x2841641b,sx2841641b,1674667.3083,12285532.222,1674707.3083,12285572.222,OK,0.10646547695448824,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21380325b0,x2674027b,sx2674027b,1680659.8218,12282665.059,1680699.8218,12282705.059,OK,0.2993947178149433,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21380453a0,x3010557a,sx3010557a,1678462.9118,12283332.871,1678502.9118,12283372.871,OK,0.10187640330113593,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21380500c0,x3235242c,sx3235242c,1676345.5296,12283192.509,1676385.5296,12283232.509,OK,0.2044394744618653,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21380528a0,x2973150a,sx2973150a,1671842.5633,12286491.82,1671882.5633,12286531.82,OK,0.11924723573596864,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21380599a0,x3066804a,sx3066804a,1671576.9951,12287047.824,1671616.9951,12287087.824,OK,0.21847865522692586,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21380616a0,x2879067a,sx2879067a,1671250.3432,12287707.861,1671290.3432,12287747.861,OK,0.2766624072154335,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21381118b0,x2710530b,sx2710530b,1673480.222,12286561.252,1673520.222,12286601.252,OK,0.17258139705515896,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21382813a0,x2748781a,sx2748781a,1683621.193,12282264.47,1683661.193,12282304.47,OK,0.3810932324688859,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21382992a0,x3197654a,sx3197654a,1672760.5875,12284118.61,1672800.5875,12284158.61,OK,0.25652345466378224,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21383494b0,x2954361b,sx2954361b,1673501.64,12288562.721,1673541.64,12288602.721,OK,0.24512589915789662,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21383553b0,x2935547b,sx2935547b,1673995.212,12290079.421,1674035.212,12290119.421,OK,0.15792826289475875,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21384099a0,x3215385a,sx3215385a,1678640.0023,12270171.431,1678680.0023,12270211.431,OK,0.37026567662552357,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21384099b0,x3215385b,sx3215385b,1678640.0023,12270171.431,1678680.0023,12270211.431,OK,0.6246740648726229,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21384099c0,x3215385c,sx3215385c,1678640.0023,12270171.431,1678680.0023,12270211.431,OK,0.38947660513308774,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21384215a0,x2841622a,sx2841622a,1670908.3886,12288268.899,1670948.3886,12288308.899,OK,0.1298228237028061,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21385192c0,x2879062c,sx2879062c,1677291.251,12277347.32,1677331.251,12277387.32,OK,0.1765621218440044,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21386065c0,x2917255c,sx2917255c,1683126.388,12278254.81,1683166.388,12278294.81,OK,0.1988654897543372,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386143c0,x3160862c,sx3160862c,1683538.1998,12276438.098,1683578.1998,12276478.098,OK,0.16962359514790692,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386157a0,x3067447a,sx3067447a,1681287.2307,12280617.137,1681327.2307,12280657.137,OK,0.20068531777122436,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386442c0,x3179637c,sx3179637c,1689078.6583,12284006.417,1689118.6583,12284046.417,OK,0.33901670944357715,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21386552b0,x2822867b,sx2822867b,1672667.7804,12274962.31,1672707.7804,12275002.31,OK,0.17505120113493908,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386754a0,x2766741a,sx2766741a,1673834.8618,12274652.992,1673874.8618,12274692.992,OK,0.2756805217436627,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386771b0,x2897807b,sx2897807b,1673614.1407,12277432.82,1673654.1407,12277472.82,OK,0.1735550944495051,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21386877a0,x2823611a,sx2823611a,1691631.0889,12275427.89,1691671.0889,12275467.89,OK,0.14261404290569674,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21386976a0,x3141398a,sx3141398a,1667632.3669,12274484.794,1667672.3669,12274524.794,OK,0.1502509119793923,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21387206c0,x3235251c,sx3235251c,1674589.513,12270202.168,1674629.513,12270242.168,OK,0.1899368498282582,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21387929c0,x2935551c,sx2935551c,1677023.7535,12277674.394,1677063.7535,12277714.394,OK,0.16713835834398005,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21388572b0,x3235252b,sx3235252b,1672822.7648,12274156.192,1672862.7648,12274196.192,OK,0.30146092199696833,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21389092b0,x2917328b,sx2917328b,1682846.2093,12272808.649,1682886.2093,12272848.649,OK,0.263622889565144,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21389237a0,x2989565a,sx2989565a,1682060.5801,12272283.407,1682100.5801,12272323.407,OK,0.2052900209647695,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21389307c0,x2692655c,sx2692655c,1684779.1691,12274502.054,1684819.1691,12274542.054,OK,0.17042409954349433,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21389761b0,x2861219b,sx2861219b,1684649.8419,12274039.301,1684689.8419,12274079.301,OK,0.290904611176119,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21389831a0,x2674051a,sx2674051a,1681890.2152,12272620.356,1681930.2152,12272660.356,OK,0.1342510872522673,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21389962c0,x2804249c,sx2804249c,1679935.2558,12270197.584,1679975.2558,12270237.584,OK,0.12643497527764314,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21390038c0,x3030205c,sx3030205c,1688945.4933,12274847.064,1688985.4933,12274887.064,OK,0.20422003210140274,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21391094a0,x3085395a,sx3085395a,1673891.0426,12266705.662,1673931.0426,12266745.662,OK,0.15610821769270858,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21391242b0,x2767409b,sx2767409b,1686639.9163,12272454.14,1686679.9163,12272494.14,OK,0.2225764535373323,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21391390b0,x3217064b,sx3217064b,1685784.4135,12272646.05,1685824.4135,12272686.05,OK,0.2919736732629079,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21393412b0,x2729405b,sx2729405b,1679927.1744,12266170.106,1679967.1744,12266210.106,OK,0.26311906054401235,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21393454b0,x3179699b,sx3179699b,1680613.492,12266361.861,1680653.492,12266401.861,OK,0.3995766088470117,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21393486c0,x2898526c,sx2898526c,1681406.6291,12271531.684,1681446.6291,12271571.684,OK,0.14911689888678822,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21393570c0,x2674052c,sx2674052c,1681654.2323,12273664.697,1681694.2323,12273704.697,OK,0.15113072863612148,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643a0,x2851933a,sx2851933a,1665857.2178,12278449.914,1665897.2178,12278489.914,OK,0.18655380033152044,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643b0,x2851933b,sx2851933b,1665857.2178,12278449.914,1665897.2178,12278489.914,OK,0.2600299496743716,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21393643c0,x2851933c,sx2851933c,1665857.2178,12278449.914,1665897.2178,12278489.914,OK,0.32047336982412217,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21395720c0,x2860492c,sx2860492c,1672554.2597,12266013.184,1672594.2597,12266053.184,OK,0.1609824877909277,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21395962a0,x3197645a,sx3197645a,1672420.2673,12264275.985,1672460.2673,12264315.985,OK,0.22386550821897658,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21396015a0,x3048211a,sx3048211a,1671225.8983,12263724.934,1671265.8983,12263764.934,OK,0.15763589762415034,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21396254a0,x2804253a,sx2804253a,1674012.1777,12268019.917,1674052.1777,12268059.917,OK,0.10181474099868626,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21396331b0,x3178981b,sx3178981b,1672335.5292,12265673.761,1672375.5292,12265713.761,OK,0.24254079914622337,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21396606c0,x2785525c,sx2785525c,1674745.9064,12269044.548,1674785.9064,12269084.548,OK,0.2451978395557004,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21396699b0,x2860483b,sx2860483b,1668226.4425,12289426.699,1668266.4425,12289466.699,OK,0.2539673483883243,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21396796b0,x3141397b,sx3141397b,1667979.5479,12289462.731,1668019.5479,12289502.731,OK,0.26254890444197104,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21396815c0,x3253995c,sx3253995c,1669706.5608,12283386.741,1669746.5608,12283426.741,OK,0.18958879938044346,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21396867a0,x2710536a,sx2710536a,1664243.0088,12285211.095,1664283.0088,12285251.095,OK,0.2372308068604949,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21396959a0,x3197638a,sx3197638a,1664419.616,12284352.209,1664459.616,12284392.209,OK,0.24175378797210362,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21397005a0,x2935557a,sx2935557a,1664472.8476,12283957.498,1664512.8476,12283997.498,OK,0.3163317237465305,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21397029a0,x2673311a,sx2673311a,1664168.5271,12284342.166,1664208.5271,12284382.166,OK,0.22086584739559934,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21397067a0,x2729413a,sx2729413a,1666591.5364,12285087.277,1666631.5364,12285127.277,OK,0.0845413452605467,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21397121c0,x3122848c,sx3122848c,1668564.0389,12285496.562,1668604.0389,12285536.562,OK,0.1728892758388177,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21397304a0,x2973169a,sx2973169a,1663567.7668,12280407.872,1663607.7668,12280447.872,OK,0.09166429044294484,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21397544a0,x2822868a,sx2822868a,1664385.8895,12278334.329,1664425.8895,12278374.329,OK,0.14563559489268238,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21397645a0,x2860493a,sx2860493a,1664969.7702,12279012.348,1665009.7702,12279052.348,OK,0.14983632572387565,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21397721a0,x3178976a,sx3178976a,1663838.8892,12279948.891,1663878.8892,12279988.891,OK,0.1218981544512632,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21397771a0,x2673317a,sx2673317a,1667542.4883,12275364.84,1667582.4883,12275404.84,OK,0.15312680303072496,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21398402a0,x2729428a,sx2729428a,1667055.1913,12275943.06,1667095.1913,12275983.06,OK,0.09639444828441124,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21398536a0,x2973159a,sx2973159a,1667448.8251,12275951.58,1667488.8251,12275991.58,OK,0.1577197486756607,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21398563a0,x3254216a,sx3254216a,1670424.5118,12272050.459,1670464.5118,12272090.459,OK,0.26997889527979757,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21398646b0,x2973180b,sx2973180b,1668492.9447,12277459.829,1668532.9447,12277499.829,OK,0.30287986093296076,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21398676a0,x3066816a,sx3066816a,1664604.9559,12277333.738,1664644.9559,12277373.738,OK,0.16485475909101394,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21398815a0,x3216351a,sx3216351a,1664761.5992,12277870.134,1664801.5992,12277910.134,OK,0.15087712737778172,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399099a0,x2841635a,sx2841635a,1668895.1309,12281613.39,1668935.1309,12281653.39,OK,0.10764852477887772,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399112c0,x3254217c,sx3254217c,1668317.9676,12281220.027,1668357.9676,12281260.027,OK,0.3192693888674743,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399171c0,x2822870c,sx2822870c,1668098.8562,12280755.254,1668138.8562,12280795.254,OK,0.16726792468231755,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399220c0,x2766725c,sx2766725c,1667915.4373,12280654.865,1667955.4373,12280694.865,OK,0.15990814727032532,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399229a0,x2879078a,sx2879078a,1664467.2525,12277691.229,1664507.2525,12277731.229,OK,0.11178689045256664,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399305a0,x3048221a,sx3048221a,1664163.8413,12277419.783,1664203.8413,12277459.783,OK,0.26836407031467197,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399326c0,x2879092c,sx2879092c,1662848.1487,12276407.759,1662888.1487,12276447.759,OK,0.27854416444796876,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399361b0,x2691954b,sx2691954b,1668468.1311,12261521.429,1668508.1311,12261561.429,OK,0.1710015264878993,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399508a0,x3104135a,sx3104135a,1666980.3574,12259867.321,1667020.3574,12259907.321,OK,0.10650110890558895,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399619c0,x2991943c,sx2991943c,1669111.838,12263545.09,1669151.838,12263585.09,OK,0.20470842806229653,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399630a0,x3233353a,sx3233353a,1666090.3294,12279964.607,1666130.3294,12280004.607,OK,0.11667282355159656,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399707a0,x3141403a,sx3141403a,1665638.0245,12282778.968,1665678.0245,12282818.968,OK,0.2335807661135575,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399752a0,x2785546a,sx2785546a,1665558.1361,12282373.694,1665598.1361,12282413.694,OK,0.25074697870005014,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21399762a0,x2879087a,sx2879087a,1665157.8954,12283005.338,1665197.8954,12283045.338,OK,0.12818091924172456,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399809a0,x2785531a,sx2785531a,1665658.2218,12283620.311,1665698.2218,12283660.311,OK,0.11577874935825434,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21399826a0,x3216358a,sx3216358a,1665658.0908,12283320.32,1665698.0908,12283360.32,OK,0.1963830282646907,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21400108b0,x2748139b,sx2748139b,1660224.5215,12284565.341,1660264.5215,12284605.341,OK,0.16695467014986629,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21400185a0,x2935559a,sx2935559a,1667627.7916,12263480.538,1667667.7916,12263520.538,OK,0.1947008110075025,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21400215b0,x3048231b,sx3048231b,1668280.9889,12268196.017,1668320.9889,12268236.017,OK,0.5623423245548036,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21400253b0,x2691959b,sx2691959b,1667987.6949,12268211.95,1668027.6949,12268251.95,OK,0.20315420760259104,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21426205b0,x2731712b,sx2731712b,1664462.1284,12292771.222,1664502.1284,12292811.222,OK,0.2263033607262895,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21451973b0,x3010580b,sx3010580b,1664172.1111,12292903.609,1664212.1111,12292943.609,OK,0.13172859850864613,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21452406b0,x3216361b,sx3216361b,1664843.8797,12290768.442,1664883.8797,12290808.442,OK,0.1626001776398018,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21455388c0,x2879089c,sx2879089c,1666034.6442,12293551.67,1666074.6442,12293591.67,OK,0.477588872369177,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21458756c0,x3232301c,sx3232301c,1674373.1623,12273205.416,1674413.1623,12273245.416,OK,0.7612723970166163,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21459629c0,x2763811c,sx2763811c,1673879.283,12273326.65,1673919.283,12273366.65,OK,0.6402103387346457,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21459640c0,x2970258c,sx2970258c,1674357.5893,12272802.657,1674397.5893,12272842.657,OK,0.2643263999967133,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21459651c0,x2763812c,sx2763812c,1673568.8635,12273399.694,1673608.8635,12273439.694,OK,0.6986367173747483,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21459660c0,x3101194c,sx3101194c,1673238.3327,12273315.242,1673278.3327,12273355.242,OK,0.9834260616754051,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21467859b0,x2916625b,sx2916625b,1669878.7566,12266154.271,1669918.7566,12266194.271,OK,0.24845091378224546,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21469911a0,x2955047a,sx2955047a,1680746.1082,12282264.081,1680786.1082,12282304.081,OK,0.18779976243326038,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21469960b0,x3066830b,sx3066830b,1671233.1113,12290914.038,1671273.1113,12290954.038,OK,0.31035375624747275,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21470122b0,x2673343b,sx2673343b,1667433.1415,12290612.56,1667473.1415,12290652.56,OK,0.18478113601119475,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21470326a0,x2766748a,sx2766748a,1664535.6475,12284925.428,1664575.6475,12284965.428,OK,0.12120597545500984,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21470405a0,x2897801a,sx2897801a,1674302.3219,12274578.371,1674342.3219,12274618.371,OK,0.23001746571072373,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21471907a0,x2897805a,sx2897805a,1673548.2115,12277959.947,1673588.2115,12277999.947,OK,0.23993095749626547,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21474556a0,x3086098a,sx3086098a,1689008.5184,12275113.829,1689048.5184,12275153.829,OK,0.37357974458496573,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21474587c0,x3104155c,sx3104155c,1674605.8396,12278118.372,1674645.8396,12278158.372,OK,0.24646088708199548,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21474614c0,x2710543c,sx2710543c,1674325.3128,12277718.803,1674365.3128,12277758.803,OK,0.23779854708341985,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21474711c0,x2861197c,sx2861197c,1683054.9988,12277521.138,1683094.9988,12277561.138,OK,0.10399664754681659,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21475841a0,x2992657a,sx2992657a,1684541.5068,12273131.336,1684581.5068,12273171.336,OK,0.1443662502652513,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21482181a0,x3254237a,sx3254237a,1679423.2272,12279173.26,1679463.2272,12279213.26,OK,0.2912871486530408,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21482279a0,x2710544a,sx2710544a,1671453.1484,12273172.984,1671493.1484,12273212.984,OK,0.15535894367725306,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21482431a0,x2917359a,sx2917359a,1684793.7467,12273513.161,1684833.7467,12273553.161,OK,0.1526704129568179,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx21483138a0,x3122847a,sx3122847a,1665252.8817,12282384.094,1665292.8817,12282424.094,OK,0.09300132514813825,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx21486213b0,x3029520b,sx3029520b,1669065.5122,12275937.842,1669105.5122,12275977.842,OK,0.12869727091976382,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx223400157c0,x3150961c,sx3150961c,1682014.7664,12275979.101,1682054.7664,12276019.101,OK,0.40265879199688903,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225498968b0,x2684420b,sx2684420b,1668905.3586,12292486.62,1668945.3586,12292526.62,OK,0.15837142030782242,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225533162a0,x2685809a,sx2685809a,1670626.3217,12282377.839,1670666.3217,12282417.839,OK,0.10118355849896875,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225533215c0,x3097861c,sx3097861c,1678956.574,12282075.1,1678996.574,12282115.1,OK,0.06825998755840544,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225533237b0,x2798067b,sx2798067b,1682281.2931,12277412.606,1682321.2931,12277452.606,OK,0.09297200442437752,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225533337a0,x2929261a,sx2929261a,1670536.1933,12284987.941,1670576.1933,12285027.941,OK,0.11365808791695632,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225533423c0,x2891575c,sx2891575c,1686098.8265,12286266.917,1686138.8265,12286306.917,OK,0.09693522372067237,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225533531a0,x2685805a,sx2685805a,1663426.5244,12284365.722,1663466.5244,12284405.722,OK,0.19216406737912783,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225533675b0,x3225319b,sx3225319b,1662235.7066,12256497.066,1662275.7066,12256537.066,OK,0.2984914572959859,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225533703c0,x2925506c,sx2925506c,1674167.8503,12277823.382,1674207.8503,12277863.382,OK,0.23356521013128734,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225534325a0,x2983432a,sx2983432a,1669631.0961,12285173.306,1669671.0961,12285213.306,OK,0.26364076465330666,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225571845b0,x2948732b,sx2948732b,1657769.1374,12283586.098,1657809.1374,12283626.098,OK,0.18796847026047167,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225571871b0,x2911069b,sx2911069b,1657958.2211,12284279.989,1657998.2211,12284319.989,OK,0.18584047384990388,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225577437c0,x2724120c,sx2724120c,1674492.9907,12266092.499,1674532.9907,12266132.499,OK,0.16002586729236323,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225668688a0,x2858175a,sx2858175a,1663090.2879,12295128.576,1663130.2879,12295168.576,OK,0.12220441665879868,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225673440a0,x3251807a,sx3251807a,1662656.4477,12294426.096,1662696.4477,12294466.096,OK,0.2226790632190966,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225684682b0,x3231269b,sx3231269b,1657868.0353,12284720.251,1657908.0353,12284760.251,OK,0.18586424952761244,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225700953a0,x3081380a,sx3081380a,1686086.9809,12275244.626,1686126.9809,12275284.626,OK,0.13722271759687768,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225767272a0,x3139103a,sx3139103a,1663363.3354,12295145.571,1663403.3354,12295185.571,OK,0.24349484950521463,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225806974a0,x2876814a,sx2876814a,1663146.698,12283965.195,1663186.698,12284005.195,OK,0.09333956306492845,2,2,75,2025-05-01T18:45:00+10:00
line,line.tpx225869139a0,x3120503a,sx3120503a,1662409.3402,12294317.917,1662449.3402,12294357.917,OK,0.11385851792793585,2,1,75,2025-05-01T18:45:00+10:00
line,line.tpx225897846a0,x3120504a,sx3120504a,1662166.5702,12294162.383,1662206.5702,12294202.383,OK,0.10488431792298189,2,2,75,2025-05-01T18:45:00+10:00
