job_id,qos,workload_class,requested_nodes,requested_gpus,FULL_PARTIAL_shared,requested_GPU_hours,predicted_power_W,predicted_total_job_IT_kW,predicted_kW_per_GPU,H0_proxy_job_kW,power_authority,prediction_status
7709541,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709542,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709543,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709544,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709545,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709546,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709547,standby,STANDBY_QUEUE_CONTROLLED,1,1.0,PARTIAL_SHARED,36.0,,,,0.6518846054708639,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7709725,normal,NORMAL_QUEUE_CONTROLLED,1,4.0,FULL_NODE_REQUEST,192.0,,,,2.6075384218834556,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7712676,standby,STANDBY_QUEUE_CONTROLLED,1,4.0,FULL_NODE_REQUEST,192.0,,,,2.6075384218834556,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
7712679,standby,STANDBY_QUEUE_CONTROLLED,1,4.0,FULL_NODE_REQUEST,192.0,,,,2.6075384218834556,P1_AGGREGATE_PROXY_ONLY,UNAVAILABLE_LFS_MODEL_JOIN_AND_ATTRIBUTION_BLOCKED
