kind,element,terminal,bus_connection,local_node,current_rating_A,PDE_flat_conductor_index
line,Line.tpx28121587a0,2,sx2860477a.1.2,2,156.0,17929
line,Line.tpx28126875b0,1,x3066811b.1.2,1,156.0,17930
line,Line.tpx28126875b0,1,x3066811b.1.2,2,156.0,17931
line,Line.tpx28126875b0,2,sx3066811b.1.2,1,156.0,17932
line,Line.tpx28126875b0,2,sx3066811b.1.2,2,156.0,17933
line,Line.tpx28127090c0,1,x2954352c.1.2,1,156.0,17934
line,Line.tpx28127090c0,1,x2954352c.1.2,2,156.0,17935
line,Line.tpx28127090c0,2,sx2954352c.1.2,1,156.0,17936
line,Line.tpx28127090c0,2,sx2954352c.1.2,2,156.0,17937
line,Line.tpx28127146b0,1,x3160864b.1.2,1,156.0,17938
line,Line.tpx28127146b0,1,x3160864b.1.2,2,156.0,17939
line,Line.tpx28127146b0,2,sx3160864b.1.2,1,156.0,17940
line,Line.tpx28127146b0,2,sx3160864b.1.2,2,156.0,17941
line,Line.tpx28127253a0,1,x3085401a.1.2,1,156.0,17942
line,Line.tpx28127253a0,1,x3085401a.1.2,2,156.0,17943
line,Line.tpx28127253a0,2,sx3085401a.1.2,1,156.0,17944
line,Line.tpx28127253a0,2,sx3085401a.1.2,2,156.0,17945
line,Line.tpx28127319b0,1,x2766744b.1.2,1,156.0,17946
line,Line.tpx28127319b0,1,x2766744b.1.2,2,156.0,17947
line,Line.tpx28127319b0,2,sx2766744b.1.2,1,156.0,17948
line,Line.tpx28127319b0,2,sx2766744b.1.2,2,156.0,17949
line,Line.tpx28127372a0,1,x2804259a.1.2,1,156.0,17950
line,Line.tpx28127372a0,1,x2804259a.1.2,2,156.0,17951
line,Line.tpx28127372a0,2,sx2804259a.1.2,1,156.0,17952
line,Line.tpx28127372a0,2,sx2804259a.1.2,2,156.0,17953
line,Line.tpx28127390c0,1,x2860486c.1.2,1,156.0,17954
line,Line.tpx28127390c0,1,x2860486c.1.2,2,156.0,17955
line,Line.tpx28127390c0,2,sx2860486c.1.2,1,156.0,17956
line,Line.tpx28127390c0,2,sx2860486c.1.2,2,156.0,17957
line,Line.tpx28127681b0,1,x2785522b.1.2,1,156.0,17958
line,Line.tpx28127681b0,1,x2785522b.1.2,2,156.0,17959
line,Line.tpx28127681b0,2,sx2785522b.1.2,1,156.0,17960
line,Line.tpx28127681b0,2,sx2785522b.1.2,2,156.0,17961
line,Line.tpx28128007c0,1,x2897766c.1.2,1,156.0,17962
line,Line.tpx28128007c0,1,x2897766c.1.2,2,156.0,17963
line,Line.tpx28128007c0,2,sx2897766c.1.2,1,156.0,17964
line,Line.tpx28128007c0,2,sx2897766c.1.2,2,156.0,17965
line,Line.tpx28128464c0,1,x3048889c.1.2,1,156.0,17966
line,Line.tpx28128464c0,1,x3048889c.1.2,2,156.0,17967
line,Line.tpx28128464c0,2,sx3048889c.1.2,1,156.0,17968
line,Line.tpx28128464c0,2,sx3048889c.1.2,2,156.0,17969
line,Line.tpx28128517c0,1,x3048890c.1.2,1,156.0,17970
line,Line.tpx28128517c0,1,x3048890c.1.2,2,156.0,17971
line,Line.tpx28128517c0,2,sx3048890c.1.2,1,156.0,17972
line,Line.tpx28128517c0,2,sx3048890c.1.2,2,156.0,17973
line,Line.tpx28129399c0,1,x2991921c.1.2,1,156.0,17974
line,Line.tpx28129399c0,1,x2991921c.1.2,2,156.0,17975
line,Line.tpx28129399c0,2,sx2991921c.1.2,1,156.0,17976
line,Line.tpx28129399c0,2,sx2991921c.1.2,2,156.0,17977
line,Line.tpx28129466a0,1,x3011293a.1.2,1,156.0,17978
line,Line.tpx28129466a0,1,x3011293a.1.2,2,156.0,17979
line,Line.tpx28129466a0,2,sx3011293a.1.2,1,156.0,17980
line,Line.tpx28129466a0,2,sx3011293a.1.2,2,156.0,17981
line,Line.tpx28129466b0,1,x3011293b.1.2,1,156.0,17982
line,Line.tpx28129466b0,1,x3011293b.1.2,2,156.0,17983
line,Line.tpx28129466b0,2,sx3011293b.1.2,1,156.0,17984
line,Line.tpx28129466b0,2,sx3011293b.1.2,2,156.0,17985
line,Line.tpx28129466c0,1,x3011293c.1.2,1,156.0,17986
line,Line.tpx28129466c0,1,x3011293c.1.2,2,156.0,17987
line,Line.tpx28129466c0,2,sx3011293c.1.2,1,156.0,17988
line,Line.tpx28129466c0,2,sx3011293c.1.2,2,156.0,17989
line,Line.tpx28129923c0,1,x3123509c.1.2,1,156.0,17990
line,Line.tpx28129923c0,1,x3123509c.1.2,2,156.0,17991
line,Line.tpx28129923c0,2,sx3123509c.1.2,1,156.0,17992
line,Line.tpx28129923c0,2,sx3123509c.1.2,2,156.0,17993
line,Line.tpx28147018b0,1,x2841620b.1.2,1,156.0,17994
line,Line.tpx28147018b0,1,x2841620b.1.2,2,156.0,17995
line,Line.tpx28147018b0,2,sx2841620b.1.2,1,156.0,17996
line,Line.tpx28147018b0,2,sx2841620b.1.2,2,156.0,17997
line,Line.tpx28147708b0,1,x2991929b.1.2,1,156.0,17998
line,Line.tpx28147708b0,1,x2991929b.1.2,2,156.0,17999
line,Line.tpx28147708b0,2,sx2991929b.1.2,1,156.0,18000
line,Line.tpx28147708b0,2,sx2991929b.1.2,2,156.0,18001
line,Line.tpx28147899c0,1,x3160793c.1.2,1,156.0,18002
line,Line.tpx28147899c0,1,x3160793c.1.2,2,156.0,18003
line,Line.tpx28147899c0,2,sx3160793c.1.2,1,156.0,18004
line,Line.tpx28147899c0,2,sx3160793c.1.2,2,156.0,18005
line,Line.tpx28147974b0,1,x2691946b.1.2,1,156.0,18006
line,Line.tpx28147974b0,1,x2691946b.1.2,2,156.0,18007
line,Line.tpx28147974b0,2,sx2691946b.1.2,1,156.0,18008
line,Line.tpx28147974b0,2,sx2691946b.1.2,2,156.0,18009
line,Line.tpx28148060c0,1,x2991940c.1.2,1,156.0,18010
line,Line.tpx28148060c0,1,x2991940c.1.2,2,156.0,18011
line,Line.tpx28148060c0,2,sx2991940c.1.2,1,156.0,18012
line,Line.tpx28148060c0,2,sx2991940c.1.2,2,156.0,18013
line,Line.tpx28148580b0,1,x3197636b.1.2,1,156.0,18014
line,Line.tpx28148580b0,1,x3197636b.1.2,2,156.0,18015
line,Line.tpx28148580b0,2,sx3197636b.1.2,1,156.0,18016
line,Line.tpx28148580b0,2,sx3197636b.1.2,2,156.0,18017
line,Line.tpx28148633a0,1,x2991905a.1.2,1,156.0,18018
line,Line.tpx28148633a0,1,x2991905a.1.2,2,156.0,18019
line,Line.tpx28148633a0,2,sx2991905a.1.2,1,156.0,18020
line,Line.tpx28148633a0,2,sx2991905a.1.2,2,156.0,18021
line,Line.tpx28149184c0,1,x3141395c.1.2,1,156.0,18022
line,Line.tpx28149184c0,1,x3141395c.1.2,2,156.0,18023
line,Line.tpx28149184c0,2,sx3141395c.1.2,1,156.0,18024
line,Line.tpx28149184c0,2,sx3141395c.1.2,2,156.0,18025
line,Line.tpx28150172a0,1,x2748135a.1.2,1,156.0,18026
line,Line.tpx28150172a0,1,x2748135a.1.2,2,156.0,18027
line,Line.tpx28150172a0,2,sx2748135a.1.2,1,156.0,18028
line,Line.tpx28150172a0,2,sx2748135a.1.2,2,156.0,18029
line,Line.tpx28150189a0,1,x2729412a.1.2,1,156.0,18030
line,Line.tpx28150189a0,1,x2729412a.1.2,2,156.0,18031
line,Line.tpx28150189a0,2,sx2729412a.1.2,1,156.0,18032
line,Line.tpx28150189a0,2,sx2729412a.1.2,2,156.0,18033
line,Line.tpx28150292a0,1,x2839305a.1.2,1,156.0,18034
line,Line.tpx28150292a0,1,x2839305a.1.2,2,156.0,18035
line,Line.tpx28150292a0,2,sx2839305a.1.2,1,156.0,18036
line,Line.tpx28150292a0,2,sx2839305a.1.2,2,156.0,18037
line,Line.tpx21015706a0,1,x3160123a.1.2,1,156.0,18038
line,Line.tpx21015706a0,1,x3160123a.1.2,2,156.0,18039
line,Line.tpx21015706a0,2,sx3160123a.1.2,1,156.0,18040
line,Line.tpx21015706a0,2,sx3160123a.1.2,2,156.0,18041
line,Line.tpx21015829a0,1,x2822861a.1.2,1,156.0,18042
line,Line.tpx21015829a0,1,x2822861a.1.2,2,156.0,18043
line,Line.tpx21015829a0,2,sx2822861a.1.2,1,156.0,18044
line,Line.tpx21015829a0,2,sx2822861a.1.2,2,156.0,18045
line,Line.tpx21031684a0,1,x2841616a.1.2,1,156.0,18046
line,Line.tpx21031684a0,1,x2841616a.1.2,2,156.0,18047
line,Line.tpx21031684a0,2,sx2841616a.1.2,1,156.0,18048
line,Line.tpx21031684a0,2,sx2841616a.1.2,2,156.0,18049
line,Line.tpx21031694b0,1,x3122812b.1.2,1,156.0,18050
line,Line.tpx21031694b0,1,x3122812b.1.2,2,156.0,18051
line,Line.tpx21031694b0,2,sx3122812b.1.2,1,156.0,18052
line,Line.tpx21031694b0,2,sx3122812b.1.2,2,156.0,18053
line,Line.tpx21148701b0,1,x2897771b.1.2,1,156.0,18054
line,Line.tpx21148701b0,1,x2897771b.1.2,2,156.0,18055
line,Line.tpx21148701b0,2,sx2897771b.1.2,1,156.0,18056
line,Line.tpx21148701b0,2,sx2897771b.1.2,2,156.0,18057
line,Line.tpx21149420a0,1,x3178973a.1.2,1,156.0,18058
line,Line.tpx21149420a0,1,x3178973a.1.2,2,156.0,18059
line,Line.tpx21149420a0,2,sx3178973a.1.2,1,156.0,18060
line,Line.tpx21149420a0,2,sx3178973a.1.2,2,156.0,18061
line,Line.tpx21197413c0,1,x3141411c.1.2,1,156.0,18062
line,Line.tpx21197413c0,1,x3141411c.1.2,2,156.0,18063
line,Line.tpx21197413c0,2,sx3141411c.1.2,1,156.0,18064
line,Line.tpx21197413c0,2,sx3141411c.1.2,2,156.0,18065
line,Line.tpx21209868a0,1,x2710518a.1.2,1,156.0,18066
line,Line.tpx21209868a0,1,x2710518a.1.2,2,156.0,18067
line,Line.tpx21209868a0,2,sx2710518a.1.2,1,156.0,18068
line,Line.tpx21209868a0,2,sx2710518a.1.2,2,156.0,18069
line,Line.tpx21236413b0,1,x3085391b.1.2,1,156.0,18070
line,Line.tpx21236413b0,1,x3085391b.1.2,2,156.0,18071
line,Line.tpx21236413b0,2,sx3085391b.1.2,1,156.0,18072
line,Line.tpx21236413b0,2,sx3085391b.1.2,2,156.0,18073
line,Line.tpx21243817a0,1,x2955076a.1.2,1,156.0,18074
line,Line.tpx21243817a0,1,x2955076a.1.2,2,156.0,18075
line,Line.tpx21243817a0,2,sx2955076a.1.2,1,156.0,18076
line,Line.tpx21243817a0,2,sx2955076a.1.2,2,156.0,18077
line,Line.tpx21248901b0,1,x2729430b.1.2,1,156.0,18078
line,Line.tpx21248901b0,1,x2729430b.1.2,2,156.0,18079
line,Line.tpx21248901b0,2,sx2729430b.1.2,1,156.0,18080
line,Line.tpx21248901b0,2,sx2729430b.1.2,2,156.0,18081
line,Line.tpx21249626b0,1,x3142079b.1.2,1,156.0,18082
line,Line.tpx21249626b0,1,x3142079b.1.2,2,156.0,18083
line,Line.tpx21249626b0,2,sx3142079b.1.2,1,156.0,18084
line,Line.tpx21249626b0,2,sx3142079b.1.2,2,156.0,18085
line,Line.tpx21249647b0,1,x2955055b.1.2,1,156.0,18086
line,Line.tpx21249647b0,1,x2955055b.1.2,2,156.0,18087
line,Line.tpx21249647b0,2,sx2955055b.1.2,1,156.0,18088
line,Line.tpx21249647b0,2,sx2955055b.1.2,2,156.0,18089
line,Line.tpx21249674b0,1,x2879753b.1.2,1,156.0,18090
line,Line.tpx21249674b0,1,x2879753b.1.2,2,156.0,18091
line,Line.tpx21249674b0,2,sx2879753b.1.2,1,156.0,18092
line,Line.tpx21249674b0,2,sx2879753b.1.2,2,156.0,18093
line,Line.tpx21325725c0,1,x2842390c.1.2,1,156.0,18094
line,Line.tpx21325725c0,1,x2842390c.1.2,2,156.0,18095
line,Line.tpx21325725c0,2,sx2842390c.1.2,1,156.0,18096
line,Line.tpx21325725c0,2,sx2842390c.1.2,2,156.0,18097
line,Line.tpx21357515a0,1,x2710511a.1.2,1,156.0,18098
line,Line.tpx21357515a0,1,x2710511a.1.2,2,156.0,18099
line,Line.tpx21357515a0,2,sx2710511a.1.2,1,156.0,18100
line,Line.tpx21357515a0,2,sx2710511a.1.2,2,156.0,18101
line,Line.tpx21357865a0,1,x2766719a.1.2,1,156.0,18102
line,Line.tpx21357865a0,1,x2766719a.1.2,2,156.0,18103
line,Line.tpx21357865a0,2,sx2766719a.1.2,1,156.0,18104
line,Line.tpx21357865a0,2,sx2766719a.1.2,2,156.0,18105
line,Line.tpx21357901b0,1,x3160117b.1.2,1,156.0,18106
line,Line.tpx21357901b0,1,x3160117b.1.2,2,156.0,18107
line,Line.tpx21357901b0,2,sx3160117b.1.2,1,156.0,18108
line,Line.tpx21357901b0,2,sx3160117b.1.2,2,156.0,18109
line,Line.tpx21357984c0,1,x2897790c.1.2,1,156.0,18110
line,Line.tpx21357984c0,1,x2897790c.1.2,2,156.0,18111
line,Line.tpx21357984c0,2,sx2897790c.1.2,1,156.0,18112
line,Line.tpx21357984c0,2,sx2897790c.1.2,2,156.0,18113
line,Line.tpx21373784a0,1,x3066817a.1.2,1,156.0,18114
line,Line.tpx21373784a0,1,x3066817a.1.2,2,156.0,18115
line,Line.tpx21373784a0,2,sx3066817a.1.2,1,156.0,18116
line,Line.tpx21373784a0,2,sx3066817a.1.2,2,156.0,18117
line,Line.tpx21380156b0,1,x2841641b.1.2,1,156.0,18118
line,Line.tpx21380156b0,1,x2841641b.1.2,2,156.0,18119
line,Line.tpx21380156b0,2,sx2841641b.1.2,1,156.0,18120
line,Line.tpx21380156b0,2,sx2841641b.1.2,2,156.0,18121
line,Line.tpx21380325b0,1,x2674027b.1.2,1,156.0,18122
line,Line.tpx21380325b0,1,x2674027b.1.2,2,156.0,18123
line,Line.tpx21380325b0,2,sx2674027b.1.2,1,156.0,18124
line,Line.tpx21380325b0,2,sx2674027b.1.2,2,156.0,18125
line,Line.tpx21380453a0,1,x3010557a.1.2,1,156.0,18126
line,Line.tpx21380453a0,1,x3010557a.1.2,2,156.0,18127
line,Line.tpx21380453a0,2,sx3010557a.1.2,1,156.0,18128
line,Line.tpx21380453a0,2,sx3010557a.1.2,2,156.0,18129
line,Line.tpx21380500c0,1,x3235242c.1.2,1,156.0,18130
line,Line.tpx21380500c0,1,x3235242c.1.2,2,156.0,18131
line,Line.tpx21380500c0,2,sx3235242c.1.2,1,156.0,18132
line,Line.tpx21380500c0,2,sx3235242c.1.2,2,156.0,18133
line,Line.tpx21380528a0,1,x2973150a.1.2,1,156.0,18134
line,Line.tpx21380528a0,1,x2973150a.1.2,2,156.0,18135
line,Line.tpx21380528a0,2,sx2973150a.1.2,1,156.0,18136
line,Line.tpx21380528a0,2,sx2973150a.1.2,2,156.0,18137
line,Line.tpx21380599a0,1,x3066804a.1.2,1,156.0,18138
line,Line.tpx21380599a0,1,x3066804a.1.2,2,156.0,18139
line,Line.tpx21380599a0,2,sx3066804a.1.2,1,156.0,18140
line,Line.tpx21380599a0,2,sx3066804a.1.2,2,156.0,18141
line,Line.tpx21380616a0,1,x2879067a.1.2,1,156.0,18142
line,Line.tpx21380616a0,1,x2879067a.1.2,2,156.0,18143
line,Line.tpx21380616a0,2,sx2879067a.1.2,1,156.0,18144
line,Line.tpx21380616a0,2,sx2879067a.1.2,2,156.0,18145
line,Line.tpx21381118b0,1,x2710530b.1.2,1,156.0,18146
line,Line.tpx21381118b0,1,x2710530b.1.2,2,156.0,18147
line,Line.tpx21381118b0,2,sx2710530b.1.2,1,156.0,18148
line,Line.tpx21381118b0,2,sx2710530b.1.2,2,156.0,18149
line,Line.tpx21382813a0,1,x2748781a.1.2,1,156.0,18150
line,Line.tpx21382813a0,1,x2748781a.1.2,2,156.0,18151
line,Line.tpx21382813a0,2,sx2748781a.1.2,1,156.0,18152
line,Line.tpx21382813a0,2,sx2748781a.1.2,2,156.0,18153
line,Line.tpx21382992a0,1,x3197654a.1.2,1,156.0,18154
line,Line.tpx21382992a0,1,x3197654a.1.2,2,156.0,18155
line,Line.tpx21382992a0,2,sx3197654a.1.2,1,156.0,18156
line,Line.tpx21382992a0,2,sx3197654a.1.2,2,156.0,18157
line,Line.tpx21383494b0,1,x2954361b.1.2,1,156.0,18158
line,Line.tpx21383494b0,1,x2954361b.1.2,2,156.0,18159
line,Line.tpx21383494b0,2,sx2954361b.1.2,1,156.0,18160
line,Line.tpx21383494b0,2,sx2954361b.1.2,2,156.0,18161
line,Line.tpx21383553b0,1,x2935547b.1.2,1,156.0,18162
line,Line.tpx21383553b0,1,x2935547b.1.2,2,156.0,18163
line,Line.tpx21383553b0,2,sx2935547b.1.2,1,156.0,18164
line,Line.tpx21383553b0,2,sx2935547b.1.2,2,156.0,18165
line,Line.tpx21384099a0,1,x3215385a.1.2,1,156.0,18166
line,Line.tpx21384099a0,1,x3215385a.1.2,2,156.0,18167
line,Line.tpx21384099a0,2,sx3215385a.1.2,1,156.0,18168
line,Line.tpx21384099a0,2,sx3215385a.1.2,2,156.0,18169
line,Line.tpx21384099b0,1,x3215385b.1.2,1,156.0,18170
line,Line.tpx21384099b0,1,x3215385b.1.2,2,156.0,18171
line,Line.tpx21384099b0,2,sx3215385b.1.2,1,156.0,18172
line,Line.tpx21384099b0,2,sx3215385b.1.2,2,156.0,18173
line,Line.tpx21384099c0,1,x3215385c.1.2,1,156.0,18174
line,Line.tpx21384099c0,1,x3215385c.1.2,2,156.0,18175
line,Line.tpx21384099c0,2,sx3215385c.1.2,1,156.0,18176
line,Line.tpx21384099c0,2,sx3215385c.1.2,2,156.0,18177
line,Line.tpx21384215a0,1,x2841622a.1.2,1,156.0,18178
line,Line.tpx21384215a0,1,x2841622a.1.2,2,156.0,18179
line,Line.tpx21384215a0,2,sx2841622a.1.2,1,156.0,18180
line,Line.tpx21384215a0,2,sx2841622a.1.2,2,156.0,18181
line,Line.tpx21385192c0,1,x2879062c.1.2,1,156.0,18182
line,Line.tpx21385192c0,1,x2879062c.1.2,2,156.0,18183
line,Line.tpx21385192c0,2,sx2879062c.1.2,1,156.0,18184
line,Line.tpx21385192c0,2,sx2879062c.1.2,2,156.0,18185
line,Line.tpx21386065c0,1,x2917255c.1.2,1,156.0,18186
line,Line.tpx21386065c0,1,x2917255c.1.2,2,156.0,18187
line,Line.tpx21386065c0,2,sx2917255c.1.2,1,156.0,18188
line,Line.tpx21386065c0,2,sx2917255c.1.2,2,156.0,18189
line,Line.tpx21386143c0,1,x3160862c.1.2,1,156.0,18190
line,Line.tpx21386143c0,1,x3160862c.1.2,2,156.0,18191
line,Line.tpx21386143c0,2,sx3160862c.1.2,1,156.0,18192
line,Line.tpx21386143c0,2,sx3160862c.1.2,2,156.0,18193
line,Line.tpx21386157a0,1,x3067447a.1.2,1,156.0,18194
line,Line.tpx21386157a0,1,x3067447a.1.2,2,156.0,18195
line,Line.tpx21386157a0,2,sx3067447a.1.2,1,156.0,18196
line,Line.tpx21386157a0,2,sx3067447a.1.2,2,156.0,18197
line,Line.tpx21386442c0,1,x3179637c.1.2,1,156.0,18198
line,Line.tpx21386442c0,1,x3179637c.1.2,2,156.0,18199
line,Line.tpx21386442c0,2,sx3179637c.1.2,1,156.0,18200
line,Line.tpx21386442c0,2,sx3179637c.1.2,2,156.0,18201
line,Line.tpx21386552b0,1,x2822867b.1.2,1,156.0,18202
line,Line.tpx21386552b0,1,x2822867b.1.2,2,156.0,18203
line,Line.tpx21386552b0,2,sx2822867b.1.2,1,156.0,18204
line,Line.tpx21386552b0,2,sx2822867b.1.2,2,156.0,18205
line,Line.tpx21386754a0,1,x2766741a.1.2,1,156.0,18206
line,Line.tpx21386754a0,1,x2766741a.1.2,2,156.0,18207
line,Line.tpx21386754a0,2,sx2766741a.1.2,1,156.0,18208
line,Line.tpx21386754a0,2,sx2766741a.1.2,2,156.0,18209
line,Line.tpx21386771b0,1,x2897807b.1.2,1,156.0,18210
line,Line.tpx21386771b0,1,x2897807b.1.2,2,156.0,18211
line,Line.tpx21386771b0,2,sx2897807b.1.2,1,156.0,18212
line,Line.tpx21386771b0,2,sx2897807b.1.2,2,156.0,18213
line,Line.tpx21386877a0,1,x2823611a.1.2,1,156.0,18214
line,Line.tpx21386877a0,1,x2823611a.1.2,2,156.0,18215
line,Line.tpx21386877a0,2,sx2823611a.1.2,1,156.0,18216
line,Line.tpx21386877a0,2,sx2823611a.1.2,2,156.0,18217
line,Line.tpx21386976a0,1,x3141398a.1.2,1,156.0,18218
line,Line.tpx21386976a0,1,x3141398a.1.2,2,156.0,18219
line,Line.tpx21386976a0,2,sx3141398a.1.2,1,156.0,18220
line,Line.tpx21386976a0,2,sx3141398a.1.2,2,156.0,18221
line,Line.tpx21387206c0,1,x3235251c.1.2,1,156.0,18222
line,Line.tpx21387206c0,1,x3235251c.1.2,2,156.0,18223
line,Line.tpx21387206c0,2,sx3235251c.1.2,1,156.0,18224
line,Line.tpx21387206c0,2,sx3235251c.1.2,2,156.0,18225
line,Line.tpx21387929c0,1,x2935551c.1.2,1,156.0,18226
line,Line.tpx21387929c0,1,x2935551c.1.2,2,156.0,18227
line,Line.tpx21387929c0,2,sx2935551c.1.2,1,156.0,18228
line,Line.tpx21387929c0,2,sx2935551c.1.2,2,156.0,18229
line,Line.tpx21388572b0,1,x3235252b.1.2,1,156.0,18230
line,Line.tpx21388572b0,1,x3235252b.1.2,2,156.0,18231
line,Line.tpx21388572b0,2,sx3235252b.1.2,1,156.0,18232
line,Line.tpx21388572b0,2,sx3235252b.1.2,2,156.0,18233
line,Line.tpx21389092b0,1,x2917328b.1.2,1,156.0,18234
line,Line.tpx21389092b0,1,x2917328b.1.2,2,156.0,18235
line,Line.tpx21389092b0,2,sx2917328b.1.2,1,156.0,18236
line,Line.tpx21389092b0,2,sx2917328b.1.2,2,156.0,18237
line,Line.tpx21389237a0,1,x2989565a.1.2,1,156.0,18238
line,Line.tpx21389237a0,1,x2989565a.1.2,2,156.0,18239
line,Line.tpx21389237a0,2,sx2989565a.1.2,1,156.0,18240
line,Line.tpx21389237a0,2,sx2989565a.1.2,2,156.0,18241
line,Line.tpx21389307c0,1,x2692655c.1.2,1,156.0,18242
line,Line.tpx21389307c0,1,x2692655c.1.2,2,156.0,18243
line,Line.tpx21389307c0,2,sx2692655c.1.2,1,156.0,18244
line,Line.tpx21389307c0,2,sx2692655c.1.2,2,156.0,18245
line,Line.tpx21389761b0,1,x2861219b.1.2,1,156.0,18246
line,Line.tpx21389761b0,1,x2861219b.1.2,2,156.0,18247
line,Line.tpx21389761b0,2,sx2861219b.1.2,1,156.0,18248
line,Line.tpx21389761b0,2,sx2861219b.1.2,2,156.0,18249
line,Line.tpx21389831a0,1,x2674051a.1.2,1,156.0,18250
line,Line.tpx21389831a0,1,x2674051a.1.2,2,156.0,18251
line,Line.tpx21389831a0,2,sx2674051a.1.2,1,156.0,18252
line,Line.tpx21389831a0,2,sx2674051a.1.2,2,156.0,18253
line,Line.tpx21389962c0,1,x2804249c.1.2,1,156.0,18254
line,Line.tpx21389962c0,1,x2804249c.1.2,2,156.0,18255
line,Line.tpx21389962c0,2,sx2804249c.1.2,1,156.0,18256
line,Line.tpx21389962c0,2,sx2804249c.1.2,2,156.0,18257
line,Line.tpx21390038c0,1,x3030205c.1.2,1,156.0,18258
line,Line.tpx21390038c0,1,x3030205c.1.2,2,156.0,18259
line,Line.tpx21390038c0,2,sx3030205c.1.2,1,156.0,18260
line,Line.tpx21390038c0,2,sx3030205c.1.2,2,156.0,18261
line,Line.tpx21391094a0,1,x3085395a.1.2,1,156.0,18262
line,Line.tpx21391094a0,1,x3085395a.1.2,2,156.0,18263
line,Line.tpx21391094a0,2,sx3085395a.1.2,1,156.0,18264
line,Line.tpx21391094a0,2,sx3085395a.1.2,2,156.0,18265
line,Line.tpx21391242b0,1,x2767409b.1.2,1,156.0,18266
line,Line.tpx21391242b0,1,x2767409b.1.2,2,156.0,18267
line,Line.tpx21391242b0,2,sx2767409b.1.2,1,156.0,18268
line,Line.tpx21391242b0,2,sx2767409b.1.2,2,156.0,18269
line,Line.tpx21391390b0,1,x3217064b.1.2,1,156.0,18270
line,Line.tpx21391390b0,1,x3217064b.1.2,2,156.0,18271
line,Line.tpx21391390b0,2,sx3217064b.1.2,1,156.0,18272
line,Line.tpx21391390b0,2,sx3217064b.1.2,2,156.0,18273
line,Line.tpx21393412b0,1,x2729405b.1.2,1,156.0,18274
line,Line.tpx21393412b0,1,x2729405b.1.2,2,156.0,18275
line,Line.tpx21393412b0,2,sx2729405b.1.2,1,156.0,18276
line,Line.tpx21393412b0,2,sx2729405b.1.2,2,156.0,18277
line,Line.tpx21393454b0,1,x3179699b.1.2,1,156.0,18278
line,Line.tpx21393454b0,1,x3179699b.1.2,2,156.0,18279
line,Line.tpx21393454b0,2,sx3179699b.1.2,1,156.0,18280
line,Line.tpx21393454b0,2,sx3179699b.1.2,2,156.0,18281
line,Line.tpx21393486c0,1,x2898526c.1.2,1,156.0,18282
line,Line.tpx21393486c0,1,x2898526c.1.2,2,156.0,18283
line,Line.tpx21393486c0,2,sx2898526c.1.2,1,156.0,18284
line,Line.tpx21393486c0,2,sx2898526c.1.2,2,156.0,18285
line,Line.tpx21393570c0,1,x2674052c.1.2,1,156.0,18286
line,Line.tpx21393570c0,1,x2674052c.1.2,2,156.0,18287
line,Line.tpx21393570c0,2,sx2674052c.1.2,1,156.0,18288
line,Line.tpx21393570c0,2,sx2674052c.1.2,2,156.0,18289
line,Line.tpx21393643a0,1,x2851933a.1.2,1,156.0,18290
line,Line.tpx21393643a0,1,x2851933a.1.2,2,156.0,18291
line,Line.tpx21393643a0,2,sx2851933a.1.2,1,156.0,18292
line,Line.tpx21393643a0,2,sx2851933a.1.2,2,156.0,18293
line,Line.tpx21393643b0,1,x2851933b.1.2,1,156.0,18294
line,Line.tpx21393643b0,1,x2851933b.1.2,2,156.0,18295
line,Line.tpx21393643b0,2,sx2851933b.1.2,1,156.0,18296
line,Line.tpx21393643b0,2,sx2851933b.1.2,2,156.0,18297
line,Line.tpx21393643c0,1,x2851933c.1.2,1,156.0,18298
line,Line.tpx21393643c0,1,x2851933c.1.2,2,156.0,18299
line,Line.tpx21393643c0,2,sx2851933c.1.2,1,156.0,18300
line,Line.tpx21393643c0,2,sx2851933c.1.2,2,156.0,18301
line,Line.tpx21395720c0,1,x2860492c.1.2,1,156.0,18302
line,Line.tpx21395720c0,1,x2860492c.1.2,2,156.0,18303
line,Line.tpx21395720c0,2,sx2860492c.1.2,1,156.0,18304
line,Line.tpx21395720c0,2,sx2860492c.1.2,2,156.0,18305
line,Line.tpx21395962a0,1,x3197645a.1.2,1,156.0,18306
line,Line.tpx21395962a0,1,x3197645a.1.2,2,156.0,18307
line,Line.tpx21395962a0,2,sx3197645a.1.2,1,156.0,18308
line,Line.tpx21395962a0,2,sx3197645a.1.2,2,156.0,18309
line,Line.tpx21396015a0,1,x3048211a.1.2,1,156.0,18310
line,Line.tpx21396015a0,1,x3048211a.1.2,2,156.0,18311
line,Line.tpx21396015a0,2,sx3048211a.1.2,1,156.0,18312
line,Line.tpx21396015a0,2,sx3048211a.1.2,2,156.0,18313
line,Line.tpx21396254a0,1,x2804253a.1.2,1,156.0,18314
line,Line.tpx21396254a0,1,x2804253a.1.2,2,156.0,18315
line,Line.tpx21396254a0,2,sx2804253a.1.2,1,156.0,18316
line,Line.tpx21396254a0,2,sx2804253a.1.2,2,156.0,18317
line,Line.tpx21396331b0,1,x3178981b.1.2,1,156.0,18318
line,Line.tpx21396331b0,1,x3178981b.1.2,2,156.0,18319
line,Line.tpx21396331b0,2,sx3178981b.1.2,1,156.0,18320
line,Line.tpx21396331b0,2,sx3178981b.1.2,2,156.0,18321
