load,bus_connection,local_nodes,phases,primary_phase,connection,base_kv,base_kw,base_kvar,base_pf,model,Vminpu,Vmaxpu,status
21388572b0b,sx3235252b.2,"[2, 0]",1,B,wye,0.12,0.42461563050747,0.10641870827491544,0.97,1,0.88,1.05,Variable
21389092b0a,sx2917328b.1,"[1, 0]",1,B,wye,0.12,1.49992830514908,0.37591746810681803,0.97,1,0.88,1.05,Variable
21389092b0b,sx2917328b.2,"[2, 0]",1,B,wye,0.12,8.23007169485092,2.062650396852433,0.97,1,0.88,1.05,Variable
21389237a0a,sx2989565a.1,"[1, 0]",1,A,wye,0.12,6.4114026838541,1.6068489778170714,0.97,1,0.88,1.05,Variable
21389237a0b,sx2989565a.2,"[2, 0]",1,A,wye,0.12,2.4585973161459,0.6161825701981964,0.97,1,0.88,1.05,Variable
21389307c0a,sx2692655c.1,"[1, 0]",1,C,wye,0.12,4.7614154613018,1.1933231999641003,0.97,1,0.88,1.05,Variable
21389307c0b,sx2692655c.2,"[2, 0]",1,C,wye,0.12,5.4085845386982,1.3555190597106768,0.97,1,0.88,1.05,Variable
21389761b0a,sx2861219b.1,"[1, 0]",1,B,wye,0.12,0.637573283314705,0.1597909270552723,0.97,1,0.88,1.05,Variable
21389761b0b,sx2861219b.2,"[2, 0]",1,B,wye,0.12,9.0924267166853,2.2787769379039795,0.97,1,0.88,1.05,Variable
21389831a0a,sx2674051a.1,"[1, 0]",1,A,wye,0.12,1.12086584091187,0.28091545946333135,0.97,1,0.88,1.05,Variable
21389831a0b,sx2674051a.2,"[2, 0]",1,A,wye,0.12,4.19913415908814,1.0524022220971248,0.97,1,0.88,1.05,Variable
21389962c0a,sx2804249c.1,"[1, 0]",1,C,wye,0.12,3.97181386351585,0.9954303857316957,0.97,1,0.88,1.05,Variable
21389962c0b,sx2804249c.2,"[2, 0]",1,C,wye,0.12,2.12818613648415,0.5333737228244636,0.97,1,0.88,1.05,Variable
21390038c0a,sx3030205c.1,"[1, 0]",1,C,wye,0.12,6.50459539532661,1.6302052729296388,0.97,1,0.88,1.05,Variable
21390038c0b,sx3030205c.2,"[2, 0]",1,C,wye,0.12,3.66540460467339,0.9186369867451384,0.97,1,0.88,1.05,Variable
21391094a0a,sx3085395a.1,"[1, 0]",1,A,wye,0.12,4.96046211481094,1.2432089936819901,0.97,1,0.88,1.05,Variable
21391094a0b,sx3085395a.2,"[2, 0]",1,A,wye,0.12,0.359537885189057,0.0901086878784628,0.97,1,0.88,1.05,Variable
21391242b0a,sx2767409b.1,"[1, 0]",1,B,wye,0.12,6.97354046583176,1.7477339861223324,0.97,1,0.88,1.05,Variable
21391242b0b,sx2767409b.2,"[2, 0]",1,B,wye,0.12,2.75645953416824,0.6908338788369184,0.97,1,0.88,1.05,Variable
21391390b0a,sx3217064b.1,"[1, 0]",1,B,wye,0.12,0.612996026873589,0.1536312859693352,0.97,1,0.88,1.05,Variable
21391390b0b,sx3217064b.2,"[2, 0]",1,B,wye,0.12,9.11700397312641,2.2849365789899156,0.97,1,0.88,1.05,Variable
21393412b0a,sx2729405b.1,"[1, 0]",1,B,wye,0.12,8.40809064745903,2.1072661519586857,0.97,1,0.88,1.05,Variable
21393412b0b,sx2729405b.2,"[2, 0]",1,B,wye,0.12,1.32190935254097,0.33130171300056516,0.97,1,0.88,1.05,Variable
21393454b0a,sx3179699b.1,"[1, 0]",1,B,wye,0.12,1.86955611407757,0.4685549292423077,0.97,1,0.88,1.05,Variable
21393454b0b,sx3179699b.2,"[2, 0]",1,B,wye,0.12,12.7204438859224,3.188043750074794,0.97,1,0.88,1.05,Variable
21393486c0a,sx2898526c.1,"[1, 0]",1,C,wye,0.12,4.70544967651367,1.179296852140713,0.97,1,0.88,1.05,Variable
21393486c0b,sx2898526c.2,"[2, 0]",1,C,wye,0.12,1.39455032348633,0.3495072564154463,0.97,1,0.88,1.05,Variable
21393570c0a,sx2674052c.1,"[1, 0]",1,C,wye,0.12,1.36288141608238,0.3415702800625539,0.97,1,0.88,1.05,Variable
21393570c0b,sx2674052c.2,"[2, 0]",1,C,wye,0.12,4.73711858391762,1.1872338284936053,0.97,1,0.88,1.05,Variable
21393643a0a,sx2851933a.1,"[1, 0]",1,A,wye,0.12,5.84962756514549,1.4660548614947193,0.97,1,0.88,1.05,Variable
21393643a0b,sx2851933a.2,"[2, 0]",1,A,wye,0.12,3.02037243485451,0.7569766865205484,0.97,1,0.88,1.05,Variable
21393643b0a,sx2851933b.1,"[1, 0]",1,B,wye,0.12,1.57893242895603,0.39571776795418606,0.97,1,0.88,1.05,Variable
21393643b0b,sx2851933b.2,"[2, 0]",1,B,wye,0.12,8.15106757104397,2.042850097005065,0.97,1,0.88,1.05,Variable
21393643c0a,sx2851933c.1,"[1, 0]",1,C,wye,0.12,10.0484328222275,2.518374652979011,0.97,1,0.88,1.05,Variable
21393643c0b,sx2851933c.2,"[2, 0]",1,C,wye,0.12,5.21156717777252,1.3061418546549273,0.97,1,0.88,1.05,Variable
21395720c0a,sx2860492c.1,"[1, 0]",1,C,wye,0.12,5.14612709879875,1.289741024884544,0.97,1,0.88,1.05,Variable
21395720c0b,sx2860492c.2,"[2, 0]",1,C,wye,0.12,0.953872901201248,0.239063083671615,0.97,1,0.88,1.05,Variable
21395962a0a,sx3197645a.1,"[1, 0]",1,A,wye,0.12,1.81293444752693,0.4543642019544527,0.97,1,0.88,1.05,Variable
21395962a0b,sx3197645a.2,"[2, 0]",1,A,wye,0.12,7.05706555247307,1.7686673460608149,0.97,1,0.88,1.05,Variable
21396015a0a,sx3048211a.1,"[1, 0]",1,A,wye,0.12,4.9761328214407,1.2471364429737206,0.97,1,0.88,1.05,Variable
21396015a0b,sx3048211a.2,"[2, 0]",1,A,wye,0.12,3.8938671785593,0.9758951050415472,0.97,1,0.88,1.05,Variable
21396254a0a,sx2804253a.1,"[1, 0]",1,A,wye,0.12,3.25553552627564,0.8159141128066781,0.97,1,0.88,1.05,Variable
21396254a0b,sx2804253a.2,"[2, 0]",1,A,wye,0.12,2.06446447372437,0.517403568753778,0.97,1,0.88,1.05,Variable
21396331b0a,sx3178981b.1,"[1, 0]",1,B,wye,0.12,7.6309469884634,1.9124955914978847,0.97,1,0.88,1.05,Variable
21396331b0b,sx3178981b.2,"[2, 0]",1,B,wye,0.12,2.0990530115366,0.5260722734613662,0.97,1,0.88,1.05,Variable
21396606c0a,sx2785525c.1,"[1, 0]",1,C,wye,0.12,2.33285048604012,0.584667443886126,0.97,1,0.88,1.05,Variable
21396606c0b,sx2785525c.2,"[2, 0]",1,C,wye,0.12,7.83714951395988,1.9641748157886512,0.97,1,0.88,1.05,Variable
21396699b0a,sx2860483b.1,"[1, 0]",1,B,wye,0.12,1.89975789606571,0.4761242093061086,0.97,1,0.88,1.05,Variable
21396699b0b,sx2860483b.2,"[2, 0]",1,B,wye,0.12,7.83024210393429,1.9624436556531422,0.97,1,0.88,1.05,Variable
21396796b0a,sx3141397b.1,"[1, 0]",1,B,wye,0.12,8.09084581136704,2.0277571013298887,0.97,1,0.88,1.05,Variable
21396796b0b,sx3141397b.2,"[2, 0]",1,B,wye,0.12,1.63915418863296,0.4108107636293618,0.97,1,0.88,1.05,Variable
21396815c0a,sx3253995c.1,"[1, 0]",1,C,wye,0.12,0.052135294675827,0.013066336508391865,0.97,1,0.88,1.05,Variable
21396815c0b,sx3253995c.2,"[2, 0]",1,C,wye,0.12,6.04786470532417,1.5157377720477667,0.97,1,0.88,1.05,Variable
21396867a0a,sx2710536a.1,"[1, 0]",1,A,wye,0.12,1.39600699067116,0.34987233162478515,0.97,1,0.88,1.05,Variable
21396867a0b,sx2710536a.2,"[2, 0]",1,A,wye,0.12,7.47399300932884,1.8731592163904827,0.97,1,0.88,1.05,Variable
21396959a0a,sx3197638a.1,"[1, 0]",1,A,wye,0.12,7.61718374669552,1.9090461979631657,0.97,1,0.88,1.05,Variable
21396959a0b,sx3197638a.2,"[2, 0]",1,A,wye,0.12,1.25281625330448,0.31398535005210215,0.97,1,0.88,1.05,Variable
21397005a0a,sx2935557a.1,"[1, 0]",1,A,wye,0.12,9.95471849441528,2.494887628488863,0.97,1,0.88,1.05,Variable
21397005a0b,sx2935557a.2,"[2, 0]",1,A,wye,0.12,3.34528150558472,0.8384065754122711,0.97,1,0.88,1.05,Variable
21397029a0a,sx2673311a.1,"[1, 0]",1,A,wye,0.12,6.96576710999012,1.7457857995079114,0.97,1,0.88,1.05,Variable
21397029a0b,sx2673311a.2,"[2, 0]",1,A,wye,0.12,1.90423289000988,0.4772457485073563,0.97,1,0.88,1.05,Variable
21397067a0a,sx2729413a.1,"[1, 0]",1,A,wye,0.12,2.62972424030304,0.6590710201549201,0.97,1,0.88,1.05,Variable
21397067a0b,sx2729413a.2,"[2, 0]",1,A,wye,0.12,2.69027575969696,0.6742466614055337,0.97,1,0.88,1.05,Variable
21397121c0a,sx3122848c.1,"[1, 0]",1,C,wye,0.12,0.587292963266373,0.14718949101110698,0.97,1,0.88,1.05,Variable
21397121c0b,sx3122848c.2,"[2, 0]",1,C,wye,0.12,5.51270703673363,1.3816146175450532,0.97,1,0.88,1.05,Variable
21397304a0a,sx2973169a.1,"[1, 0]",1,A,wye,0.12,2.87835152626038,0.7213828916747149,0.97,1,0.88,1.05,Variable
21397304a0b,sx2973169a.2,"[2, 0]",1,A,wye,0.12,2.44164847373962,0.6119347898857388,0.97,1,0.88,1.05,Variable
21397544a0a,sx2822868a.1,"[1, 0]",1,A,wye,0.12,0.756671073436737,0.18963964686814475,0.97,1,0.88,1.05,Variable
21397544a0b,sx2822868a.2,"[2, 0]",1,A,wye,0.12,4.56332892656326,1.1436780346923083,0.97,1,0.88,1.05,Variable
21397645a0a,sx2860493a.1,"[1, 0]",1,A,wye,0.12,4.16632974743843,1.0441806615546916,0.97,1,0.88,1.05,Variable
21397645a0b,sx2860493a.2,"[2, 0]",1,A,wye,0.12,4.70367025256157,1.1788508864605762,0.97,1,0.88,1.05,Variable
21397721a0a,sx3178976a.1,"[1, 0]",1,A,wye,0.12,1.49835837602615,0.3755240067800513,0.97,1,0.88,1.05,Variable
21397721a0b,sx3178976a.2,"[2, 0]",1,A,wye,0.12,3.82164162397385,0.9577936747804024,0.97,1,0.88,1.05,Variable
21397771a0a,sx2673317a.1,"[1, 0]",1,A,wye,0.12,4.78917249679565,1.2002797688008768,0.97,1,0.88,1.05,Variable
21397771a0b,sx2673317a.2,"[2, 0]",1,A,wye,0.12,0.530827503204346,0.13303791275957574,0.97,1,0.88,1.05,Variable
21398402a0a,sx2729428a.1,"[1, 0]",1,A,wye,0.12,3.0262882399559,0.7584593270360276,0.97,1,0.88,1.05,Variable
21398402a0b,sx2729428a.2,"[2, 0]",1,A,wye,0.12,2.2937117600441,0.5748583545244262,0.97,1,0.88,1.05,Variable
21398536a0a,sx2973159a.1,"[1, 0]",1,A,wye,0.12,4.93376669406891,1.236518490581982,0.97,1,0.88,1.05,Variable
21398536a0b,sx2973159a.2,"[2, 0]",1,A,wye,0.12,0.386233305931091,0.09679919097847213,0.97,1,0.88,1.05,Variable
21398563a0a,sx3254216a.1,"[1, 0]",1,A,wye,0.12,8.39041023910046,2.1028350239358113,0.97,1,0.88,1.05,Variable
21398563a0b,sx3254216a.2,"[2, 0]",1,A,wye,0.12,0.479589760899543,0.12019652407945697,0.97,1,0.88,1.05,Variable
21398646b0a,sx2973180b.1,"[1, 0]",1,B,wye,0.12,0.440817782878876,0.11047935042456437,0.97,1,0.88,1.05,Variable
21398646b0b,sx2973180b.2,"[2, 0]",1,B,wye,0.12,9.28918221712112,2.3280885145346852,0.97,1,0.88,1.05,Variable
21398676a0a,sx3066816a.1,"[1, 0]",1,A,wye,0.12,5.15922404050827,1.2930234278837298,0.97,1,0.88,1.05,Variable
21398676a0b,sx3066816a.2,"[2, 0]",1,A,wye,0.12,0.16077595949173,0.040294253676723846,0.97,1,0.88,1.05,Variable
21398815a0a,sx3216351a.1,"[1, 0]",1,A,wye,0.12,4.13405408501625,1.0360916180600355,0.97,1,0.88,1.05,Variable
21398815a0b,sx3216351a.2,"[2, 0]",1,A,wye,0.12,4.73594591498375,1.1869399299552321,0.97,1,0.88,1.05,Variable
21399099a0a,sx2841635a.1,"[1, 0]",1,A,wye,0.12,1.89153039216995,0.47406220246037095,0.97,1,0.88,1.05,Variable
21399099a0b,sx2841635a.2,"[2, 0]",1,A,wye,0.12,3.42846960783005,0.8592554791000828,0.97,1,0.88,1.05,Variable
21399112c0a,sx3254217c.1,"[1, 0]",1,C,wye,0.12,10.0636422157288,2.5221864863025245,0.97,1,0.88,1.05,Variable
21399112c0b,sx3254217c.2,"[2, 0]",1,C,wye,0.12,0.106357784271241,0.02665577337226277,0.97,1,0.88,1.05,Variable
21399171c0a,sx2822870c.1,"[1, 0]",1,C,wye,0.12,5.29346327185631,1.3266669505745994,0.97,1,0.88,1.05,Variable
21399171c0b,sx2822870c.2,"[2, 0]",1,C,wye,0.12,0.806536728143692,0.20213715798156043,0.97,1,0.88,1.05,Variable
21399220c0a,sx2766725c.1,"[1, 0]",1,C,wye,0.12,5.06255522966385,1.2687959401479616,0.97,1,0.88,1.05,Variable
21399220c0b,sx2766725c.2,"[2, 0]",1,C,wye,0.12,1.03744477033615,0.2600081684081979,0.97,1,0.88,1.05,Variable
21399229a0a,sx2879078a.1,"[1, 0]",1,A,wye,0.12,1.81092821359634,0.45386139233546735,0.97,1,0.88,1.05,Variable
21399229a0b,sx2879078a.2,"[2, 0]",1,A,wye,0.12,3.50907178640366,0.8794562892249864,0.97,1,0.88,1.05,Variable
21399305a0a,sx3048221a.1,"[1, 0]",1,A,wye,0.12,0.494469830989838,0.12392582117612033,0.97,1,0.88,1.05,Variable
21399305a0b,sx3048221a.2,"[2, 0]",1,A,wye,0.12,8.37553016901016,2.099105726839147,0.97,1,0.88,1.05,Variable
21399326c0a,sx2879092c.1,"[1, 0]",1,C,wye,0.12,8.71479581773281,2.1841337133406484,0.97,1,0.88,1.05,Variable
21399326c0b,sx2879092c.2,"[2, 0]",1,C,wye,0.12,1.45520418226719,0.36470854633412886,0.97,1,0.88,1.05,Variable
21399361b0a,sx2691954b.1,"[1, 0]",1,B,wye,0.12,5.34469900488854,1.3395078356835435,0.97,1,0.88,1.05,Variable
21399361b0b,sx2691954b.2,"[2, 0]",1,B,wye,0.12,4.38530099511147,1.0990600292757096,0.97,1,0.88,1.05,Variable
21399508a0a,sx3104135a.1,"[1, 0]",1,A,wye,0.12,1.97890956163406,0.49596148660446215,0.97,1,0.88,1.05,Variable
21399508a0b,sx3104135a.2,"[2, 0]",1,A,wye,0.12,3.34109043836594,0.8373561949559916,0.97,1,0.88,1.05,Variable
21399619c0a,sx2991943c.1,"[1, 0]",1,C,wye,0.12,6.52840975284576,1.6361737135227374,0.97,1,0.88,1.05,Variable
21399619c0b,sx2991943c.2,"[2, 0]",1,C,wye,0.12,3.64159024715424,0.9126685461520396,0.97,1,0.88,1.05,Variable
21399630a0a,sx3233353a.1,"[1, 0]",1,A,wye,0.12,1.62601453542709,0.407517656120159,0.97,1,0.88,1.05,Variable
21399630a0b,sx3233353a.2,"[2, 0]",1,A,wye,0.12,3.69398546457291,0.9258000254402947,0.97,1,0.88,1.05,Variable
21399707a0a,sx3141403a.1,"[1, 0]",1,A,wye,0.12,7.37350323557854,1.8479741050827223,0.97,1,0.88,1.05,Variable
21399707a0b,sx3141403a.2,"[2, 0]",1,A,wye,0.12,1.49649676442146,0.3750574429325454,0.97,1,0.88,1.05,Variable
21399752a0a,sx2785546a.1,"[1, 0]",1,A,wye,0.12,7.90760760962963,1.9818332790904474,0.97,1,0.88,1.05,Variable
21399752a0b,sx2785546a.2,"[2, 0]",1,A,wye,0.12,0.962392390370369,0.2411982689248202,0.97,1,0.88,1.05,Variable
21399762a0a,sx2879087a.1,"[1, 0]",1,A,wye,0.12,1.26040488243103,0.3158872397876724,0.97,1,0.88,1.05,Variable
21399762a0b,sx2879087a.2,"[2, 0]",1,A,wye,0.12,4.05959511756897,1.0174304417727815,0.97,1,0.88,1.05,Variable
21399809a0a,sx2785531a.1,"[1, 0]",1,A,wye,0.12,1.64908522367477,0.4132997156251215,0.97,1,0.88,1.05,Variable
21399809a0b,sx2785531a.2,"[2, 0]",1,A,wye,0.12,3.67091477632523,0.9200179659353322,0.97,1,0.88,1.05,Variable
21399826a0a,sx3216358a.1,"[1, 0]",1,A,wye,0.12,6.21215672135353,1.5569132325573831,0.97,1,0.88,1.05,Variable
21399826a0b,sx3216358a.2,"[2, 0]",1,A,wye,0.12,2.65784327864647,0.6661183154578847,0.97,1,0.88,1.05,Variable
21400108b0a,sx2748139b.1,"[1, 0]",1,B,wye,0.12,5.18620724201202,1.2997860556412597,0.97,1,0.88,1.05,Variable
21400108b0b,sx2748139b.2,"[2, 0]",1,B,wye,0.12,0.653792757987976,0.16385591058299678,0.97,1,0.88,1.05,Variable
21400185a0a,sx2935559a.1,"[1, 0]",1,A,wye,0.12,6.08475117683411,1.5249823932271989,0.97,1,0.88,1.05,Variable
21400185a0b,sx2935559a.2,"[2, 0]",1,A,wye,0.12,2.78524882316589,0.6980491547880688,0.97,1,0.88,1.05,Variable
21400215b0a,sx3048231b.1,"[1, 0]",1,B,wye,0.12,17.4387577027082,4.3705646596747,0.97,1,0.88,1.05,Variable
21400215b0b,sx3048231b.2,"[2, 0]",1,B,wye,0.12,2.01124229729176,0.5040648340002575,0.97,1,0.88,1.05,Variable
21400253b0a,sx2691959b.1,"[1, 0]",1,B,wye,0.12,15.1318982243538,3.792411176335367,0.97,1,0.88,1.05,Fixed
21400253b0b,sx2691959b.2,"[2, 0]",1,B,wye,0.12,23.7681017756462,5.956847811014567,0.97,1,0.88,1.05,Fixed
21426205b0a,sx2731712b.1,"[1, 0]",1,B,wye,0.12,7.07053241789341,1.772042460681141,0.97,1,0.88,1.05,Variable
21426205b0b,sx2731712b.2,"[2, 0]",1,B,wye,0.12,2.65946758210659,0.6665254042781098,0.97,1,0.88,1.05,Variable
21451973b0a,sx3010580b.1,"[1, 0]",1,B,wye,0.12,4.12593942642212,1.0340578929127835,0.97,1,0.88,1.05,Variable
21451973b0b,sx3010580b.2,"[2, 0]",1,B,wye,0.12,1.71406057357788,0.42958407331147375,0.97,1,0.88,1.05,Variable
21452406b0a,sx3216361b.1,"[1, 0]",1,B,wye,0.12,4.63099990546703,1.1606379806887184,0.97,1,0.88,1.05,Variable
21452406b0b,sx3216361b.2,"[2, 0]",1,B,wye,0.12,5.09900009453297,1.2779298842705327,0.97,1,0.88,1.05,Variable
21455388c0a,sx2879089c.1,"[1, 0]",1,C,wye,0.12,14.9291341328621,3.741593704836979,0.97,1,0.88,1.05,Variable
21455388c0b,sx2879089c.2,"[2, 0]",1,C,wye,0.12,0.330865867137909,0.082922802796956,0.97,1,0.88,1.05,Variable
21458756c0a,sx3232301c.1,"[1, 0]",1,C,wye,0.12,6.91356873273849,1.7327036530157383,0.97,1,0.88,1.05,Fixed
21458756c0b,sx3232301c.2,"[2, 0]",1,C,wye,0.12,23.6064312672615,5.916329362252125,0.97,1,0.88,1.05,Fixed
21459629c0a,sx2763811c.1,"[1, 0]",1,C,wye,0.12,19.9439783668518,4.998432142327572,0.97,1,0.88,1.05,Fixed
21459629c0b,sx2763811c.2,"[2, 0]",1,C,wye,0.12,10.5760216331482,2.6506008729402932,0.97,1,0.88,1.05,Fixed
21459640c0a,sx2970258c.1,"[1, 0]",1,C,wye,0.12,8.32315817952156,2.085980069018912,0.97,1,0.88,1.05,Variable
21459640c0b,sx2970258c.2,"[2, 0]",1,C,wye,0.12,6.93684182047844,1.7385364386150208,0.97,1,0.88,1.05,Variable
21459651c0a,sx2763812c.1,"[1, 0]",1,C,wye,0.12,8.81110169887543,2.208270242319166,0.97,1,0.88,1.05,Fixed
21459651c0b,sx2763812c.2,"[2, 0]",1,C,wye,0.12,21.7088983011246,5.440762772948707,0.97,1,0.88,1.05,Fixed
21459660c0a,sx3101194c.1,"[1, 0]",1,C,wye,0.12,30.1838477301598,7.56478531506587,0.97,1,0.88,1.05,Fixed
21459660c0b,sx3101194c.2,"[2, 0]",1,C,wye,0.12,0.336152269840241,0.08424770020200642,0.97,1,0.88,1.05,Fixed
21467859b0a,sx2916625b.1,"[1, 0]",1,B,wye,0.12,7.80976287126541,1.9573110761376897,0.97,1,0.88,1.05,Variable
21467859b0b,sx2916625b.2,"[2, 0]",1,B,wye,0.12,6.78023712873459,1.6992876031794193,0.97,1,0.88,1.05,Variable
21469911a0a,sx2955047a.1,"[1, 0]",1,A,wye,0.12,5.69832244455814,1.4281342237898789,0.97,1,0.88,1.05,Variable
21469911a0b,sx2955047a.2,"[2, 0]",1,A,wye,0.12,3.17167755544186,0.7948973242253887,0.97,1,0.88,1.05,Variable
21469960b0a,sx3066830b.1,"[1, 0]",1,B,wye,0.12,0.198440264463425,0.04973381829748442,0.97,1,0.88,1.05,Variable
21469960b0b,sx3066830b.2,"[2, 0]",1,B,wye,0.12,9.53155973553658,2.388834046661768,0.97,1,0.88,1.05,Variable
21470122b0a,sx2673343b.1,"[1, 0]",1,B,wye,0.12,5.69858067035675,1.4281989412754283,0.97,1,0.88,1.05,Variable
21470122b0b,sx2673343b.2,"[2, 0]",1,B,wye,0.12,0.14141932964325,0.035443024948829255,0.97,1,0.88,1.05,Variable
21470326a0a,sx2766748a.1,"[1, 0]",1,A,wye,0.12,1.4855143737793,0.3723049963857416,0.97,1,0.88,1.05,Variable
21470326a0b,sx2766748a.2,"[2, 0]",1,A,wye,0.12,3.8344856262207,0.9610126851747121,0.97,1,0.88,1.05,Variable
21470405a0a,sx2897801a.1,"[1, 0]",1,A,wye,0.12,7.28226785063744,1.8251083622395,0.97,1,0.88,1.05,Variable
21470405a0b,sx2897801a.2,"[2, 0]",1,A,wye,0.12,6.01773214936256,1.5081858416616343,0.97,1,0.88,1.05,Variable
21471907a0a,sx2897805a.1,"[1, 0]",1,A,wye,0.12,1.27877456068993,0.320491115131125,0.97,1,0.88,1.05,Variable
21471907a0b,sx2897805a.2,"[2, 0]",1,A,wye,0.12,7.59122543931007,1.9025404328841427,0.97,1,0.88,1.05,Variable
21474556a0a,sx3086098a.1,"[1, 0]",1,A,wye,0.12,5.98066734671593,1.4988965264863898,0.97,1,0.88,1.05,Variable
21474556a0b,sx3086098a.2,"[2, 0]",1,A,wye,0.12,11.7593326532841,2.947166569544153,0.97,1,0.88,1.05,Variable
21474587c0a,sx3104155c.1,"[1, 0]",1,C,wye,0.12,2.51402654886246,0.6300744453967525,0.97,1,0.88,1.05,Variable
21474587c0b,sx3104155c.2,"[2, 0]",1,C,wye,0.12,7.65597345113754,1.9187678142780245,0.97,1,0.88,1.05,Variable
21474614c0a,sx2710543c.1,"[1, 0]",1,C,wye,0.12,7.50168083131313,1.880098438686639,0.97,1,0.88,1.05,Variable
21474614c0b,sx2710543c.2,"[2, 0]",1,C,wye,0.12,2.66831916868687,0.6687438209881381,0.97,1,0.88,1.05,Variable
21474711c0a,sx2861197c.1,"[1, 0]",1,C,wye,0.12,3.30569785833359,0.8284859782730638,0.97,1,0.88,1.05,Variable
21474711c0b,sx2861197c.2,"[2, 0]",1,C,wye,0.12,2.79430214166641,0.7003181302830956,0.97,1,0.88,1.05,Variable
21475841a0a,sx2992657a.1,"[1, 0]",1,A,wye,0.12,4.34478009164333,1.0889045335864476,0.97,1,0.88,1.05,Variable
21475841a0b,sx2992657a.2,"[2, 0]",1,A,wye,0.12,4.52521990835667,1.1341270144288202,0.97,1,0.88,1.05,Variable
21482181a0a,sx3254237a.1,"[1, 0]",1,A,wye,0.12,0.0111702299118042,0.002799523505357896,0.97,1,0.88,1.05,Variable
21482181a0b,sx3254237a.2,"[2, 0]",1,A,wye,0.12,8.85882977008819,2.2202320245099085,0.97,1,0.88,1.05,Variable
21482279a0a,sx2710544a.1,"[1, 0]",1,A,wye,0.12,0.473355309963226,0.11863402338994332,0.97,1,0.88,1.05,Variable
21482279a0b,sx2710544a.2,"[2, 0]",1,A,wye,0.12,4.84664469003677,1.2146836581705094,0.97,1,0.88,1.05,Variable
21482431a0a,sx2917359a.1,"[1, 0]",1,A,wye,0.12,4.77362017154694,1.1963819886799214,0.97,1,0.88,1.05,Variable
21482431a0b,sx2917359a.2,"[2, 0]",1,A,wye,0.12,0.546379828453064,0.1369356928805334,0.97,1,0.88,1.05,Variable
21483138a0a,sx3122847a.1,"[1, 0]",1,A,wye,0.12,2.36962978601456,0.5938852053469036,0.97,1,0.88,1.05,Variable
21483138a0b,sx3122847a.2,"[2, 0]",1,A,wye,0.12,2.95037021398544,0.7394324762135501,0.97,1,0.88,1.05,Variable
21486213b0a,sx3029520b.1,"[1, 0]",1,B,wye,0.12,1.86472555160522,0.4673442761678214,0.97,1,0.88,1.05,Variable
21486213b0b,sx3029520b.2,"[2, 0]",1,B,wye,0.12,3.97527444839478,0.9962976900564361,0.97,1,0.88,1.05,Variable
223400157c0a,sx3150961c.1,"[1, 0]",1,C,wye,0.12,12.6719684278965,3.1758946550921485,0.97,1,0.88,1.05,Variable
223400157c0b,sx3150961c.2,"[2, 0]",1,C,wye,0.12,2.5880315721035,0.6486218525417847,0.97,1,0.88,1.05,Variable
225498968b0a,sx2684420b.1,"[1, 0]",1,B,wye,0.12,4.88424967765808,1.2241083564619295,0.97,1,0.88,1.05,Variable
225498968b0b,sx2684420b.2,"[2, 0]",1,B,wye,0.12,0.955750322341919,0.2395336097623278,0.97,1,0.88,1.05,Variable
225533162a0a,sx2685809a.1,"[1, 0]",1,A,wye,0.12,2.06569005250931,0.5177107277507904,0.97,1,0.88,1.05,Variable
225533162a0b,sx2685809a.2,"[2, 0]",1,A,wye,0.12,3.25430994749069,0.8156069538096633,0.97,1,0.88,1.05,Variable
225533215c0a,sx3097861c.1,"[1, 0]",1,C,wye,0.12,1.87491717338562,0.4698985373564651,0.97,1,0.88,1.05,Variable
225533215c0b,sx3097861c.2,"[2, 0]",1,C,wye,0.12,2.19508282661438,0.5501396137621527,0.97,1,0.88,1.05,Variable
225533237b0a,sx2798067b.1,"[1, 0]",1,B,wye,0.12,2.90348138749599,0.7276810285770833,0.97,1,0.88,1.05,Variable
225533237b0b,sx2798067b.2,"[2, 0]",1,B,wye,0.12,0.986518612504006,0.2472448701579092,0.97,1,0.88,1.05,Variable
225533337a0a,sx2929261a.1,"[1, 0]",1,A,wye,0.12,1.69231533527374,0.4241342028752603,0.97,1,0.88,1.05,Variable
225533337a0b,sx2929261a.2,"[2, 0]",1,A,wye,0.12,3.62768466472626,0.9091834786851934,0.97,1,0.88,1.05,Variable
225533423c0a,sx2891575c.1,"[1, 0]",1,C,wye,0.12,3.07316675782204,0.7702081910879583,0.97,1,0.88,1.05,Variable
225533423c0b,sx2891575c.2,"[2, 0]",1,C,wye,0.12,3.02683324217796,0.7585959174682009,0.97,1,0.88,1.05,Variable
225533531a0a,sx2685805a.1,"[1, 0]",1,A,wye,0.12,6.04724568128586,1.5155826299997235,0.97,1,0.88,1.05,Variable
225533531a0b,sx2685805a.2,"[2, 0]",1,A,wye,0.12,2.82275431871414,0.7074489180155442,0.97,1,0.88,1.05,Variable
225533675b0a,sx3225319b.1,"[1, 0]",1,B,wye,0.12,9.19500540077686,2.3044855794924164,0.97,1,0.88,1.05,Variable
225533675b0b,sx3225319b.2,"[2, 0]",1,B,wye,0.12,5.39499459922314,1.3521130998246929,0.97,1,0.88,1.05,Variable
225533703c0a,sx2925506c.1,"[1, 0]",1,C,wye,0.12,2.79935390353203,0.7015842211512279,0.97,1,0.88,1.05,Variable
225533703c0b,sx2925506c.2,"[2, 0]",1,C,wye,0.12,7.37064609646797,1.8472580385235493,0.97,1,0.88,1.05,Variable
