element_id,element_type,bus1_raw,bus2_raw,bus1,bus2,x1_raw,y1_raw,x2_raw,y2_raw,x1_plot,y1_plot,x2_plot,y2_plot,phases,normamps,emergamps,linecode,source_file,source_sha256,enabled,plot_enabled,rating_source,rating_status,emergamps_status,winding_buses_raw,source_line,rho_line_max,loading_status
Line.tpx226194865a0,LINE,X3027122A.1.2,SX3027122A.1.2,x3027122a,sx3027122a,1680848.6925,12282101.5150,1680888.6925,12282141.5150,1670965.34730939,12282101.5150,1670925.34730939,12282141.5150,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1061,0.21427381859471661,RESOLVED
Line.tpx226195153b0,LINE,X3082988B.1.2,SX3082988B.1.2,x3082988b,sx3082988b,1686585.5829,12272900.9690,1686625.5829,12272940.9690,1665228.45690939,12272900.9690,1665188.45690939,12272940.9690,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1062,0.12142648970720427,RESOLVED
Line.tpx226195194c0,LINE,X3027124C.1.2,SX3027124C.1.2,x3027124c,sx3027124c,1687752.3490,12282739.9700,1687792.3490,12282779.9700,1664061.69080939,12282739.9700,1664021.69080939,12282779.9700,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1063,0.22166511566687863,RESOLVED
Line.tpx226195333c0,LINE,X2801909C.1.2,SX2801909C.1.2,x2801909c,sx2801909c,1694009.9024,12277496.0010,1694049.9024,12277536.0010,1657804.13740939,12277496.0010,1657764.13740939,12277536.0010,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1064,0.09803155126070287,RESOLVED
Line.tpx226196642a0,LINE,X2914324A.1.2,SX2914324A.1.2,x2914324a,sx2914324a,1665321.5634,12281577.2840,1665361.5634,12281617.2840,1686492.47640939,12281577.2840,1686452.47640939,12281617.2840,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1065,0.0312634334535997,RESOLVED
Line.tpx226196648a0,LINE,X2820556A.1.2,SX2820556A.1.2,x2820556a,sx2820556a,1670882.7272,12273126.4700,1670922.7272,12273166.4700,1680931.31260939,12273126.4700,1680891.31260939,12273166.4700,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1066,0.1918582743752965,RESOLVED
Line.tpx226197070a0,LINE,X2933135A.1.2,SX2933135A.1.2,x2933135a,sx2933135a,1681441.4329,12280349.9180,1681481.4329,12280389.9180,1670372.60690939,12280349.9180,1670332.60690939,12280389.9180,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1067,0.18627956688784938,RESOLVED
Line.tpx226264795a0,LINE,X3139366A.1.2,SX3139366A.1.2,x3139366a,sx3139366a,1691234.4200,12273921.8800,1691274.4200,12273961.8800,1660579.61980939,12273921.8800,1660539.61980939,12273961.8800,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1068,0.15203471944295996,RESOLVED
Line.tpx226308710b0,LINE,X2708744B.1.2,SX2708744B.1.2,x2708744b,sx2708744b,1680787.0928,12279458.4070,1680827.0928,12279498.4070,1671026.94700939,12279458.4070,1670986.94700939,12279498.4070,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1069,0.755706523095511,RESOLVED
Line.tpx226308716b0,LINE,X2690187B.1.2,SX2690187B.1.2,x2690187b,sx2690187b,1680657.7902,12279603.1720,1680697.7902,12279643.1720,1671156.24960939,12279603.1720,1671116.24960939,12279643.1720,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1070,0.5602390341782452,RESOLVED
Line.tpx226308717a0,LINE,X3233412A.1.2,SX3233412A.1.2,x3233412a,sx3233412a,1680853.2882,12279673.0820,1680893.2882,12279713.0820,1670960.75160939,12279673.0820,1670920.75160939,12279713.0820,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1071,0.4058745946527897,RESOLVED
Line.tpx226308719b0,LINE,X3027670B.1.2,SX3027670B.1.2,x3027670b,sx3027670b,1680897.2137,12279854.3510,1680937.2137,12279894.3510,1670916.82610939,12279854.3510,1670876.82610939,12279894.3510,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1072,0.7680191264732288,RESOLVED
Line.tpx226308720a0,LINE,X2821087A.1.2,SX2821087A.1.2,x2821087a,sx2821087a,1680898.0452,12280180.7980,1680938.0452,12280220.7980,1670915.99460939,12280180.7980,1670875.99460939,12280220.7980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1073,0.5755967484472935,RESOLVED
Line.tpx226308721a0,LINE,X2990098A.1.2,SX2990098A.1.2,x2990098a,sx2990098a,1680679.6915,12280145.9650,1680719.6915,12280185.9650,1671134.34830939,12280145.9650,1671094.34830939,12280185.9650,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1074,0.30472426991949375,RESOLVED
Line.tpx226308723b0,LINE,X3252336B.1.2,SX3252336B.1.2,x3252336b,sx3252336b,1680446.8258,12279705.8710,1680486.8258,12279745.8710,1671367.21400939,12279705.8710,1671327.21400939,12279745.8710,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1075,0.290641533463692,RESOLVED
Line.tpx226308725b0,LINE,X2802480B.1.2,SX2802480B.1.2,x2802480b,sx2802480b,1680503.7438,12279933.5390,1680543.7438,12279973.5390,1671310.29600939,12279933.5390,1671270.29600939,12279973.5390,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1076,0.7167298776424543,RESOLVED
Line.tpx226308727b0,LINE,X3233413B.1.2,SX3233413B.1.2,x3233413b,sx3233413b,1680410.9448,12280172.9620,1680450.9448,12280212.9620,1671403.09500939,12280172.9620,1671363.09500939,12280212.9620,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1077,0.42495274727473165,RESOLVED
Line.tpx226308728a0,LINE,X3027671A.1.2,SX3027671A.1.2,x3027671a,sx3027671a,1680209.8476,12280197.7920,1680249.8476,12280237.7920,1671604.19220939,12280197.7920,1671564.19220939,12280237.7920,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1078,0.32617135169732936,RESOLVED
Line.tpx226308729b0,LINE,X3102286B.1.2,SX3102286B.1.2,x3102286b,sx3102286b,1680133.1664,12279984.8900,1680173.1664,12280024.8900,1671680.87340939,12279984.8900,1671640.87340939,12280024.8900,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1079,0.5850012317443188,RESOLVED
Line.tpx226308730a0,LINE,X2802481A.1.2,SX2802481A.1.2,x2802481a,sx2802481a,1680122.3324,12279690.5600,1680162.3324,12279730.5600,1671691.70740939,12279690.5600,1671651.70740939,12279730.5600,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1080,0.5840659058689033,RESOLVED
Line.tpx226308731a0,LINE,X3214549A.1.2,SX3214549A.1.2,x3214549a,sx3214549a,1680169.0637,12279489.2010,1680209.0637,12279529.2010,1671644.97610939,12279489.2010,1671604.97610939,12279529.2010,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1081,0.45963653663360104,RESOLVED
Line.tpx226311345b0,LINE,X3139598B.1.2,SX3139598B.1.2,x3139598b,sx3139598b,1669422.1632,12266173.5020,1669462.1632,12266213.5020,1682391.87660939,12266173.5020,1682351.87660939,12266213.5020,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1082,0.28582673941498876,RESOLVED
Line.tpx226881057b0,LINE,X3214112B.1.2,SX3214112B.1.2,x3214112b,sx3214112b,1668973.3604,12276820.4680,1669013.3604,12276860.4680,1682840.67940939,12276820.4680,1682800.67940939,12276860.4680,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1083,0.09393159149775729,RESOLVED
Line.tpx226881700a0,LINE,X3251854A.1.2,SX3251854A.1.2,x3251854a,sx3251854a,1675907.3395,12286616.3720,1675947.3395,12286656.3720,1675906.70030939,12286616.3720,1675866.70030939,12286656.3720,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1084,0.22542372114156523,RESOLVED
Line.tpx226924200b0,LINE,X2763072B.1.2,SX2763072B.1.2,x2763072b,sx2763072b,1665431.6311,12258785.6080,1665471.6311,12258825.6080,1686382.40870939,12258785.6080,1686342.40870939,12258825.6080,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1085,0.2271200793460987,RESOLVED
Line.tpx226964880a0,LINE,X3172805A.1.2,SX3172805A.1.2,x3172805a,sx3172805a,1663443.0600,12276268.3720,1663483.0600,12276308.3720,1688370.97980939,12276268.3720,1688330.97980939,12276308.3720,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1086,0.22211472180158118,RESOLVED
Line.tpx227100746a0,LINE,X3226771A.1.2,SX3226771A.1.2,x3226771a,sx3226771a,1666274.1947,12278819.6890,1666314.1947,12278859.6890,1685539.84510939,12278819.6890,1685499.84510939,12278859.6890,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1087,0.08500768471600913,RESOLVED
Line.tpx227100753a0,LINE,X3189190A.1.2,SX3189190A.1.2,x3189190a,sx3189190a,1666045.2815,12279158.8210,1666085.2815,12279198.8210,1685768.75830939,12279158.8210,1685728.75830939,12279198.8210,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1088,0.17940643445519228,RESOLVED
Line.tpx227187012a0,LINE,X2896685A.1.2,SX2896685A.1.2,x2896685a,sx2896685a,1678744.5486,12279617.0980,1678784.5486,12279657.0980,1673069.49120939,12279617.0980,1673029.49120939,12279657.0980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1089,0.13096610739293363,RESOLVED
Line.tpx227187012b0,LINE,X2896685B.1.2,SX2896685B.1.2,x2896685b,sx2896685b,1678744.5486,12279617.0980,1678784.5486,12279657.0980,1673069.49120939,12279617.0980,1673029.49120939,12279657.0980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1090,0.09821119460223274,RESOLVED
Line.tpx227187012c0,LINE,X2896685C.1.2,SX2896685C.1.2,x2896685c,sx2896685c,1678744.5486,12279617.0980,1678784.5486,12279657.0980,1673069.49120939,12279617.0980,1673029.49120939,12279657.0980,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1091,0.08440611715600689,RESOLVED
Line.tpx227411650c0,LINE,X2937757C.1.2,SX2937757C.1.2,x2937757c,sx2937757c,1692235.4701,12281776.1280,1692275.4701,12281816.1280,1659578.56970939,12281776.1280,1659538.56970939,12281816.1280,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1092,0.2145005436988991,RESOLVED
Line.tpx227411655c0,LINE,X2806553C.1.2,SX2806553C.1.2,x2806553c,sx2806553c,1690965.6405,12282521.2200,1691005.6405,12282561.2200,1660848.39930939,12282521.2200,1660808.39930939,12282561.2200,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1093,0.20561727302685104,RESOLVED
Line.tpx227447984c0,LINE,X2862616C.1.2,SX2862616C.1.2,x2862616c,sx2862616c,1673277.0849,12272661.8440,1673317.0849,12272701.8440,1678536.95490939,12272661.8440,1678496.95490939,12272701.8440,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1094,0.4523617107587876,RESOLVED
Line.tpx227653310c0,LINE,X2746587C.1.2,SX2746587C.1.2,x2746587c,sx2746587c,1663034.6232,12283098.8780,1663074.6232,12283138.8780,1688779.41660939,12283098.8780,1688739.41660939,12283138.8780,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1095,0.17653755507179286,RESOLVED
Line.tpx227678342c0,LINE,X2727795C.1.2,SX2727795C.1.2,x2727795c,sx2727795c,1675436.3896,12268915.3680,1675476.3896,12268955.3680,1676377.65020939,12268915.3680,1676337.65020939,12268955.3680,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1096,0.09544680651468684,RESOLVED
Line.tpx227731863a0,LINE,X3177665A.1.2,SX3177665A.1.2,x3177665a,sx3177665a,1671680.5829,12280408.9780,1671720.5829,12280448.9780,1680133.45690939,12280408.9780,1680093.45690939,12280448.9780,2,156,NA,4/0Triplex,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_scalability_20260910\source\Triplex_Lines.DSS,abf45521bc05a7f9d5c3fa4c94c4f24f7ea9bc984e7086b303ae4a143d77971d,TRUE,TRUE,C:\Users\kjw39\OneDrive\문서\ChatGPT\Mobile ESS 2\IEEE8500_numerical_preflight_20260911\AXES.json,RESOLVED,UNRESOLVED_NOT_SAVED_AS_LITERAL,NA,1097,0.3431821795677259,RESOLVED
