date,slot,timestamp_AEST,MESS_id,station_or_location,connected,DA_P_kW,DA_Q_kvar,Actual_P_kW,Actual_Q_kvar,SOC_kWh,DA_SOC_kWh,route_or_leg,DA_station_or_location,DA_mode
2025-05-28,47,2025-05-28T11:45:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1063.0896127981305,1063.0896127981305,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,47,2025-05-28T11:45:00+10:00,MESS02,TRANSIT_UNAVAILABLE,false,0,0,0,0,804.6801076430232,803.4956282610748,"{""connection_ready_slot"":48,""departure_slot"":44,""destination_service_id"":""IDC05"",""origin_service_id"":""STA12"",""route_link_ids"":[""RL_17_04_01"",""RL_04_05_01""]}",,TRANSIT
2025-05-28,47,2025-05-28T11:45:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1001.6912096180703,1001.6912096180702,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,47,2025-05-28T11:45:00+10:00,MESS04,STA06,true,-106.38589486167449,-380.57125457111437,-106.38589486167449,-380.57125457111437,825.6286089666703,800.3619589370226,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,48,2025-05-28T12:00:00+10:00,MESS01,STA02,true,300,254.815938128859,300,254.81593812885896,984.1422443770779,1063.0896127981305,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,48,2025-05-28T12:00:00+10:00,MESS02,IDC05,true,-300,-115.8841429651556,-300,-83.61147969853184,875.9301076430232,803.4956282610748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,48,2025-05-28T12:00:00+10:00,MESS03,STA08,true,0,226.60542058164737,0,128.97806805292407,1001.6912096180703,1001.6912096180702,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,48,2025-05-28T12:00:00+10:00,MESS04,STA06,true,-78.03612880645147,-392.3141121612922,-78.03612880645147,-324.8851241335701,844.1621895582025,825.6286089666703,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,49,2025-05-28T12:15:00+10:00,MESS01,STA02,true,-174.18387106091802,352.4884133279394,-174.18387106091802,352.4884133279394,1025.510913754046,984.1422443770779,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,49,2025-05-28T12:15:00+10:00,MESS02,IDC05,true,0,392.3141121612922,0,392.3141121612922,875.9301076430232,874.7456282610748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,49,2025-05-28T12:15:00+10:00,MESS03,STA08,true,-62.13119495992584,-392.3141121612922,-62.13119495992584,-392.3141121612922,1016.4473684210527,1001.6912096180702,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,49,2025-05-28T12:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,844.1621895582025,844.1621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,50,2025-05-28T12:30:00+10:00,MESS01,STA02,true,-229.4277315619119,325.3882065669471,-229.42773156191166,325.3882065669471,1080,1025.510913754046,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,50,2025-05-28T12:30:00+10:00,MESS02,IDC05,true,0,392.3141121612922,0,392.3141121612922,875.9301076430232,874.7456282610748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,50,2025-05-28T12:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1016.4473684210527,1016.4473684210526,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,50,2025-05-28T12:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,844.1621895582025,844.1621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,51,2025-05-28T12:45:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,51,2025-05-28T12:45:00+10:00,MESS02,IDC05,true,-227.18165869017443,327.6342794386846,-227.18165869017443,327.6342794386846,929.8857515819396,874.7456282610748,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,51,2025-05-28T12:45:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1016.4473684210527,1016.4473684210526,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,51,2025-05-28T12:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,844.1621895582025,844.1621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,52,2025-05-28T13:00:00+10:00,MESS01,STA02,true,0,384.39706808405657,0,369.67557024166086,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,52,2025-05-28T13:00:00+10:00,MESS02,IDC05,true,-222.22809320784094,332.5878449210181,-222.22809320784094,330.55176354926994,982.6649237188019,928.7012721999912,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,52,2025-05-28T13:00:00+10:00,MESS03,STA08,true,300,-254.81593812885902,300,-254.81593812885902,937.5000000000001,1016.4473684210526,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,52,2025-05-28T13:00:00+10:00,MESS04,STA06,true,-300,-131.55175779934848,-300,-133.75889882310685,915.4121895582025,844.1621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,53,2025-05-28T13:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,53,2025-05-28T13:15:00+10:00,MESS02,IDC05,true,0,392.3141121612922,0,392.3141121612922,982.6649237188019,981.4804443368535,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,53,2025-05-28T13:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,937.5000000000001,937.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,53,2025-05-28T13:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,915.4121895582025,915.4121895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,54,2025-05-28T13:30:00+10:00,MESS01,STA02,true,170.57189255946176,326.28123076941216,170.57189255946176,326.28123076941216,1035.1126598527733,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,54,2025-05-28T13:30:00+10:00,MESS02,IDC05,true,-115.40044786226191,376.83730445954,-115.40044786226191,376.83730445954,1010.0725300860892,981.4804443368535,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,54,2025-05-28T13:30:00+10:00,MESS03,STA08,true,-300,-179.6381632626014,-300,-179.6381632626014,1008.7500000000001,937.5,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,54,2025-05-28T13:30:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,915.4121895582025,915.4121895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,55,2025-05-28T13:45:00+10:00,MESS01,STA02,true,-188.9993269356917,346.351650571868,-188.99932693569147,346.351650571868,1080,1035.1126598527733,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,55,2025-05-28T13:45:00+10:00,MESS02,IDC05,true,0,392.3141121612922,0,392.3141121612922,1010.0725300860892,1008.8880507041407,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,55,2025-05-28T13:45:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1008.7500000000001,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,55,2025-05-28T13:45:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,915.4121895582025,915.4121895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,56,2025-05-28T14:00:00+10:00,MESS01,STA02,true,0,355.71380540472177,0,346.2192757360569,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,56,2025-05-28T14:00:00+10:00,MESS02,IDC05,true,248.64728789855155,306.16865023030743,248.64728789855155,304.85817576318277,944.6390332706809,1008.8880507041407,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,56,2025-05-28T14:00:00+10:00,MESS03,STA08,true,-300,-254.815938128859,-299.99999999999955,-254.81593812885941,1080,1008.75,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,56,2025-05-28T14:00:00+10:00,MESS04,STA06,true,-300,94.30645278833289,-300,92.94598336471763,986.6621895582025,915.4121895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,57,2025-05-28T14:15:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,57,2025-05-28T14:15:00+10:00,MESS02,IDC05,true,-158.30351216558668,359.0662733577379,-158.30351216558668,359.0662733577379,982.2361174100078,943.4545538887324,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,57,2025-05-28T14:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,57,2025-05-28T14:15:00+10:00,MESS04,STA06,true,0,-392.3141121612922,0,-392.3141121612922,986.6621895582025,986.6621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,58,2025-05-28T14:30:00+10:00,MESS01,STA02,true,0,359.90633127792637,0,355.6389979569262,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,58,2025-05-28T14:30:00+10:00,MESS02,IDC05,true,-266.1984197314301,288.61751839742897,-266.1984197314301,288.0259970255044,1045.4582420962224,981.0516380280593,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,58,2025-05-28T14:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,58,2025-05-28T14:30:00+10:00,MESS04,STA06,true,0,116.69812866499886,0,116.08783011380356,986.6621895582025,986.6621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,59,2025-05-28T14:45:00+10:00,MESS01,STA02,true,0,392.3141121612922,0,392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,59,2025-05-28T14:45:00+10:00,MESS02,IDC05,true,-150.42626225568847,362.3291371046199,-145.43898064748456,362.3291371046199,1080,1044.273762714274,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,59,2025-05-28T14:45:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,59,2025-05-28T14:45:00+10:00,MESS04,STA06,true,0,-299.47828490969346,0,-299.47828490969346,986.6621895582025,986.6621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,60,2025-05-28T15:00:00+10:00,MESS01,STA02,true,0,341.0895176413841,0,338.4442726228467,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,60,2025-05-28T15:00:00+10:00,MESS02,IDC05,true,0,392.31411216129226,0,391.95414267652467,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,60,2025-05-28T15:00:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,60,2025-05-28T15:00:00+10:00,MESS04,STA06,true,-189.09461229910343,36.30748484883577,-189.09461229910343,35.92499508231731,1031.5721599792396,986.6621895582025,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,61,2025-05-28T15:15:00+10:00,MESS01,STA02,true,0,337.53724686306265,0,337.53724686306265,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,61,2025-05-28T15:15:00+10:00,MESS02,IDC05,true,53.68719556893317,392.3141121612922,53.68719556893317,392.3141121612922,1065.8717906397544,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,61,2025-05-28T15:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,61,2025-05-28T15:15:00+10:00,MESS04,STA06,true,-203.90669482425466,-66.57104843172657,-203.90669482425437,-66.57104843172657,1080,1031.5721599792396,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,62,2025-05-28T15:30:00+10:00,MESS01,STA02,true,0,330.1129995192546,0,328.6627341180549,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,62,2025-05-28T15:30:00+10:00,MESS02,IDC05,true,-59.48719730629714,392.3141121612922,-59.48719730629714,392.11675771866095,1080,1065.8717906397544,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,62,2025-05-28T15:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,62,2025-05-28T15:30:00+10:00,MESS04,STA06,true,0,-20.95216944595017,0,-21.16359325037162,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,63,2025-05-28T15:45:00+10:00,MESS01,STA02,true,0,327.59911789876867,0,327.59911789876867,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,63,2025-05-28T15:45:00+10:00,MESS02,IDC05,true,0,392.3141121612922,0,392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,63,2025-05-28T15:45:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,63,2025-05-28T15:45:00+10:00,MESS04,STA06,true,0,-172.34492322785516,0,-172.34492322785516,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,64,2025-05-28T16:00:00+10:00,MESS01,STA02,true,0,309.4438966690438,0,309.4438966690438,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,64,2025-05-28T16:00:00+10:00,MESS02,IDC05,true,0,361.65235277719364,0,361.65235277719364,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,64,2025-05-28T16:00:00+10:00,MESS03,STA08,true,114.46096798370691,-377.2264497668141,114.46096798370691,-377.2264497668141,1049.8786926358666,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,64,2025-05-28T16:00:00+10:00,MESS04,STA06,true,0,-36.22714606341485,0,-36.22714606341485,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,65,2025-05-28T16:15:00+10:00,MESS01,STA02,true,143.3963256130634,273.97457066890206,143.3963256130634,273.97457066890206,1042.2641248386676,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,65,2025-05-28T16:15:00+10:00,MESS02,IDC05,true,0,367.86894755229116,0,367.86894755229116,1080,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,65,2025-05-28T16:15:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1049.8786926358666,1049.8786926358666,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,65,2025-05-28T16:15:00+10:00,MESS04,STA06,true,0.3099441364117723,-109.18110096011945,0.3099441364117723,-109.18110096011945,1079.9184357535757,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,66,2025-05-28T16:30:00+10:00,MESS01,STA02,true,115.88788208628894,280.1706103362698,115.88788208628894,280.1706103362698,1011.7673137633284,1042.2641248386676,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,66,2025-05-28T16:30:00+10:00,MESS02,IDC05,true,197.53967911327163,330.74653891998594,197.53967911327163,330.74653891998594,1028.0158739175602,1080,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,66,2025-05-28T16:30:00+10:00,MESS03,STA08,true,0,-392.3141121612922,0,-392.3141121612922,1049.8786926358666,1049.8786926358666,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,66,2025-05-28T16:30:00+10:00,MESS04,STA06,true,0,-93.74544402712205,0,-93.74544402712205,1079.9184357535757,1079.9184357535757,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,67,2025-05-28T16:45:00+10:00,MESS01,STA02,true,0,289.04706237872693,0,289.04706237872693,1011.7673137633284,1011.7673137633284,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,67,2025-05-28T16:45:00+10:00,MESS02,IDC05,true,0,-15.543944031092874,0,-15.543944031092874,1028.0158739175602,1028.0158739175602,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,67,2025-05-28T16:45:00+10:00,MESS03,STA08,true,0,112.54175658849879,0,112.54175658849879,1049.8786926358666,1049.8786926358666,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,67,2025-05-28T16:45:00+10:00,MESS04,STA06,true,281.2739296311082,-263.398606403944,281.2739296311082,-263.398606403944,1005.8989805874946,1079.9184357535757,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,68,2025-05-28T17:00:00+10:00,MESS01,STA02,true,300,206.23555243708125,300,203.23009439933074,932.8199453422758,1011.7673137633284,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,68,2025-05-28T17:00:00+10:00,MESS02,IDC05,true,0,323.63826792716037,0,318.86893486115923,1028.0158739175602,1028.0158739175602,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,68,2025-05-28T17:00:00+10:00,MESS03,STA08,true,115.37882729263772,-376.8462599927046,115.37882729263772,-376.8462599927046,1019.5158433483303,1049.8786926358666,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,68,2025-05-28T17:00:00+10:00,MESS04,STA06,true,0,48.99836749317008,0,43.393150171597924,1005.8989805874946,1005.8989805874946,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,69,2025-05-28T17:15:00+10:00,MESS01,STA02,true,0,272.8095480314352,0,272.8095480314352,932.8199453422758,932.8199453422758,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,69,2025-05-28T17:15:00+10:00,MESS02,IDC05,true,112.89249566458707,68.39004311946991,112.89249566458707,68.39004311946991,998.3073224268793,1028.0158739175602,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
2025-05-28,69,2025-05-28T17:15:00+10:00,MESS03,STA08,true,0,83.66046830597884,0,83.66046830597884,1019.5158433483303,1019.5158433483306,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA08,CONNECTED
2025-05-28,69,2025-05-28T17:15:00+10:00,MESS04,STA06,true,300,-254.81593812885902,300,-254.81593812885902,926.951612166442,1005.8989805874946,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA06,CONNECTED
2025-05-28,70,2025-05-28T17:30:00+10:00,MESS01,STA02,true,300,195.59293983817057,300,195.59293983817057,853.8725769212232,932.8199453422758,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",STA02,CONNECTED
2025-05-28,70,2025-05-28T17:30:00+10:00,MESS02,IDC05,true,0,306.3448832549282,0,306.3448832549282,998.3073224268793,998.3073224268793,"{""connection_ready_slot"":null,""departure_slot"":null,""destination_service_id"":null,""origin_service_id"":null,""route_link_ids"":[]}",IDC05,CONNECTED
