date,slot,timestamp_AEST,AIDC_id,IT_power_kW,GPU_or_workload_quantity,flexible_workload,fixed_workload,stage
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC04,24.43221249177582,37,14,23,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC10,45.578081529434165,68,64,4,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,56,2025-05-25T14:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC04,24.43221249177582,37,14,23,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,57,2025-05-25T14:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC04,24.43221249177582,37,14,23,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,58,2025-05-25T14:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,59,2025-05-25T14:45:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,60,2025-05-25T15:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,61,2025-05-25T15:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC03,52.15076843766912,80,44,36,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,62,2025-05-25T15:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC05,64.64073663806683,99,26,73,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,63,2025-05-25T15:45:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC05,60.25894536591018,91,26,65,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,64,2025-05-25T16:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC05,60.25894536591018,91,26,65,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,65,2025-05-25T16:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC05,60.25894536591018,91,26,65,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,66,2025-05-25T16:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC04,22.2413168556975,33,14,19,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,67,2025-05-25T16:45:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC04,20.05042121961918,29,14,15,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,68,2025-05-25T17:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,69,2025-05-25T17:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,70,2025-05-25T17:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,71,2025-05-25T17:45:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,72,2025-05-25T18:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,73,2025-05-25T18:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,74,2025-05-25T18:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,75,2025-05-25T18:45:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,76,2025-05-25T19:00:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,77,2025-05-25T19:15:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC11,21.69359294667792,32,0,32,DA
2025-05-25,78,2025-05-25T19:30:00+10:00,AIDC12,25.860020804729295,32,32,0,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC01,52.15076843766912,80,64,16,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC02,25.52766030981498,39,28,11,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC03,49.9598728015908,76,44,32,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC04,17.859525583540865,25,14,11,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC05,58.06804972983186,87,26,61,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC06,51.60304452864954,79,14,65,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC07,26.07538421883456,40,0,40,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC08,46.125805438453746,69,64,5,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC09,23.88448858275624,36,0,36,DA
2025-05-25,79,2025-05-25T19:45:00+10:00,AIDC10,43.38718589335584,64,64,0,DA
